Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
7.191922e-03,7.669794e-01,5.207696e-05,4.455786e-08,2.978966e-03,2.295841e-01,3.398166e-29,7.568583e-09,1.687375e-04,1.025208e-04,2.726397e-02,1.996412e-05,3.294682e+02,1.064281e+00,2.978966e-03,4.540671e-04,1.875832e-05,8.874238e-06,1.352650e-06
1.430146e-02,7.668425e-01,1.035576e-04,1.502749e-07,5.923765e-03,2.263239e-01,5.296770e-27,2.681456e-08,3.355450e-04,2.040568e-04,2.958083e-02,2.148200e-05,3.646229e+02,9.589542e-01,5.923765e-03,2.486533e-03,2.240149e-05,3.509099e-05,1.472964e-05
2.120063e-02,7.667096e-01,1.535154e-04,3.354879e-07,8.781354e-03,2.231600e-01,1.992499e-25,6.667783e-08,4.974237e-04,3.028633e-04,3.175828e-02,2.287289e-05,3.983475e+02,8.753689e-01,8.781354e-03,7.336691e-03,2.612943e-05,7.711218e-05,6.442608e-05
2.779135e-02,7.665825e-01,2.012408e-04,6.043158e-07,1.151108e-02,2.201376e-01,3.091871e-24,1.367803e-07,6.520777e-04,3.975988e-04,3.378736e-02,2.413647e-05,4.301980e+02,8.084486e-01,1.151108e-02,1.625654e-02,2.985529e-05,1.325050e-04,1.871303e-04
3.401382e-02,7.664624e-01,2.463014e-04,9.499794e-07,1.408812e-02,2.172840e-01,2.612746e-23,2.454214e-07,7.981097e-04,4.874427e-04,3.566690e-02,2.527806e-05,4.599335e+02,7.543262e-01,1.408812e-02,3.023050e-02,3.351078e-05,1.984751e-04,4.258909e-04
3.983583e-02,7.663499e-01,2.884650e-04,1.359781e-06,1.649912e-02,2.146141e-01,1.436055e-22,3.979563e-07,9.347700e-04,5.719439e-04,3.740010e-02,2.630569e-05,4.874549e+02,7.101076e-01,1.649912e-02,4.982205e-02,3.704465e-05,2.722210e-04,8.220200e-04
4.535615e-02,7.662430e-01,3.284479e-04,1.829340e-06,1.878495e-02,2.120825e-01,5.918100e-22,6.007497e-07,1.064383e-03,6.525390e-04,3.902519e-02,2.724720e-05,5.132776e+02,6.729212e-01,1.878495e-02,7.574635e-02,4.049092e-05,3.528743e-04,1.422891e-03
5.063722e-02,7.661406e-01,3.667038e-04,2.356301e-06,2.097144e-02,2.096606e-01,1.989181e-21,8.600393e-07,1.188422e-03,7.301497e-04,4.056626e-02,2.812033e-05,5.377293e+02,6.409931e-01,2.097144e-02,1.087335e-01,4.386994e-05,4.398013e-04,2.280298e-03
5.569573e-02,7.660422e-01,4.033551e-04,2.936830e-06,2.306546e-02,2.073408e-01,5.718888e-21,1.180056e-06,1.307286e-03,8.050298e-04,4.203212e-02,2.893314e-05,5.609168e+02,6.132798e-01,2.306546e-02,1.493123e-01,4.717772e-05,5.320154e-04,3.443957e-03
6.058619e-02,7.659469e-01,4.387983e-04,3.574067e-06,2.508955e-02,2.050981e-01,1.464685e-20,1.567716e-06,1.422263e-03,8.779961e-04,4.344134e-02,2.969844e-05,5.831142e+02,5.888079e-01,2.508955e-02,1.984147e-01,5.043825e-05,6.294855e-04,4.978136e-03
6.532312e-02,7.658543e-01,4.731406e-04,4.269109e-06,2.704968e-02,2.029260e-01,3.419141e-20,2.028146e-06,1.533700e-03,9.492776e-04,4.480003e-02,3.042159e-05,6.044067e+02,5.670163e-01,2.704968e-02,2.568172e-01,5.365206e-05,7.316852e-04,6.946823e-03
