Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
1.267820e-02,7.657411e-01,1.866619e-04,1.693845e-19,1.911726e-03,2.301791e-01,5.226670e-39,4.023682e-18,1.869098e-03,2.703830e-06,2.667259e-02,1.941227e-05,3.176103e+02,1.101548e+00,1.911726e-03,9.493047e-15,1.762272e-05,3.654696e-06,1.814810e-17
2.521673e-02,7.643795e-01,3.712674e-04,8.980406e-19,3.802390e-03,2.275059e-01,0.000000e+00,2.930966e-17,3.717604e-03,5.377893e-06,2.846806e-02,2.043020e-05,3.410956e+02,1.020562e+00,3.802390e-03,1.071625e-13,2.001858e-05,1.445817e-05,4.074736e-16
3.746501e-02,7.630495e-01,5.515995e-04,3.582675e-18,5.649288e-03,2.248946e-01,3.971186e-38,1.356144e-16,5.523321e-03,7.990078e-06,3.019607e-02,2.137608e-05,3.636909e+02,9.524932e-01,5.649288e-03,6.156187e-13,2.244224e-05,3.191445e-05,3.477807e-15
4.932981e-02,7.617611e-01,7.262856e-04,1.156564e-17,7.438360e-03,2.223650e-01,1.024519e-37,4.792893e-16,7.272501e-03,1.052050e-05,3.185017e-02,2.225143e-05,3.852522e+02,8.949612e-01,7.438360e-03,2.484143e-12,2.486301e-05,5.532920e-05,1.847795e-14
6.080015e-02,7.605155e-01,8.951640e-04,3.184703e-17,9.167954e-03,2.199196e-01,0.000000e+00,1.404644e-15,8.963529e-03,1.296681e-05,3.343418e-02,2.306305e-05,4.057916e+02,8.458210e-01,9.167954e-03,7.985225e-12,2.726706e-05,8.405138e-05,7.320818e-14
7.190671e-02,7.593094e-01,1.058687e-03,7.777399e-17,1.084270e-02,2.175517e-01,0.000000e+00,3.588912e-15,1.060093e-02,1.533556e-05,3.495637e-02,2.381929e-05,4.253945e+02,8.033275e-01,1.084270e-02,2.189960e-11,2.965078e-05,1.175641e-04,2.374508e-13
8.269024e-02,7.581384e-01,1.217453e-03,1.734062e-16,1.246872e-02,2.152526e-01,1.486725e-37,8.271062e-15,1.219070e-02,1.763542e-05,3.642536e-02,2.452783e-05,4.441601e+02,7.661451e-01,1.246872e-02,5.350065e-11,3.201460e-05,1.554690e-04,6.670846e-13
9.319335e-02,7.569978e-01,1.372091e-03,3.614709e-16,1.405247e-02,2.130134e-01,8.491632e-37,1.763828e-14,1.373913e-02,1.987549e-05,3.784920e-02,2.519537e-05,4.621860e+02,7.332548e-01,1.405247e-02,1.200750e-10,3.436100e-05,1.974719e-04,1.687350e-12
1.034580e-01,7.558832e-01,1.523218e-03,7.200155e-16,1.560026e-02,2.108249e-01,0.000000e+00,3.556409e-14,1.525241e-02,2.206471e-05,3.923529e-02,2.582766e-05,4.795641e+02,7.038718e-01,1.560026e-02,2.539258e-10,3.669370e-05,2.433681e-04,3.961309e-12
1.135156e-01,7.547910e-01,1.671296e-03,1.400460e-15,1.711683e-02,2.086807e-01,1.122504e-36,6.919083e-14,1.673516e-02,2.420977e-05,4.058918e-02,2.642911e-05,4.963647e+02,6.774067e-01,1.711683e-02,5.178952e-10,3.901513e-05,2.929859e-04,8.864724e-12
1.233761e-01,7.537202e-01,1.816473e-03,2.715615e-15,1.860367e-02,2.065784e-01,9.972260e-37,1.325651e-13,1.818885e-02,2.631280e-05,4.191326e-02,2.700240e-05,5.126196e+02,6.534387e-01,1.860367e-02,1.041710e-09,4.132354e-05,3.460965e-04,1.937963e-11
1.330256e-01,7.526724e-01,1.958544e-03,5.335522e-15,2.005871e-02,2.045212e-01,3.142819e-36,2.550778e-13,1.961145e-02,2.837083e-05,4.320648e-02,2.754857e-05,5.283209e+02,6.316743e-01,2.005871e-02,2.106722e-09,4.361198e-05,4.023518e-04,4.225813e-11
1.424478e-01,7.516492e-01,2.097267e-03,1.070169e-14,2.147947e-02,2.025123e-01,0.000000e+00,5.006090e-13,2.100052e-02,3.038036e-05,4.446733e-02,2.806840e-05,5.434577e+02,6.118711e-01,2.147947e-02,4.337101e-09,4.587306e-05,4.613676e-04,9.315863e-11
1.516481e-01,7.506501e-01,2.232724e-03,2.186239e-14,2.286677e-02,2.005508e-01,0.000000e+00,1.008979e-12,2.235689e-02,3.234253e-05,4.569708e-02,2.856376e-05,5.580540e+02,5.937810e-01,2.286677e-02,9.112042e-09,4.810487e-05,5.228892e-04,2.083630e-10
1.606427e-01,7.496734e-01,2.365151e-03,4.504978e-14,2.422304e-02,1.986332e-01,1.121586e-35,2.079301e-12,2.368292e-02,3.426078e-05,4.689831e-02,2.903687e-05,5.721499e+02,5.771768e-01,2.422304e-02,1.939628e-08,5.030845e-05,5.867557e-04,4.698369e-10
1.694413e-01,7.487179e-01,2.494694e-03,9.243418e-14,2.554977e-02,1.967573e-01,1.544378e-35,4.324474e-12,2.498007e-02,3.613715e-05,4.807265e-02,2.948943e-05,5.857738e+02,5.618780e-01,2.554977e-02,4.128895e-08,5.248369e-05,6.527907e-04,1.054923e-09
