Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
1.447486e-02,7.656233e-01,1.666112e-04,2.987883e-15,2.647004e-03,2.294132e-01,1.020632e-35,1.510751e-14,2.102865e-03,4.314320e-06,2.727886e-02,1.983939e-05,3.271784e+02,1.068873e+00,2.647004e-03,8.848510e-11,1.856104e-05,7.006630e-06,2.342204e-13
2.870425e-02,7.641540e-01,3.303969e-04,2.260251e-14,5.249118e-03,2.260031e-01,4.999556e-35,1.673937e-13,4.170067e-03,8.555371e-06,2.962320e-02,2.122744e-05,3.597041e+02,9.669730e-01,5.249118e-03,1.393299e-09,2.195246e-05,2.755324e-05,7.313591e-12
4.248411e-02,7.627312e-01,4.890083e-04,1.076743e-13,7.769027e-03,2.227007e-01,1.766265e-34,1.097283e-12,6.171963e-03,1.266221e-05,3.184364e-02,2.249088e-05,3.906472e+02,8.857483e-01,7.769027e-03,1.022643e-08,2.539195e-05,6.035778e-05,7.944941e-11
5.574280e-02,7.613621e-01,6.416209e-04,3.681647e-13,1.019363e-02,2.195232e-01,1.341717e-34,4.921020e-12,8.098145e-03,1.661333e-05,3.394481e-02,2.364142e-05,4.199009e+02,8.199363e-01,1.019363e-02,4.745432e-08,2.883324e-05,1.039101e-04,4.837318e-10
6.850644e-02,7.600442e-01,7.885353e-04,9.872427e-13,1.252771e-02,2.164644e-01,0.000000e+00,1.666650e-11,9.952410e-03,2.041639e-05,3.594250e-02,2.469569e-05,4.475803e+02,7.655599e-01,1.252771e-02,1.609097e-07,3.225834e-05,1.569435e-04,2.015830e-09
8.082277e-02,7.587725e-01,9.303010e-04,2.206745e-12,1.477998e-02,2.135127e-01,3.954308e-34,4.564121e-11,1.174169e-02,2.408560e-05,3.785233e-02,2.566854e-05,4.738409e+02,7.198182e-01,1.477998e-02,4.346955e-07,3.565975e-05,2.184478e-04,6.424791e-09
9.276230e-02,7.575397e-01,1.067730e-03,4.296232e-12,1.696334e-02,2.106514e-01,1.836137e-33,1.061772e-10,1.347623e-02,2.764217e-05,3.969093e-02,2.657378e-05,4.988782e+02,6.806687e-01,1.696334e-02,9.912623e-07,3.904070e-05,2.877549e-04,1.681512e-08
1.044053e-01,7.563375e-01,1.201746e-03,7.528219e-12,1.909248e-02,2.078611e-01,3.833176e-35,2.177335e-10,1.516770e-02,3.111060e-05,4.147469e-02,2.742362e-05,5.228974e+02,6.466136e-01,1.909248e-02,1.988538e-06,4.241114e-05,3.645228e-04,3.796612e-08
1.158089e-01,7.551600e-01,1.333005e-03,1.216547e-11,2.117781e-02,2.051282e-01,1.691980e-33,4.043884e-10,1.682438e-02,3.450890e-05,4.321515e-02,2.822681e-05,5.460448e+02,6.166096e-01,2.117781e-02,3.614688e-06,4.577744e-05,4.484996e-04,7.655118e-08
1.269930e-01,7.540051e-01,1.461738e-03,1.847121e-11,2.322301e-02,2.024480e-01,2.472670e-32,6.941796e-10,1.844919e-02,3.784479e-05,4.491749e-02,2.898846e-05,5.683863e+02,5.899491e-01,2.322301e-02,6.086036e-06,4.913722e-05,5.393082e-04,1.413361e-07
1.379540e-01,7.528733e-01,1.587905e-03,2.675686e-11,2.522739e-02,1.998212e-01,1.902009e-31,1.119567e-09,2.004161e-02,4.111973e-05,4.658269e-02,2.971144e-05,5.899388e+02,5.661264e-01,2.522739e-02,9.659051e-06,5.248199e-05,6.364212e-04,2.436726e-07
1.486916e-01,7.517646e-01,1.711500e-03,3.747708e-11,2.719088e-02,1.972480e-01,1.021727e-30,1.720900e-09,2.160157e-02,4.433707e-05,4.821182e-02,3.039847e-05,6.107249e+02,5.447272e-01,2.719088e-02,1.467047e-05,5.580494e-05,7.393440e-04,3.989030e-07
1.592097e-01,7.506785e-01,1.832569e-03,5.134061e-11,2.911418e-02,1.947274e-01,4.748745e-30,2.552387e-09,2.312967e-02,4.750270e-05,4.980630e-02,3.105220e-05,6.307756e+02,5.254062e-01,2.911418e-02,2.160022e-05,5.910132e-05,8.476355e-04,6.288727e-07
