Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
6.791926e-03,7.671982e-01,2.331314e-06,7.613213e-07,3.482366e-03,2.292161e-01,3.747834e-25,3.349762e-15,8.975000e-11,6.914761e-05,2.763318e-02,2.026526e-05,3.362106e+02,1.043352e+00,3.482366e-03,1.462560e-03,1.942322e-05,1.212687e-05,5.093169e-06
1.343960e-02,7.672767e-01,4.613196e-06,2.337045e-06,6.890646e-03,2.256278e-01,1.440882e-23,4.090118e-14,1.774531e-10,1.381008e-04,3.024639e-02,2.202957e-05,3.775298e+02,9.269201e-01,6.890646e-03,6.705989e-03,2.376642e-05,4.748100e-05,4.620860e-05
1.981161e-02,7.673520e-01,6.800717e-06,4.842487e-06,1.015741e-02,2.221880e-01,1.727103e-22,2.328038e-13,2.612721e-10,2.056215e-04,3.265522e-02,2.361769e-05,4.166696e+02,8.379113e-01,1.015741e-02,1.642263e-02,2.818638e-05,1.031730e-04,1.668114e-04
2.583735e-02,7.674233e-01,8.869958e-06,8.248511e-06,1.324642e-02,2.189350e-01,1.152375e-21,7.056903e-13,3.402347e-10,2.708829e-04,3.486712e-02,2.504078e-05,4.532487e+02,7.686093e-01,1.324642e-02,3.074421e-02,3.257934e-05,1.754676e-04,4.072507e-04
3.151098e-02,7.674903e-01,1.081938e-05,1.246287e-05,1.615467e-02,2.158717e-01,5.333349e-21,1.500328e-12,4.143483e-10,3.336399e-04,3.690437e-02,2.631987e-05,4.872934e+02,7.134450e-01,1.615467e-02,4.967701e-02,3.689124e-05,2.609734e-04,8.025157e-04
3.688379e-02,7.675538e-01,1.266720e-05,1.741163e-05,1.890841e-02,2.129705e-01,1.933478e-20,2.619876e-12,4.844070e-10,3.942611e-04,3.880169e-02,2.748282e-05,5.191689e+02,6.683430e-01,1.890841e-02,7.343943e-02,4.112083e-05,3.575280e-04,1.388623e-03
4.203871e-02,7.676147e-01,1.444267e-05,2.308316e-05,2.155016e-02,2.101866e-01,5.937509e-20,4.073307e-12,5.516088e-10,4.535227e-04,4.059881e-02,2.855867e-05,5.494118e+02,6.303798e-01,2.155016e-02,1.026532e-01,4.530391e-05,4.644094e-04,2.212193e-03
4.702351e-02,7.676737e-01,1.616320e-05,2.947066e-05,2.410435e-02,2.074942e-01,1.613673e-19,5.871423e-12,6.166808e-10,5.118517e-04,4.231905e-02,2.956497e-05,5.783342e+02,5.977796e-01,2.410435e-02,1.380520e-01,4.945798e-05,5.810197e-04,3.327654e-03
5.184300e-02,7.677306e-01,1.783152e-05,3.653400e-05,2.657344e-02,2.048907e-01,3.969531e-19,8.014398e-12,6.797823e-10,5.691976e-04,4.396869e-02,3.050848e-05,6.059916e+02,5.695076e-01,2.657344e-02,1.802017e-01,5.356993e-05,7.061477e-04,4.788579e-03
5.649464e-02,7.677856e-01,1.944794e-05,4.422381e-05,2.895609e-02,2.023774e-01,8.968259e-19,1.049548e-11,7.409667e-10,6.254243e-04,4.555017e-02,3.139355e-05,6.323972e+02,5.448153e-01,2.895609e-02,2.295352e-01,5.762237e-05,8.384551e-04,6.646442e-03
6.100135e-02,7.678389e-01,2.102166e-05,5.253791e-05,3.126401e-02,1.999420e-01,1.888348e-18,1.331980e-11,8.006145e-10,6.807084e-04,4.707360e-02,3.222853e-05,6.577071e+02,5.230016e-01,3.126401e-02,2.866889e-01,6.162224e-05,9.774383e-04,8.963045e-03
6.540490e-02,7.678909e-01,2.256874e-05,6.153497e-05,3.351858e-02,1.975619e-01,3.760255e-18,1.651354e-11,8.593610e-10,7.354821e-04,4.855462e-02,3.302420e-05,6.821763e+02,5.034448e-01,3.351858e-02,3.526941e-01,6.559647e-05,1.123495e-03,1.182181e-02
6.972968e-02,7.679420e-01,2.409947e-05,7.126544e-05,3.573224e-02,1.952239e-01,7.145484e-18,2.010126e-11,9.176208e-10,7.899824e-04,5.000231e-02,3.378719e-05,7.059549e+02,4.857324e-01,3.573224e-02,4.285394e-01,6.955927e-05,1.276793e-03,1.531267e-02
7.399688e-02,7.679925e-01,2.562339e-05,8.179292e-05,3.791577e-02,1.929165e-01,1.304893e-17,2.411302e-11,9.757797e-10,8.444183e-04,5.142425e-02,3.452296e-05,7.291704e+02,4.695479e-01,3.791577e-02,5.153189e-01,7.352383e-05,1.437606e-03,1.953871e-02
7.823711e-02,7.680426e-01,2.715395e-05,9.322976e-05,4.008478e-02,1.906232e-01,2.306874e-17,2.859888e-11,1.034375e-09,8.991317e-04,5.283074e-02,3.523805e-05,7.519959e+02,4.546036e-01,4.008478e-02,6.145618e-01,7.751379e-05,1.606790e-03,2.463457e-02
8.246834e-02,7.680926e-01,2.870068e-05,1.056799e-04,4.224837e-02,1.883342e-01,3.965498e-17,3.360705e-11,1.093800e-09,9.543105e-04,5.422758e-02,3.593636e-05,7.745308e+02,4.407076e-01,4.224837e-02,7.277800e-01,8.154241e-05,1.784925e-03,3.074752e-02
8.670223e-02,7.681426e-01,3.027153e-05,1.192526e-04,4.441240e-02,1.860431e-01,6.650060e-17,3.918880e-11,1.154395e-09,1.010065e-03,5.561820e-02,3.662048e-05,7.968379e+02,4.277202e-01,4.441240e-02,8.565524e-01,8.561784e-05,1.972461e-03,3.804155e-02
9.095249e-02,7.681929e-01,3.187597e-05,1.340812e-04,4.658376e-02,1.837426e-01,1.091094e-16,4.540550e-11,1.216564e-09,1.066533e-03,5.700646e-02,3.729309e-05,8.189880e+02,4.155185e-01,4.658376e-02,1.002693e+00,8.975073e-05,2.170047e-03,4.670921e-02
9.525096e-02,7.682437e-01,3.353156e-05,1.503984e-04,4.877856e-02,1.814151e-01,1.759620e-16,5.236157e-11,1.281041e-09,1.124097e-03,5.840186e-02,3.795945e-05,8.411418e+02,4.039514e-01,4.877856e-02,1.169024e+00,9.397034e-05,2.379348e-03,5.702331e-02
9.965514e-02,7.682957e-01,3.526800e-05,1.685989e-04,5.102594e-02,1.790296e-01,2.807301e-16,6.023398e-11,1.349060e-09,1.183493e-03,5.982169e-02,3.862827e-05,8.635830e+02,3.928330e-01,5.102594e-02,1.360141e+00,9.833255e-05,2.603647e-03,6.940247e-02
