Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
1.120788e-02,7.665889e-01,1.210545e-04,1.158019e-09,3.469543e-03,2.288885e-01,0.000000e+00,1.233362e-09,7.772295e-04,3.637805e-05,2.776935e-02,2.023610e-05,3.358007e+02,1.042442e+00,3.469543e-03,2.796523e-05,1.941221e-05,1.203773e-05,9.702657e-08
2.217606e-02,7.660712e-01,2.395202e-04,3.899255e-09,6.864874e-03,2.249803e-01,6.961360e-31,6.014968e-09,1.537839e-03,7.199989e-05,3.053609e-02,2.196565e-05,3.765347e+02,9.255449e-01,6.864874e-03,1.847243e-04,2.373267e-05,4.712650e-05,1.268109e-06
3.266458e-02,7.655762e-01,3.528054e-04,8.520993e-09,1.011170e-02,2.212430e-01,4.383665e-29,1.804140e-08,2.265191e-03,1.061058e-04,3.310299e-02,2.351234e-05,4.148640e+02,8.364849e-01,1.011170e-02,5.961473e-04,2.810851e-05,1.022465e-04,6.028063e-06
4.254332e-02,7.651099e-01,4.595047e-04,1.493140e-08,1.316971e-02,2.177230e-01,9.083302e-28,4.143989e-08,2.950265e-03,1.382947e-04,3.546856e-02,2.488773e-05,4.503993e+02,7.674348e-01,1.316971e-02,1.372324e-03,3.242976e-05,1.734413e-04,1.807311e-05
5.183394e-02,7.646713e-01,5.598524e-04,2.293057e-08,1.604562e-02,2.144125e-01,9.988900e-27,8.036844e-08,3.594568e-03,1.686585e-04,3.765892e-02,2.611853e-05,4.833125e+02,7.125172e-01,1.604562e-02,2.596962e-03,3.665670e-05,2.574619e-04,4.166987e-05
6.063142e-02,7.642559e-01,6.548746e-04,3.239328e-08,1.876880e-02,2.112778e-01,7.192031e-26,1.392074e-07,4.204692e-03,1.975280e-04,3.970996e-02,2.723415e-05,5.140222e+02,6.676012e-01,1.876880e-02,4.343320e-03,4.079404e-05,3.522679e-04,8.151890e-05
6.902354e-02,7.638596e-01,7.455198e-04,4.329473e-08,2.136641e-02,2.082875e-01,3.854626e-25,2.227660e-07,4.786726e-03,2.252121e-04,4.165076e-02,2.825752e-05,5.429003e+02,6.299842e-01,2.136641e-02,6.686300e-03,4.485433e-05,4.565235e-04,1.428622e-04
7.706969e-02,7.634795e-01,8.324300e-04,5.568335e-08,2.385682e-02,2.054206e-01,1.664040e-24,3.362302e-07,5.344797e-03,2.519276e-04,4.350068e-02,2.920440e-05,5.702046e+02,5.979075e-01,2.385682e-02,9.704925e-03,4.884434e-05,5.691479e-04,2.315286e-04
8.482002e-02,7.631133e-01,9.161472e-04,6.969954e-08,2.625552e-02,2.026591e-01,6.101394e-24,4.854446e-07,5.882383e-03,2.778622e-04,4.527500e-02,3.008708e-05,5.961497e+02,5.701373e-01,2.625552e-02,1.349284e-02,5.277164e-05,6.893523e-04,3.542615e-04
