Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
9.206238e-03,7.672583e-01,7.262298e-08,6.617613e-10,4.753106e-03,2.279340e-01,1.015082e-32,2.332763e-18,2.464982e-14,4.380490e-05,2.862664e-02,2.094397e-05,3.518246e+02,9.961829e-01,4.753106e-03,2.421208e-07,2.102422e-05,2.259202e-05,1.150826e-09
1.808340e-02,7.673936e-01,1.426501e-07,8.687418e-09,9.336315e-03,2.231627e-01,6.791908e-30,1.036566e-17,4.841826e-14,8.605527e-05,3.206744e-02,2.324052e-05,4.071979e+02,8.579576e-01,9.336315e-03,4.196492e-06,2.708819e-05,8.716678e-05,3.917977e-08
2.641445e-02,7.675207e-01,2.083702e-07,4.752824e-08,1.363756e-02,2.186849e-01,5.445319e-28,3.038340e-17,7.072596e-14,1.257482e-04,3.515849e-02,2.523613e-05,4.583581e+02,7.599104e-01,1.363756e-02,2.454674e-05,3.320935e-05,1.859830e-04,3.347576e-07
3.418787e-02,7.676392e-01,2.696968e-07,1.578246e-07,1.765091e-02,2.145068e-01,1.354360e-26,7.359639e-17,9.154932e-14,1.628790e-04,3.795883e-02,2.698388e-05,5.053618e+02,6.873080e-01,1.765091e-02,8.201589e-05,3.926024e-05,3.115546e-04,1.447655e-06
4.151277e-02,7.677509e-01,3.275055e-07,3.877044e-07,2.143267e-02,2.105698e-01,1.655813e-25,1.586109e-16,1.111978e-13,1.980241e-04,4.054499e-02,2.854481e-05,5.489859e+02,6.310332e-01,2.143267e-02,1.984657e-04,4.523504e-05,4.593593e-04,4.253650e-06
4.849100e-02,7.678573e-01,3.826327e-07,7.860155e-07,2.503542e-02,2.068190e-01,1.276635e-24,3.131088e-16,1.299764e-13,2.317243e-04,4.297417e-02,2.996389e-05,5.899280e+02,5.857748e-01,2.503542e-02,3.937714e-04,5.115258e-05,6.267723e-04,9.858232e-06
5.518198e-02,7.679594e-01,4.356093e-07,1.397693e-06,2.848983e-02,2.032227e-01,7.128953e-24,5.740230e-16,1.480953e-13,2.643121e-04,4.527951e-02,3.126888e-05,6.286096e+02,5.484183e-01,2.848983e-02,6.856409e-04,5.701648e-05,8.116704e-04,1.953379e-05
6.161298e-02,7.680574e-01,4.867502e-07,2.260502e-06,3.180995e-02,1.997660e-01,3.129829e-23,9.862371e-16,1.656988e-13,2.959557e-04,4.747786e-02,3.247654e-05,6.652525e+02,5.170257e-01,3.180995e-02,1.090768e-03,6.281417e-05,1.011873e-03,3.469728e-05
6.780392e-02,7.681518e-01,5.363562e-07,3.405877e-06,3.500606e-02,1.964384e-01,1.140696e-22,1.601457e-15,1.829327e-13,3.267782e-04,4.958048e-02,3.359953e-05,7.000298e+02,4.902605e-01,3.500606e-02,1.627435e-03,6.853403e-05,1.225424e-03,5.697009e-05
7.377870e-02,7.682430e-01,5.848103e-07,4.862569e-06,3.809048e-02,1.932269e-01,3.588892e-22,2.478152e-15,1.999743e-13,3.569148e-04,5.159799e-02,3.464923e-05,7.331310e+02,4.671342e-01,3.809048e-02,2.318191e-03,7.417404e-05,1.450885e-03,8.830101e-05
7.958025e-02,7.683314e-01,6.327106e-07,6.665720e-06,4.108535e-02,1.901084e-01,1.006103e-21,3.686036e-15,2.170795e-13,3.865937e-04,5.354606e-02,3.563867e-05,7.648418e+02,4.468480e-01,4.108535e-02,3.193989e-03,7.975569e-05,1.688006e-03,1.312262e-04
8.527583e-02,7.684183e-01,6.809456e-07,8.869348e-06,4.402537e-02,1.870469e-01,2.583151e-21,5.316591e-15,2.346141e-13,4.161736e-04,5.544742e-02,3.658329e-05,7.955656e+02,4.287276e-01,4.402537e-02,4.299926e-03,8.532992e-05,1.938233e-03,1.893058e-04
9.091803e-02,7.685043e-01,7.304210e-07,1.154288e-05,4.693764e-02,1.840139e-01,6.192261e-21,7.485775e-15,2.529604e-13,4.459500e-04,5.731895e-02,3.749453e-05,8.256094e+02,4.123049e-01,4.693764e-02,5.693749e-03,9.093884e-05,2.203142e-03,2.672511e-04
9.653150e-02,7.685899e-01,7.819725e-07,1.476247e-05,4.983486e-02,1.809963e-01,1.401483e-20,1.032989e-14,2.724803e-13,4.760791e-04,5.916750e-02,3.837835e-05,8.551209e+02,3.972895e-01,4.983486e-02,7.440662e-03,9.660046e-05,2.483513e-03,3.708043e-04
1.021318e-01,7.686753e-01,8.365510e-07,1.861453e-05,5.272499e-02,1.779857e-01,3.017464e-20,1.400937e-14,2.935753e-13,5.066679e-04,6.099639e-02,3.923877e-05,8.841949e+02,3.834701e-01,5.272499e-02,9.612730e-03,1.023255e-04,2.779925e-03,5.068311e-04
