Z,AR,N2,H,H2,HE,O,OH,H2O,HO2,H2O2,O2,OH*,N,NH,NH2,NH3,NNH,N2H2,N2H3,N2H4,H2NN,NO,N2O,NO2,HNO,HON,HONO,H2NO,HNOH,NH2OH,HNO2,HONO2,NO3,HNO3,CO,CO2,CH4,C2H6,W,ZBilger,chi,lambda,cp,lambdaOverCp,mu,ProdRateCO2,ProdRateH2O,ProdRateCO,ProdRateH2,ProgVar,ProdRateProgVar,ProdRate-NO,ProdRatePos-NO,ProdRateNeg-NO,ProdRateNegOverYNO-NO,TotalEnthalpy,HeatRelease,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.885580e+01,1.000000e-99,0.000000e+00,2.482334e-02,1.009210e+03,2.459681e-05,1.832539e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.000000e-60,0.000000e+00,1.000000e-99,1.000000e-99,1.000000e-99,1.000000e-99,-4.654801e+03,0.000000e+00,2.935000e+02,1.198140e+00,1.000000e-60,0.000000e+00,1.529487e-05,1.000000e-120,0.000000e+00
1.711031e-02,8.726364e-23,7.654621e-01,3.739484e-18,1.800221e-04,1.000000e-60,8.167061e-19,1.729559e-13,3.490884e-03,6.115365e-12,5.381678e-06,2.284638e-01,1.547214e-36,6.539845e-31,5.142488e-23,1.075375e-12,2.352806e-03,2.307231e-19,8.992129e-09,5.859424e-15,1.200054e-06,3.535179e-15,8.133987e-06,2.858989e-05,4.344780e-06,3.043702e-07,3.987868e-22,1.894330e-06,5.076341e-07,1.973234e-09,2.507724e-08,4.978792e-10,2.800130e-09,3.559138e-18,3.414989e-09,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.866942e+01,1.711031e-02,4.376010e-02,2.797997e-02,1.022518e+03,2.736380e-05,2.029834e-05,-0.000000e+00,7.311783e-09,-0.000000e+00,-3.454902e-11,3.670906e-03,7.277234e-09,3.815798e-09,1.639824e-08,-1.258244e-08,-1.546897e-03,-1.281400e+04,3.920569e+00,3.376366e+02,1.034789e+00,3.490884e-03,7.311783e-09,1.961592e-05,1.218627e-05,2.552459e-11
3.360594e-02,1.713701e-22,7.638659e-01,1.547625e-16,3.535769e-04,1.000000e-60,3.043645e-17,1.495018e-12,6.856359e-03,7.367242e-11,1.057002e-05,2.242041e-01,1.000000e-60,9.100874e-29,5.660818e-21,1.409180e-11,4.621089e-03,6.690292e-18,1.766124e-08,3.014027e-14,2.357000e-06,3.057547e-14,1.597572e-05,5.615269e-05,8.561214e-06,5.793847e-07,1.281481e-20,3.692174e-06,1.016141e-06,3.952882e-09,4.925062e-08,9.778637e-10,5.495036e-09,1.433219e-17,6.702138e-09,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.849199e+01,3.360594e-02,1.361284e-01,3.091022e-02,1.036236e+03,2.982933e-05,2.204364e-05,-0.000000e+00,1.281169e-07,-0.000000e+00,-6.992375e-10,7.209936e-03,1.274177e-07,-4.475676e-08,1.687214e-07,-2.134782e-07,-1.336267e-02,-2.068057e+04,1.855614e+01,3.792878e+02,9.154540e-01,6.856359e-03,1.281169e-07,2.407946e-05,4.700966e-05,8.784155e-10
4.907979e-02,2.525870e-22,7.623685e-01,2.047981e-15,5.163813e-04,1.000000e-60,5.244551e-16,6.706192e-12,1.001337e-02,4.395798e-10,1.543697e-05,2.202084e-01,1.000000e-60,4.903265e-27,1.710811e-19,8.767475e-11,6.748868e-03,6.564039e-17,2.579350e-08,9.256668e-14,3.442295e-06,1.314783e-13,2.333189e-05,8.200813e-05,1.255489e-05,8.120744e-07,1.417926e-19,5.338918e-06,1.519596e-06,5.918149e-09,7.192206e-08,1.428064e-09,8.006891e-09,6.057639e-17,9.767965e-09,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.832754e+01,4.907979e-02,2.519191e-01,3.358762e-02,1.049881e+03,3.199183e-05,2.356594e-05,-0.000000e+00,8.588652e-07,-0.000000e+00,-5.685306e-09,1.052975e-02,8.531799e-07,-5.419706e-07,8.679247e-07,-1.409895e-06,-6.042784e-02,-2.806026e+04,5.209756e+01,4.175444e+02,8.267778e-01,1.001337e-02,8.588652e-07,2.850335e-05,1.002676e-04,8.600135e-09
6.349644e-02,3.261622e-22,7.609734e-01,1.407885e-14,6.680626e-04,1.000000e-60,5.361713e-15,2.015384e-11,1.295468e-02,1.684861e-09,1.997137e-05,2.164856e-01,1.582963e-33,1.261269e-25,2.300235e-18,3.427229e-10,8.731275e-03,3.489722e-16,3.337080e-08,2.093271e-13,4.453479e-06,3.870304e-13,3.018659e-05,1.060969e-04,1.632063e-05,9.994865e-07,8.415515e-19,6.825549e-06,2.019837e-06,7.879469e-09,9.303880e-08,1.847307e-09,1.031021e-08,2.371059e-16,1.258475e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.817603e+01,6.349644e-02,3.787430e-01,3.603758e-02,1.063253e+03,3.389370e-05,2.489933e-05,-0.000000e+00,3.396595e-06,-0.000000e+00,-2.723867e-08,1.362274e-02,3.369357e-06,-2.449881e-06,3.079255e-06,-5.529136e-06,-1.831653e-01,-3.493597e+04,1.228451e+02,4.524715e+02,7.588766e-01,1.295468e-02,3.396595e-06,3.281078e-05,1.678237e-04,4.400180e-08
7.707531e-02,3.975327e-22,7.596593e-01,6.393129e-14,8.109295e-04,1.000000e-60,3.704900e-14,4.668032e-11,1.572507e-02,4.815847e-09,2.424214e-05,2.129791e-01,2.128204e-33,1.788060e-24,1.805233e-17,9.858560e-10,1.059848e-02,1.259556e-15,4.050977e-08,3.886486e-13,5.405976e-06,8.952257e-13,3.664620e-05,1.287854e-04,1.991587e-05,1.144454e-06,3.330265e-18,8.172007e-06,2.525452e-06,9.876119e-09,1.129220e-07,2.241675e-09,1.241513e-08,8.482748e-16,1.517025e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.803479e+01,7.707531e-02,5.098884e-01,3.831676e-02,1.076408e+03,3.559689e-05,2.608995e-05,-0.000000e+00,9.669266e-06,-0.000000e+00,-9.279608e-08,1.653600e-02,9.576470e-06,-7.181921e-06,8.469829e-06,-1.565175e-05,-4.271044e-01,-4.141221e+04,2.604131e+02,4.847348e+02,7.048159e-01,1.572507e-02,9.669266e-06,3.701669e-05,2.472778e-04,1.520499e-07
9.003416e-02,4.638603e-22,7.584053e-01,2.200404e-13,9.472730e-04,1.000000e-60,1.897898e-13,9.066303e-11,1.836894e-02,1.125071e-08,2.831758e-05,2.096328e-01,3.549693e-32,1.626421e-23,9.780373e-17,2.297913e-09,1.238044e-02,3.506123e-15,4.732767e-08,6.325675e-13,6.315112e-06,1.760510e-12,4.281772e-05,1.504372e-04,2.339636e-05,1.250370e-06,9.970883e-18,9.397158e-06,3.045205e-06,1.195239e-08,1.318904e-07,2.617102e-09,1.432809e-08,2.854967e-15,1.753938e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.790132e+01,9.003416e-02,6.439638e-01,4.047323e-02,1.089446e+03,3.715029e-05,2.717359e-05,-0.000000e+00,2.213389e-05,-0.000000e+00,-2.512343e-07,1.931622e-02,2.188266e-05,-1.632456e-05,1.934117e-05,-3.566574e-05,-8.329667e-01,-4.759276e+04,5.022791e+02,5.149511e+02,6.603001e-01,1.836894e-02,2.213389e-05,4.115339e-05,3.374180e-04,4.065761e-07
1.025223e-01,5.277788e-22,7.571968e-01,6.221856e-13,1.078664e-03,1.000000e-60,7.684703e-13,1.553132e-10,2.091677e-02,2.270823e-08,3.224431e-05,2.064080e-01,4.290694e-31,1.061533e-22,4.049808e-16,4.599006e-09,1.409767e-02,8.107421e-15,5.390812e-08,9.390040e-13,7.191426e-06,3.083874e-12,4.877728e-05,1.713010e-04,2.679823e-05,1.320573e-06,2.434147e-17,1.051177e-05,3.585820e-06,1.415047e-08,1.501630e-07,2.978167e-09,1.604405e-08,8.958508e-15,1.969373e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.777389e+01,1.025223e-01,7.794481e-01,4.253896e-02,1.102435e+03,3.858635e-05,2.817390e-05,-0.000000e+00,4.343633e-05,-0.000000e+00,-5.777482e-07,2.199544e-02,4.285859e-05,-3.135863e-05,3.832745e-05,-6.968608e-05,-1.428658e+00,-5.354880e+04,8.883356e+02,5.435405e+02,6.227123e-01,2.091677e-02,4.343633e-05,4.524385e-05,4.375113e-04,9.085477e-07
1.146786e-01,5.899985e-22,7.560204e-01,1.524952e-12,1.206564e-03,1.000000e-60,2.586189e-12,2.428362e-10,2.339686e-02,4.112964e-08,3.606535e-05,2.032690e-01,4.365167e-30,5.408145e-22,1.374426e-15,8.220033e-09,1.576928e-02,1.635925e-14,6.033249e-08,1.306428e-12,8.044733e-06,4.966764e-12,5.459781e-05,1.916080e-04,3.015301e-05,1.359072e-06,5.099078e-17,1.152386e-05,4.154403e-06,1.652204e-08,1.679432e-07,3.332218e-09,1.755653e-08,2.575099e-14,2.163340e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.765097e+01,1.146786e-01,9.161526e-01,4.454148e-02,1.115456e+03,3.993118e-05,2.910968e-05,-0.000000e+00,7.623053e-05,-0.000000e+00,-1.180269e-06,2.460342e-02,7.505026e-05,-5.362018e-05,6.809351e-05,-1.217137e-04,-2.229278e+00,-5.934652e+04,1.458766e+03,5.708734e+02,5.902732e-01,2.339686e-02,7.623053e-05,4.931561e-05,5.474131e-04,1.783555e-06
1.266274e-01,6.511567e-22,7.548641e-01,3.362346e-12,1.332282e-03,1.000000e-60,7.522123e-12,3.550115e-10,2.583459e-02,6.867208e-08,3.981883e-05,2.001836e-01,3.371037e-29,2.290141e-21,4.017764e-15,1.348960e-08,1.741239e-02,2.980488e-14,6.667917e-08,1.738011e-12,8.883861e-06,7.524147e-12,6.034759e-05,2.115650e-04,3.348611e-05,1.370532e-06,9.509610e-17,1.243785e-05,4.758651e-06,1.913232e-08,1.854136e-07,3.694845e-09,1.885669e-08,6.737930e-14,2.335556e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.753119e+01,1.266274e-01,1.053606e+00,4.650429e-02,1.128592e+03,4.120558e-05,2.999579e-05,-0.000000e+00,1.232031e-04,-0.000000e+00,-2.209905e-06,2.716687e-02,1.209932e-04,-8.446833e-05,1.111278e-04,-1.955961e-04,-3.241159e+00,-6.504528e+04,2.255193e+03,5.972655e+02,5.617462e-01,2.583459e-02,1.232031e-04,5.339741e-05,6.674260e-04,3.182902e-06
