Z,AR,N2,H,H2,HE,O,OH,H2O,HO2,H2O2,O2,OH*,N,NH,NH2,NH3,NNH,N2H2,N2H3,N2H4,H2NN,NO,N2O,NO2,HNO,HON,HONO,H2NO,HNOH,NH2OH,HNO2,HONO2,NO3,HNO3,CO,CO2,CH4,C2H6,W,ZBilger,chi,lambda,cp,lambdaOverCp,mu,ProdRateCO2,ProdRateH2O,ProdRateCO,ProdRateH2,ProgVar,ProdRateProgVar,ProdRate-NO,ProdRatePos-NO,ProdRateNeg-NO,ProdRateNegOverYNO-NO,TotalEnthalpy,HeatRelease,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.885580e+01,1.000000e-99,0.000000e+00,2.482334e-02,1.009210e+03,2.459681e-05,1.832539e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.000000e-60,0.000000e+00,1.000000e-99,1.000000e-99,1.000000e-99,1.000000e-99,-4.654801e+03,0.000000e+00,2.935000e+02,1.198140e+00,1.000000e-60,0.000000e+00,1.529487e-05,1.000000e-120,0.000000e+00
1.175410e-02,1.262122e-24,7.662174e-01,1.408119e-16,1.270079e-04,1.000000e-60,1.859908e-16,1.084473e-11,2.872244e-03,1.395119e-10,2.374809e-06,2.294113e-01,1.000000e-60,2.499287e-26,9.501507e-20,3.804825e-11,1.298133e-03,1.233789e-17,3.504323e-08,6.923623e-13,1.414229e-06,1.071737e-12,1.259318e-05,5.165427e-05,2.948724e-06,4.821232e-07,1.355281e-19,6.255436e-07,1.763538e-06,7.810385e-09,3.126186e-08,2.300700e-10,3.471537e-09,1.914481e-17,3.865333e-09,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.872328e+01,1.175410e-02,1.486567e-01,2.735538e-02,1.019002e+03,2.684526e-05,1.994032e-05,-0.000000e+00,3.376004e-07,-0.000000e+00,-2.047318e-09,2.999252e-03,3.355531e-07,-5.299555e-07,8.187380e-08,-6.118293e-07,-4.858418e-02,-1.025876e+04,1.574562e+01,3.292334e+02,1.063194e+00,2.872244e-03,3.376004e-07,1.875511e-05,8.249786e-06,9.696707e-10
2.339629e-02,2.512230e-24,7.653255e-01,2.586720e-15,2.528067e-04,1.000000e-60,2.848076e-15,4.580070e-11,5.717144e-03,7.604873e-10,4.726985e-06,2.259735e-01,1.529496e-31,6.614025e-25,2.062137e-18,2.275681e-10,2.583908e-03,1.640637e-16,6.975308e-08,1.823711e-12,2.815031e-06,3.687247e-12,2.506739e-05,1.028168e-04,5.877882e-06,9.536364e-07,1.137390e-18,1.235853e-06,3.516436e-06,1.557704e-08,6.222413e-08,4.579604e-10,6.879417e-09,1.093067e-16,7.659854e-09,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.859321e+01,2.339629e-02,4.822298e-01,2.977879e-02,1.029232e+03,2.893301e-05,2.143192e-05,-0.000000e+00,2.877514e-06,-0.000000e+00,-1.773813e-08,5.969951e-03,2.859775e-06,-4.351700e-06,6.556607e-07,-5.007361e-06,-1.997560e-01,-1.580954e+04,9.602788e+01,3.640782e+02,9.570855e-01,5.717144e-03,2.877514e-06,2.239290e-05,3.268574e-05,1.645116e-08
3.473525e-02,3.729775e-24,7.644568e-01,2.002123e-14,3.753288e-04,1.000000e-60,2.295899e-14,1.240584e-10,8.487941e-03,2.615324e-09,7.017814e-06,2.226253e-01,8.873561e-32,8.708264e-24,1.922448e-17,8.260388e-10,3.836193e-03,9.565564e-16,1.035597e-07,3.416022e-12,4.179427e-06,8.482422e-12,3.721914e-05,1.526465e-04,8.742146e-06,1.404366e-06,5.358383e-18,1.817095e-06,5.232302e-06,2.318723e-08,9.237678e-08,6.799356e-10,1.014149e-08,4.184081e-16,1.129263e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.846766e+01,3.473525e-02,9.312078e-01,3.207776e-02,1.039709e+03,3.085264e-05,2.279737e-05,-0.000000e+00,1.168644e-05,-0.000000e+00,-7.919903e-08,8.863270e-03,1.160724e-05,-1.723556e-05,2.617345e-06,-1.985290e-05,-5.334057e-01,-2.121590e+04,3.198763e+02,3.974834e+02,8.728011e-01,8.487941e-03,1.168644e-05,2.611978e-05,7.204514e-05,9.919381e-08
4.558673e-02,4.894978e-24,7.636254e-01,9.651120e-14,4.925836e-04,1.000000e-60,1.244501e-13,2.637909e-10,1.113962e-02,6.908592e-09,9.209969e-06,2.194210e-01,1.252917e-31,7.255007e-23,1.119205e-16,2.242478e-09,5.034643e-03,3.603211e-15,1.359153e-07,5.429593e-12,5.485299e-06,1.609597e-11,4.885358e-05,2.003339e-04,1.149596e-05,1.825374e-06,1.847510e-17,2.357234e-06,6.884802e-06,3.053103e-08,1.212290e-07,8.923956e-10,1.317903e-08,1.319727e-15,1.467809e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.834853e+01,4.558673e-02,1.448473e+00,3.423474e-02,1.050207e+03,3.259808e-05,2.403458e-05,-0.000000e+00,3.280707e-05,-0.000000e+00,-2.529250e-07,1.163220e-02,3.255414e-05,-4.740764e-05,7.509529e-06,-5.491717e-05,-1.124118e+00,-2.639000e+04,7.968953e+02,4.289553e+02,8.053805e-01,1.113962e-02,3.280707e-05,2.984252e-05,1.240911e-04,3.654583e-07
5.596428e-02,6.009291e-24,7.628304e-01,3.436649e-13,6.047175e-04,1.000000e-60,5.130413e-13,4.809459e-10,1.367547e-02,1.531860e-08,1.130599e-05,2.163566e-01,7.029379e-32,4.370214e-22,4.802540e-16,5.021345e-09,6.180752e-03,1.030609e-14,1.668628e-07,7.829383e-12,6.734333e-06,2.712113e-11,5.998884e-05,2.459382e-04,1.414186e-05,2.216339e-06,5.123284e-17,2.855483e-06,8.476762e-06,3.763096e-08,1.488162e-07,1.095597e-09,1.597545e-08,3.754304e-15,1.780113e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.823553e+01,5.596428e-02,2.008896e+00,3.626732e-02,1.060674e+03,3.419270e-05,2.516184e-05,-0.000000e+00,7.362872e-05,-0.000000e+00,-6.519162e-07,1.428019e-02,7.297681e-05,-1.042956e-04,1.775528e-05,-1.220508e-04,-2.034559e+00,-3.133820e+04,1.656581e+03,4.585941e+02,7.503262e-01,1.367547e-02,7.362872e-05,3.353453e-05,1.870185e-04,1.006907e-06
6.591039e-02,7.077277e-24,7.620684e-01,9.916513e-13,7.121895e-04,1.000000e-60,1.732051e-12,7.886271e-10,1.610590e-02,2.995922e-08,1.331418e-05,2.134197e-01,5.406107e-30,2.078104e-21,1.665100e-15,9.804813e-09,7.279216e-03,2.438422e-14,1.965335e-07,1.058776e-11,7.931703e-06,4.207089e-11,7.067515e-05,2.896461e-04,1.668833e-05,2.578500e-06,1.204197e-16,3.313049e-06,1.001505e-05,4.453121e-08,1.752510e-07,1.290336e-09,1.852755e-08,9.935812e-15,2.066203e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.812808e+01,6.591039e-02,2.592220e+00,3.819415e-02,1.071089e+03,3.565919e-05,2.619639e-05,-0.000000e+00,1.422182e-04,-0.000000e+00,-1.443935e-06,1.681809e-02,1.407743e-04,-1.971706e-04,3.688264e-05,-2.340532e-04,-3.311676e+00,-3.608074e+04,3.036018e+03,4.865776e+02,7.044830e-01,1.610590e-02,1.422182e-04,3.718527e-05,2.594000e-04,2.290552e-06
7.550974e-02,8.108028e-24,7.613329e-01,2.462506e-12,8.159148e-04,1.000000e-60,5.042979e-12,1.199361e-09,1.845157e-02,5.343619e-08,1.525118e-05,2.105851e-01,4.651133e-30,8.323953e-21,4.958486e-15,1.733133e-08,8.339389e-03,5.040014e-14,2.251868e-07,1.370209e-11,9.087662e-06,6.148912e-11,8.100916e-05,3.318293e-04,1.915336e-05,2.914874e-06,2.491896e-16,3.733232e-06,1.151300e-05,5.130926e-08,2.007583e-07,1.478201e-09,2.084658e-08,2.466960e-14,2.327724e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.802514e+01,7.550974e-02,3.195086e+00,4.003866e-02,1.081483e+03,3.702199e-05,2.715632e-05,-0.000000e+00,2.473829e-04,-0.000000e+00,-2.865198e-06,1.926748e-02,2.445177e-04,-3.348569e-04,6.981883e-05,-4.046757e-04,-4.995432e+00,-4.065796e+04,5.082588e+03,5.131917e+02,6.655042e-01,1.845157e-02,2.473829e-04,4.080563e-05,3.404604e-04,4.564603e-06
8.484808e-02,9.110754e-24,7.606175e-01,5.475093e-12,9.168200e-04,1.000000e-60,1.311530e-11,1.725961e-09,2.073344e-02,8.889220e-08,1.713366e-05,2.078276e-01,6.478712e-29,2.939323e-20,1.320579e-14,2.843582e-08,9.370743e-03,9.429033e-14,2.530886e-07,1.718910e-11,1.021260e-05,8.599580e-11,9.109003e-05,3.728646e-04,2.155400e-05,3.228595e-06,4.664585e-16,4.119139e-06,1.298431e-05,5.805008e-08,2.255659e-07,1.660785e-09,2.294496e-08,5.757901e-14,2.566444e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.792573e+01,8.484808e-02,3.812426e+00,4.182214e-02,1.091906e+03,3.830197e-05,2.805684e-05,-0.000000e+00,3.988192e-04,-0.000000e+00,-5.239091e-06,2.165026e-02,3.935801e-04,-5.255532e-04,1.231215e-04,-6.486747e-04,-7.121248e+00,-4.511073e+04,7.957720e+03,5.387104e+02,6.317302e-01,2.073344e-02,3.988192e-04,4.441269e-05,4.298755e-04,8.268894e-06
9.395274e-02,1.008839e-23,7.599199e-01,1.115896e-11,1.015200e-03,1.000000e-60,3.110818e-11,2.378935e-09,2.295819e-02,1.397719e-07,1.896624e-05,2.051392e-01,3.633926e-28,9.408085e-20,3.221476e-14,4.397066e-08,1.037630e-02,1.631194e-13,2.803346e-07,2.106806e-11,1.130988e-05,1.161765e-10,1.009553e-04,4.128717e-04,2.389079e-05,3.521005e-06,8.037566e-16,4.471226e-06,1.443372e-05,6.480421e-08,2.497465e-07,1.838617e-09,2.482253e-08,1.262351e-13,2.782666e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.782947e+01,9.395274e-02,4.437170e+00,4.355316e-02,1.102348e+03,3.950946e-05,2.890560e-05,-0.000000e+00,6.062300e-04,-0.000000e+00,-8.979864e-06,2.397339e-02,5.972501e-04,-7.754958e-04,2.046698e-04,-9.801656e-04,-9.708909e+00,-4.945206e+04,1.182222e+04,5.632379e+02,6.021375e-01,2.295819e-02,6.062300e-04,4.800498e-05,5.270785e-04,1.391794e-05
