Z,AR,N2,H,H2,HE,O,OH,H2O,HO2,H2O2,O2,OH*,N,NH,NH2,NH3,NNH,N2H2,N2H3,N2H4,H2NN,NO,N2O,NO2,HNO,HON,HONO,H2NO,HNOH,NH2OH,HNO2,HONO2,NO3,HNO3,CO,CO2,CH4,C2H6,W,ZBilger,chi,lambda,cp,lambdaOverCp,mu,ProdRateCO2,ProdRateH2O,ProdRateCO,ProdRateH2,ProgVar,ProdRateProgVar,ProdRate-NO,ProdRatePos-NO,ProdRateNeg-NO,ProdRateNegOverYNO-NO,TotalEnthalpy,HeatRelease,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.885580e+01,1.000000e-99,0.000000e+00,2.482334e-02,1.009210e+03,2.459681e-05,1.832539e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.000000e-60,0.000000e+00,1.000000e-99,1.000000e-99,1.000000e-99,1.000000e-99,-4.654801e+03,0.000000e+00,2.935000e+02,1.198140e+00,1.000000e-60,0.000000e+00,1.529487e-05,1.000000e-120,0.000000e+00
8.446509e-03,1.284861e-26,7.672430e-01,1.058644e-13,3.885958e-07,1.000000e-60,5.883994e-08,4.678260e-08,4.356965e-03,6.193915e-09,2.903037e-07,2.283388e-01,3.735587e-28,1.200884e-23,4.596169e-20,2.211857e-16,1.403310e-13,6.899868e-22,3.473185e-17,7.522583e-21,2.559048e-20,6.171666e-22,4.447809e-05,2.076734e-08,5.155828e-06,7.281176e-10,2.834823e-16,7.363506e-06,1.729422e-14,6.417799e-16,2.043228e-15,3.332707e-10,1.901071e-06,7.551357e-11,1.579845e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.876753e+01,8.446509e-03,2.671653e-01,2.831948e-02,1.019305e+03,2.778313e-05,2.073510e-05,-0.000000e+00,3.000088e-05,-0.000000e+00,-1.142538e-08,4.357353e-03,2.998945e-05,-4.645774e-04,7.471584e-05,-5.392932e-04,-1.212492e+01,-8.686671e+03,5.358293e+03,3.469823e+02,1.010364e+00,4.356965e-03,3.000088e-05,2.052241e-05,1.898314e-05,1.307128e-07
1.678405e-02,2.553146e-26,7.673664e-01,1.568119e-12,7.721842e-07,1.000000e-60,1.629109e-07,2.554383e-07,8.657703e-03,2.815837e-08,5.769449e-07,2.238540e-01,4.171721e-26,1.710589e-22,3.379827e-19,7.591101e-16,2.786041e-13,3.159076e-20,6.973300e-17,1.599204e-20,5.163087e-20,1.621020e-21,8.862320e-05,4.126676e-08,1.025856e-05,1.496585e-09,1.342554e-15,1.432946e-05,3.736641e-14,1.338884e-15,4.087161e-15,6.816850e-10,3.720639e-06,2.430785e-10,3.077440e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.868091e+01,1.678405e-02,8.787802e-01,3.156778e-02,1.030132e+03,3.064440e-05,2.291103e-05,-0.000000e+00,2.242312e-04,-0.000000e+00,-2.200873e-07,8.658475e-03,2.240111e-04,-2.528511e-03,2.895091e-04,-2.818020e-03,-3.179777e+01,-1.266749e+04,2.828051e+04,3.990205e+02,8.759522e-01,8.657703e-03,2.242312e-04,2.615557e-05,7.495582e-05,1.941327e-06
2.491573e-02,3.790116e-26,7.674869e-01,9.792557e-12,1.146340e-06,1.000000e-60,3.225602e-07,7.783148e-07,1.285222e-02,7.926615e-08,8.562017e-07,2.194799e-01,1.070613e-24,1.416181e-21,1.551684e-18,1.880535e-15,4.133437e-13,5.850102e-19,1.049208e-16,2.585222e-20,7.870918e-20,3.089416e-21,1.321183e-04,6.126005e-08,1.526810e-05,2.328876e-09,4.272467e-15,2.058202e-05,6.064266e-14,2.097063e-15,6.129352e-15,1.076253e-09,5.376119e-06,5.215562e-10,4.413837e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.859692e+01,2.491573e-02,1.717852e+00,3.460029e-02,1.041630e+03,3.321745e-05,2.487966e-05,-0.000000e+00,7.527365e-04,-0.000000e+00,-1.512192e-06,1.285336e-02,7.512243e-04,-6.391146e-03,6.369294e-04,-7.028076e-03,-5.319533e+01,-1.655076e+04,7.269200e+04,4.490221e+02,7.761295e-01,1.285222e-02,7.527365e-04,3.205607e-05,1.651796e-04,9.674335e-06
3.285815e-02,4.998297e-26,7.676045e-01,4.013766e-11,1.511932e-06,1.000000e-60,5.504208e-07,1.753973e-06,1.694903e-02,1.747875e-07,1.127495e-06,2.152075e-01,1.301390e-23,8.904453e-21,6.190295e-18,3.983626e-15,5.450178e-13,5.687660e-18,1.407227e-16,3.782263e-20,1.080880e-19,5.162166e-21,1.752130e-04,8.078800e-08,2.017955e-05,3.269044e-09,1.092028e-14,2.597651e-05,8.777509e-14,2.929168e-15,8.191575e-15,1.575422e-09,6.813746e-06,9.216155e-10,5.542493e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.851534e+01,3.285815e-02,2.721772e+00,3.747134e-02,1.053793e+03,3.555853e-05,2.668233e-05,-0.000000e+00,1.760924e-03,-0.000000e+00,-6.167941e-06,1.695055e-02,1.754756e-03,-1.150867e-02,1.128012e-03,-1.263669e-02,-7.212185e+01,-2.034407e+04,1.359651e+05,4.971141e+02,6.990449e-01,1.694903e-02,1.760924e-03,3.816969e-05,2.872696e-04,2.984595e-05
4.070821e-02,6.192428e-26,7.677207e-01,1.289014e-10,1.873675e-06,1.000000e-60,8.662798e-07,3.309202e-06,2.099809e-02,3.330475e-07,1.392289e-06,2.109848e-01,1.016001e-22,4.705013e-20,2.343386e-17,7.642335e-15,6.755199e-13,3.653228e-17,1.780458e-16,5.308018e-20,1.416614e-19,8.102120e-21,2.185565e-04,1.000889e-07,2.499758e-05,4.383930e-09,2.380293e-14,3.049770e-05,1.198827e-13,3.862275e-15,1.031045e-14,2.275900e-09,8.006716e-06,1.451996e-09,6.446605e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.843513e+01,4.070821e-02,3.868913e+00,4.024657e-02,1.066705e+03,3.772981e-05,2.836531e-05,-0.000000e+00,3.399610e-03,-0.000000e+00,-1.850187e-05,2.099997e-02,3.381108e-03,-1.733078e-02,1.805828e-03,-1.913661e-02,-8.755911e+01,-2.409336e+04,2.160950e+05,5.438972e+02,6.371197e-01,2.099809e-02,3.399610e-03,4.452116e-05,4.409198e-04,7.138532e-05
4.853618e-02,7.383198e-26,7.678367e-01,3.531376e-10,2.235321e-06,1.000000e-60,1.297558e-06,5.565682e-06,2.503559e-02,5.753473e-07,1.650601e-06,2.067738e-01,5.926937e-22,2.183969e-19,8.467815e-17,1.363377e-14,8.064558e-13,1.768553e-16,2.179012e-16,7.331022e-20,1.816857e-19,1.235132e-20,2.626408e-04,1.193354e-07,2.967385e-05,5.756079e-09,4.569006e-14,3.415264e-05,1.583867e-13,4.933535e-15,1.250978e-14,3.332431e-09,8.932858e-06,2.116067e-09,7.118124e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.835557e+01,4.853618e-02,5.134142e+00,4.296984e-02,1.080400e+03,3.977216e-05,2.995887e-05,-0.000000e+00,5.871512e-03,-0.000000e+00,-4.542633e-05,2.503782e-02,5.826085e-03,-2.349978e-02,2.752685e-03,-2.625246e-02,-9.995577e+01,-2.783196e+04,3.146582e+05,5.897860e+02,5.859040e-01,2.503559e-02,5.871512e-03,5.113273e-05,6.267808e-04,1.469968e-04
5.639158e-02,8.578141e-26,7.679530e-01,8.654321e-10,2.600095e-06,1.000000e-60,1.881721e-06,8.653675e-06,2.908699e-02,9.255642e-07,1.901423e-06,2.025478e-01,2.816936e-21,9.153533e-19,2.898544e-16,2.299126e-14,9.393050e-13,6.983363e-16,2.615294e-16,1.009133e-19,2.308954e-19,1.864297e-20,3.078421e-04,1.386494e-07,3.411515e-05,7.488247e-09,7.917340e-14,3.695927e-05,2.051256e-13,6.196384e-15,1.480152e-14,5.002787e-09,9.574552e-06,2.910381e-09,7.555398e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.827614e+01,5.639158e-02,6.526226e+00,4.567029e-02,1.094869e+03,4.171300e-05,3.148306e-05,-0.000000e+00,9.481833e-03,-0.000000e+00,-9.707574e-05,2.908959e-02,9.384757e-03,-2.982980e-02,4.107313e-03,-3.393711e-02,-1.102420e+02,-3.158336e+04,4.379509e+05,6.350553e+02,5.426142e-01,2.908699e-02,9.481833e-03,5.802108e-05,8.460530e-04,2.757980e-04
6.434431e-02,9.787890e-26,7.680708e-01,1.957672e-09,2.972835e-06,1.000000e-60,2.672774e-06,1.274376e-05,3.318826e-02,1.410582e-06,2.144221e-06,1.982693e-01,1.156281e-20,3.544131e-18,9.398965e-16,3.713368e-14,1.076192e-12,2.374701e-15,3.107801e-16,1.394301e-19,2.928780e-19,2.823528e-20,3.546624e-04,1.582025e-07,3.821104e-05,9.716314e-09,1.268344e-13,3.895082e-05,2.627089e-13,7.734540e-15,1.719788e-14,7.722063e-09,9.920732e-06,3.826727e-09,7.762832e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.819614e+01,6.434431e-02,8.018409e+00,4.837880e-02,1.110129e+03,4.357943e-05,3.295780e-05,-0.000000e+00,1.470865e-02,-0.000000e+00,-1.881201e-04,3.319123e-02,1.452053e-02,-3.622419e-02,6.097807e-03,-4.232200e-02,-1.193304e+02,-3.538081e+04,5.980675e+05,6.800803e+02,5.052566e-01,3.318826e-02,1.470865e-02,6.522983e-05,1.101461e-03,4.881545e-04
7.247263e-02,1.102435e-25,7.681912e-01,4.178304e-09,3.359873e-06,1.000000e-60,3.750510e-06,1.808348e-05,3.737960e-02,2.060001e-06,2.378455e-06,1.938960e-01,4.272286e-20,1.295526e-17,2.907943e-15,5.808460e-14,1.219844e-12,7.225906e-15,3.684196e-16,1.941823e-19,3.724230e-19,4.338826e-20,4.036853e-04,1.781871e-07,4.182180e-05,1.261955e-08,1.920858e-13,4.014858e-05,3.347929e-13,9.676056e-15,1.970979e-14,1.215894e-08,9.958846e-06,4.850957e-09,7.743955e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.811479e+01,7.247263e-02,9.631362e+00,5.112482e-02,1.126200e+03,4.539586e-05,3.440107e-05,-0.000000e+00,2.229401e-02,-0.000000e+00,-3.402021e-04,3.738296e-02,2.195381e-02,-4.256905e-02,9.090632e-03,-5.165968e-02,-1.279702e+02,-3.926158e+04,8.144914e+05,7.252603e+02,4.724148e-01,3.737960e-02,2.229401e-02,7.281963e-05,1.397234e-03,8.333412e-04
