Z,AR,N2,H,H2,HE,O,OH,H2O,HO2,H2O2,O2,OH*,N,NH,NH2,NH3,NNH,N2H2,N2H3,N2H4,H2NN,NO,N2O,NO2,HNO,HON,HONO,H2NO,HNOH,NH2OH,HNO2,HONO2,NO3,HNO3,CO,CO2,CH4,C2H6,W,ZBilger,chi,lambda,cp,lambdaOverCp,mu,ProdRateCO2,ProdRateH2O,ProdRateCO,ProdRateH2,ProgVar,ProdRateProgVar,ProdRate-NO,ProdRatePos-NO,ProdRateNeg-NO,ProdRateNegOverYNO-NO,TotalEnthalpy,HeatRelease,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.885580e+01,1.000000e-99,0.000000e+00,2.482334e-02,1.009210e+03,2.459681e-05,1.832539e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.000000e-60,0.000000e+00,1.000000e-99,1.000000e-99,1.000000e-99,1.000000e-99,-4.654801e+03,0.000000e+00,2.935000e+02,1.198140e+00,1.000000e-60,0.000000e+00,1.529487e-05,1.000000e-120,0.000000e+00
5.794526e-03,1.823509e-24,7.671647e-01,5.658498e-11,4.175428e-06,1.000000e-60,9.368787e-07,1.522984e-06,2.948615e-03,5.505896e-07,1.293725e-06,2.297425e-01,2.110805e-24,2.064332e-17,1.107975e-18,1.142216e-13,1.619254e-08,3.998520e-19,4.852705e-15,6.039572e-16,1.092931e-14,3.123890e-16,9.567570e-05,8.443495e-07,1.005503e-05,2.555577e-08,3.942960e-13,2.151360e-05,6.362842e-11,1.166777e-11,5.684976e-11,2.473697e-10,3.919825e-06,1.056462e-09,3.637528e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.879473e+01,5.794526e-03,1.580662e+00,2.720753e-02,1.015986e+03,2.677943e-05,1.997191e-05,-0.000000e+00,5.080171e-03,-0.000000e+00,-3.136772e-06,2.952791e-03,5.077034e-03,-4.600773e-02,2.797496e-03,-4.880522e-02,-5.101109e+02,-7.412042e+03,4.973737e+05,3.295712e+02,1.064747e+00,2.948615e-03,5.080171e-03,1.875742e-05,8.694330e-06,1.497947e-05
1.141418e-02,3.591986e-24,7.672101e-01,3.322598e-10,8.224967e-06,1.000000e-60,2.096062e-06,4.141528e-06,5.808052e-03,1.333202e-06,2.513526e-06,2.266974e-01,6.021335e-23,1.357411e-16,5.334490e-17,1.076435e-12,3.188694e-08,8.164683e-18,9.605776e-15,1.085508e-15,2.191865e-14,6.319655e-16,1.902175e-04,1.663218e-06,1.948469e-05,5.272165e-08,9.638382e-13,4.046056e-05,1.418999e-10,2.260025e-11,1.148338e-10,5.255771e-10,7.397833e-06,2.616357e-09,6.812030e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.873568e+01,1.141418e-02,5.210485e+00,2.941903e-02,1.022915e+03,2.876000e-05,2.147086e-05,-0.000000e+00,2.138412e-02,-0.000000e+00,-2.619921e-05,5.816277e-03,2.135792e-02,-1.563729e-01,9.735291e-03,-1.661082e-01,-8.732541e+02,-1.008633e+04,1.787191e+06,3.642033e+02,9.615242e-01,5.808052e-03,2.138412e-02,2.233003e-05,3.373347e-05,1.242001e-04
1.671097e-02,5.229722e-24,7.672528e-01,1.046033e-09,1.204215e-05,1.000000e-60,3.462967e-06,7.849317e-06,8.502957e-03,2.354253e-06,3.620853e-06,2.238270e-01,5.678055e-22,5.550773e-16,1.455393e-15,6.865046e-12,4.666597e-08,7.773717e-17,1.415476e-14,1.528980e-15,3.258584e-14,9.478514e-16,2.811323e-04,2.435039e-06,2.801318e-05,8.062811e-08,1.749506e-12,5.639907e-05,2.331625e-10,3.257301e-11,1.724968e-10,8.424444e-10,1.032457e-05,4.536170e-09,9.426074e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.868019e+01,1.671097e-02,1.005199e+01,3.143157e-02,1.029807e+03,3.052181e-05,2.280872e-05,-0.000000e+00,4.904116e-02,-0.000000e+00,-1.021688e-04,8.515000e-03,4.893899e-02,-2.938317e-01,1.950302e-02,-3.133347e-01,-1.114545e+03,-1.260724e+04,3.571324e+06,3.965194e+02,8.814552e-01,8.502957e-03,4.904116e-02,2.587621e-05,7.230028e-05,4.169949e-04
2.166191e-02,6.540655e-24,7.672928e-01,2.500787e-09,1.561068e-05,1.000000e-60,5.023144e-06,1.252150e-05,1.102162e-02,3.606694e-06,4.610689e-06,2.211436e-01,3.135165e-21,1.738969e-15,1.854001e-14,2.759664e-11,6.045728e-08,4.198625e-16,1.849052e-14,1.952567e-15,4.284993e-14,1.255410e-15,3.677936e-04,3.156466e-06,3.559027e-05,1.091984e-07,2.794406e-12,6.957530e-05,3.357593e-10,4.159265e-11,2.292829e-10,1.207815e-09,1.272260e-05,6.666613e-09,1.151627e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.862846e+01,2.166191e-02,1.564156e+01,3.326209e-02,1.036588e+03,3.208806e-05,2.400211e-05,-0.000000e+00,8.725486e-02,-0.000000e+00,-2.755411e-04,1.103724e-02,8.697932e-02,-4.352416e-01,3.167693e-02,-4.669185e-01,-1.269512e+03,-1.496376e+04,5.651507e+06,4.264307e+02,8.181483e-01,1.102162e-02,8.725486e-02,2.933711e-05,1.214761e-04,9.616899e-04
2.633733e-02,7.907843e-24,7.673306e-01,5.135763e-09,1.898159e-05,1.000000e-60,6.785492e-06,1.807182e-05,1.339982e-02,5.094528e-06,5.499866e-06,2.186092e-01,1.266010e-20,4.563496e-15,1.166924e-13,7.461470e-11,7.344988e-08,1.469851e-15,2.268026e-14,2.359284e-15,5.284042e-14,1.554988e-15,4.511628e-04,3.837744e-06,4.231394e-05,1.389243e-07,4.153676e-12,8.052150e-05,4.492536e-10,4.981786e-11,2.854460e-10,1.636540e-09,1.467774e-05,8.911448e-09,1.317673e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.857972e+01,2.633733e-02,2.173129e+01,3.495425e-02,1.043301e+03,3.350351e-05,2.508422e-05,-0.000000e+00,1.357700e-01,-0.000000e+00,-5.988446e-04,1.341880e-02,1.351712e-01,-5.711506e-01,4.655936e-02,-6.177100e-01,-1.369151e+03,-1.718926e+04,7.965172e+06,4.544093e+02,7.664669e-01,1.339982e-02,1.357700e-01,3.272708e-05,1.795552e-04,1.819294e-03
3.080008e-02,9.212844e-24,7.673666e-01,9.588727e-09,2.220063e-05,1.000000e-60,8.766810e-06,2.444429e-05,1.566950e-02,6.823694e-06,6.303526e-06,2.161897e-01,4.169314e-20,1.048525e-14,4.381381e-13,1.550304e-10,8.581829e-08,3.882788e-15,2.678589e-14,2.748061e-15,6.267954e-14,1.846424e-15,5.321382e-04,4.488033e-06,4.826101e-05,1.703069e-07,5.888924e-12,8.966821e-05,5.732294e-10,5.737200e-11,3.410807e-10,2.145683e-09,1.626432e-05,1.120164e-08,1.448768e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.853331e+01,3.080008e-02,2.824801e+01,3.654221e-02,1.049993e+03,3.480235e-05,2.608050e-05,-0.000000e+00,1.948645e-01,-0.000000e+00,-1.130569e-03,1.569170e-02,1.937340e-01,-6.981891e-01,6.492105e-02,-7.631102e-01,-1.434045e+03,-1.931362e+04,1.052563e+07,4.808664e+02,7.231198e-01,1.566950e-02,1.948645e-01,3.606664e-05,2.455332e-04,3.053429e-03
3.509908e-02,1.046996e-23,7.674014e-01,1.675876e-08,2.530365e-05,1.000000e-60,1.098847e-05,3.160470e-05,1.785555e-02,8.797969e-06,7.033531e-06,2.138586e-01,1.189137e-19,2.166084e-14,1.170817e-12,2.723186e-10,9.770302e-08,8.612025e-15,3.085916e-14,3.118845e-15,7.245748e-14,2.129055e-15,6.114300e-04,5.114460e-06,5.348197e-05,2.037716e-07,8.065261e-12,9.734107e-05,7.071010e-10,6.434008e-11,3.961135e-10,2.754825e-09,1.754168e-05,1.348410e-08,1.551248e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.848869e+01,3.509908e-02,3.505071e+01,3.805101e-02,1.056698e+03,3.600934e-05,2.700936e-05,-0.000000e+00,2.651916e-01,-0.000000e+00,-1.934044e-03,1.788085e-02,2.632575e-01,-8.152034e-01,8.792212e-02,-9.031256e-01,-1.477071e+03,-2.136008e+04,1.338530e+07,5.061183e+02,6.859666e-01,1.785555e-02,2.651916e-01,3.937416e-05,3.188207e-04,4.735142e-03
3.929484e-02,1.169689e-23,7.674353e-01,2.794777e-08,2.833500e-05,1.000000e-60,1.349125e-05,3.958477e-05,1.998870e-02,1.103085e-05,7.702405e-06,2.115830e-01,3.060446e-19,4.124284e-14,2.524345e-12,4.293896e-10,1.092784e-07,1.718716e-14,3.496747e-14,3.475697e-15,8.228897e-14,2.403642e-15,6.900258e-04,5.725841e-06,5.803037e-05,2.398763e-07,1.076666e-11,1.038155e-04,8.509679e-10,7.081288e-11,4.506847e-10,3.491716e-09,1.856110e-05,1.572861e-08,1.630393e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.844523e+01,3.929484e-02,4.212199e+01,3.950696e-02,1.063481e+03,3.714871e-05,2.788900e-05,-0.000000e+00,3.481922e-01,-0.000000e+00,-3.084538e-03,2.001703e-02,3.451077e-01,-9.222126e-01,1.172647e-01,-1.039477e+00,-1.506432e+03,-2.335741e+04,1.663748e+07,5.305376e+02,6.533951e-01,1.998870e-02,3.481922e-01,4.268321e-05,3.995481e-04,6.959909e-03
4.343189e-02,1.290665e-23,7.674687e-01,4.496712e-08,3.132782e-05,1.000000e-60,1.632374e-05,4.843619e-05,2.209157e-02,1.353280e-05,8.318430e-06,2.093389e-01,7.289618e-19,7.378198e-14,4.734500e-12,6.294445e-10,1.206752e-07,3.214726e-14,3.916955e-14,3.823950e-15,9.225139e-14,2.670502e-15,7.686772e-04,6.328665e-06,6.192651e-05,2.791172e-07,1.408552e-11,1.092785e-04,1.004737e-09,7.684253e-11,5.047992e-10,4.391402e-09,1.935843e-05,1.790664e-08,1.689929e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.840246e+01,4.343189e-02,4.949360e+01,4.092894e-02,1.070392e+03,3.823734e-05,2.873213e-05,-0.000000e+00,4.456872e-01,-0.000000e+00,-4.669269e-03,2.212290e-02,4.410180e-01,-1.018717e+00,1.551039e-01,-1.173821e+00,-1.527066e+03,-2.532681e+04,2.039242e+07,5.543927e+02,6.243398e-01,2.209157e-02,4.456872e-01,4.602002e-05,4.880375e-04,9.845930e-03
