Z,AR,N2,H,H2,HE,O,OH,H2O,HO2,H2O2,O2,OH*,N,NH,NH2,NH3,NNH,N2H2,N2H3,N2H4,H2NN,NO,N2O,NO2,HNO,HON,HONO,H2NO,HNOH,NH2OH,HNO2,HONO2,NO3,HNO3,CO,CO2,CH4,C2H6,W,ZBilger,chi,lambda,cp,lambdaOverCp,mu,ProdRateCO2,ProdRateH2O,ProdRateCO,ProdRateH2,ProgVar,ProdRateProgVar,ProdRate-NO,ProdRatePos-NO,ProdRateNeg-NO,ProdRateNegOverYNO-NO,TotalEnthalpy,HeatRelease,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.885580e+01,1.000000e-99,0.000000e+00,2.482334e-02,1.009210e+03,2.459681e-05,1.832539e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.000000e-60,0.000000e+00,1.000000e-99,1.000000e-99,1.000000e-99,1.000000e-99,-4.654801e+03,0.000000e+00,2.935000e+02,1.198140e+00,1.000000e-60,0.000000e+00,1.529487e-05,1.000000e-120,0.000000e+00
1.120788e-02,1.427137e-22,7.665889e-01,8.291432e-15,1.210545e-04,1.000000e-60,5.759078e-12,1.158019e-09,3.469543e-03,4.598665e-09,1.399563e-06,2.288885e-01,1.000000e-60,2.925784e-21,3.006964e-16,1.233362e-09,7.772295e-04,1.180503e-15,7.715484e-08,6.143107e-11,1.245105e-06,3.430691e-11,3.637805e-05,1.064900e-04,4.438110e-06,1.272790e-06,2.073304e-16,4.553397e-07,2.887010e-06,7.151268e-09,7.076101e-08,2.295375e-10,2.294652e-08,9.139009e-15,2.156027e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.872440e+01,1.120788e-02,5.908027e-01,2.776935e-02,1.019662e+03,2.723389e-05,2.023610e-05,-0.000000e+00,2.796523e-05,-0.000000e+00,-1.968982e-07,3.590597e-03,2.776833e-05,-5.514474e-05,6.009064e-06,-6.115381e-05,-1.681063e+00,-9.997485e+03,7.040023e+02,3.358007e+02,1.042442e+00,3.469543e-03,2.796523e-05,1.941221e-05,1.203773e-05,9.702657e-08
2.217606e-02,2.823753e-22,7.660712e-01,1.748420e-13,2.395202e-04,1.000000e-60,3.946850e-11,3.899255e-09,6.864874e-03,1.923242e-08,2.768877e-06,2.249803e-01,6.961360e-31,4.891182e-20,4.304903e-15,6.014968e-09,1.537839e-03,1.283061e-14,1.526633e-07,1.233001e-10,2.464342e-06,8.258109e-11,7.199989e-05,2.107022e-04,8.775383e-06,2.516010e-06,7.792583e-16,8.896070e-07,5.715289e-06,1.414426e-08,1.400320e-07,4.544336e-10,4.435549e-08,6.605223e-14,4.150574e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.859696e+01,2.217606e-02,1.905091e+00,3.053609e-02,1.030518e+03,2.963180e-05,2.196565e-05,-0.000000e+00,1.847243e-04,-0.000000e+00,-1.425844e-06,7.104394e-03,1.832985e-04,-3.282969e-04,3.477150e-05,-3.630684e-04,-5.042624e+00,-1.522628e+04,4.324086e+03,3.765347e+02,9.255449e-01,6.864874e-03,1.847243e-04,2.373267e-05,4.712650e-05,1.268109e-06
3.266458e-02,4.353816e-22,7.655762e-01,1.344093e-12,3.528054e-04,1.000000e-60,1.554332e-10,8.520993e-09,1.011170e-02,5.216984e-08,4.077585e-06,2.212430e-01,4.383665e-29,4.226124e-19,2.893828e-14,1.804140e-08,2.265191e-03,6.136500e-14,2.248799e-07,1.827395e-10,3.631481e-06,1.458684e-10,1.061058e-04,3.103563e-04,1.290778e-05,3.701835e-06,2.064531e-15,1.290035e-06,8.423754e-06,2.083566e-08,2.063025e-07,6.699449e-10,6.339143e-08,2.687998e-13,5.902514e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.847615e+01,3.266458e-02,3.638436e+00,3.310299e-02,1.041506e+03,3.178377e-05,2.351234e-05,-0.000000e+00,5.961473e-04,-0.000000e+00,-5.349976e-06,1.046450e-02,5.907974e-04,-9.958171e-04,1.022215e-04,-1.098039e-03,-1.034852e+01,-2.022676e+04,1.332843e+04,4.148640e+02,8.364849e-01,1.011170e-02,5.961473e-04,2.810851e-05,1.022465e-04,6.028063e-06
4.254332e-02,5.384305e-22,7.651099e-01,5.936202e-12,4.595047e-04,1.000000e-60,4.490126e-10,1.493140e-08,1.316971e-02,1.117206e-07,5.308871e-06,2.177230e-01,9.083302e-28,2.444232e-18,1.287225e-13,4.143989e-08,2.950265e-03,1.935531e-13,2.929197e-07,2.380669e-10,4.732353e-06,2.255471e-10,1.382947e-04,4.042155e-04,1.677187e-05,4.815258e-06,4.607601e-15,1.650793e-06,1.097901e-05,2.715946e-08,2.687508e-07,8.735260e-10,7.972084e-08,7.865124e-13,7.385047e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.836329e+01,4.254332e-02,5.604286e+00,3.546856e-02,1.052408e+03,3.370230e-05,2.488773e-05,-0.000000e+00,1.372324e-03,-0.000000e+00,-1.442029e-05,1.362922e-02,1.357903e-03,-2.202704e-03,2.226935e-04,-2.425398e-03,-1.753789e+01,-2.493676e+04,2.980489e+04,4.503993e+02,7.674348e-01,1.316971e-02,1.372324e-03,3.242976e-05,1.734413e-04,1.807311e-05
5.183394e-02,6.452475e-22,7.646713e-01,1.875639e-11,5.598524e-04,1.000000e-60,1.062759e-09,2.293057e-08,1.604562e-02,2.054577e-07,6.464711e-06,2.144125e-01,9.988900e-27,1.081229e-17,4.404297e-13,8.036844e-08,3.594568e-03,4.739259e-13,3.569473e-07,2.898549e-10,5.769514e-06,3.233840e-10,1.686585e-04,4.924853e-04,2.036302e-05,5.858631e-06,9.080509e-15,1.973389e-06,1.338648e-05,3.315106e-08,3.275111e-07,1.065672e-09,9.348703e-08,1.857795e-12,8.618307e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.825796e+01,5.183394e-02,7.699487e+00,3.765892e-02,1.063145e+03,3.542218e-05,2.611853e-05,-0.000000e+00,2.596962e-03,-0.000000e+00,-3.155044e-05,1.660547e-02,2.565412e-03,-4.047799e-03,4.129510e-04,-4.460750e-03,-2.644842e+01,-2.936652e+04,5.537635e+04,4.833125e+02,7.125172e-01,1.604562e-02,2.596962e-03,3.665670e-05,2.574619e-04,4.166987e-05
6.063142e-02,7.463949e-22,7.642559e-01,4.782416e-11,6.548746e-04,1.000000e-60,2.198466e-09,3.239328e-08,1.876880e-02,3.406213e-07,7.556049e-06,2.112778e-01,7.192031e-26,3.985487e-17,1.264131e-12,1.392074e-07,4.204692e-03,9.836971e-13,4.176371e-07,3.397572e-10,6.753598e-06,4.420664e-10,1.975280e-04,5.760677e-04,2.370460e-05,6.842652e-06,1.621232e-14,2.262380e-06,1.567051e-05,3.889627e-08,3.831805e-07,1.248316e-09,1.050201e-07,3.794663e-12,9.638953e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.815895e+01,6.063142e-02,9.855802e+00,3.970996e-02,1.073735e+03,3.698302e-05,2.723415e-05,-0.000000e+00,4.343320e-03,-0.000000e+00,-6.003268e-05,1.942368e-02,4.283287e-03,-6.602333e-03,6.972468e-04,-7.299580e-03,-3.695466e+01,-3.356122e+04,9.155199e+04,5.140222e+02,6.676012e-01,1.876880e-02,4.343320e-03,4.079404e-05,3.522679e-04,8.151890e-05
6.902354e-02,8.428816e-22,7.638596e-01,1.054212e-10,7.455198e-04,1.000000e-60,4.135229e-09,4.329473e-08,2.136641e-02,5.243323e-07,8.592720e-06,2.082875e-01,3.854626e-25,1.293503e-16,3.207708e-12,2.227660e-07,4.786726e-03,1.821617e-12,4.756200e-07,3.896886e-10,7.694397e-06,5.852212e-10,2.252121e-04,6.557961e-04,2.681609e-05,7.777302e-06,2.672395e-14,2.521881e-06,1.785359e-05,4.448028e-08,4.363107e-07,1.423185e-09,1.146305e-07,6.991784e-12,1.048034e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.806513e+01,6.902354e-02,1.206156e+01,4.165076e-02,1.084204e+03,3.841596e-05,2.825752e-05,-0.000000e+00,6.686300e-03,-0.000000e+00,-1.036304e-04,2.211193e-02,6.582669e-03,-9.922300e-03,1.109779e-03,-1.103208e-02,-4.898529e+01,-3.756267e+04,1.399671e+05,5.429003e+02,6.299842e-01,2.136641e-02,6.686300e-03,4.485433e-05,4.565235e-04,1.428622e-04
7.706969e-02,9.353906e-22,7.634795e-01,2.093273e-10,8.324300e-04,1.000000e-60,7.245844e-09,5.568335e-08,2.385682e-02,7.631879e-07,9.580820e-06,2.054206e-01,1.664040e-24,3.820962e-16,7.425586e-12,3.362302e-07,5.344797e-03,3.103667e-12,5.313380e-07,4.415618e-10,8.598500e-06,7.572471e-10,2.519276e-04,7.322345e-04,2.970536e-05,8.669584e-06,4.126216e-14,2.754859e-06,1.995087e-05,4.997401e-08,4.872745e-07,1.591375e-09,1.225694e-07,1.192583e-11,1.116905e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.797577e+01,7.706969e-02,1.428215e+01,4.350068e-02,1.094561e+03,3.974257e-05,2.920440e-05,-0.000000e+00,9.704925e-03,-0.000000e+00,-1.666905e-04,2.468925e-02,9.538234e-03,-1.404690e-02,1.694648e-03,-1.574155e-02,-6.248444e+01,-4.139915e+04,2.024195e+05,5.702046e+02,5.979075e-01,2.385682e-02,9.704925e-03,4.884434e-05,5.691479e-04,2.315286e-04
8.482002e-02,1.024498e-21,7.631133e-01,3.847090e-10,9.161472e-04,1.000000e-60,1.202535e-08,6.969954e-08,2.625552e-02,1.063567e-06,1.052506e-05,2.026591e-01,6.101394e-24,1.050490e-15,1.601900e-11,4.854446e-07,5.882383e-03,4.966580e-12,5.851769e-07,4.974833e-10,9.471438e-06,9.637738e-10,2.778622e-04,8.058586e-04,3.237602e-05,9.525760e-06,6.042513e-14,2.963770e-06,2.197507e-05,5.544726e-08,5.363868e-07,1.753825e-09,1.290487e-07,1.916525e-11,1.172702e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.789024e+01,8.482002e-02,1.650211e+01,4.527500e-02,1.104814e+03,4.097976e-05,3.008708e-05,-0.000000e+00,1.349284e-02,-0.000000e+00,-2.544945e-04,2.717167e-02,1.323835e-02,-1.900946e-02,2.506744e-03,-2.151620e-02,-7.743479e+01,-4.509456e+04,2.810906e+05,5.961497e+02,5.701373e-01,2.625552e-02,1.349284e-02,5.277164e-05,6.893523e-04,3.542615e-04
