Z,AR,N2,H,H2,HE,O,OH,H2O,HO2,H2O2,O2,OH*,N,NH,NH2,NH3,NNH,N2H2,N2H3,N2H4,H2NN,NO,N2O,NO2,HNO,HON,HONO,H2NO,HNOH,NH2OH,HNO2,HONO2,NO3,HNO3,CO,CO2,CH4,C2H6,W,ZBilger,chi,lambda,cp,lambdaOverCp,mu,ProdRateCO2,ProdRateH2O,ProdRateCO,ProdRateH2,ProgVar,ProdRateProgVar,ProdRate-NO,ProdRatePos-NO,ProdRateNeg-NO,ProdRateNegOverYNO-NO,TotalEnthalpy,HeatRelease,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.885580e+01,1.000000e-99,0.000000e+00,2.482334e-02,1.009210e+03,2.459681e-05,1.832539e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.000000e-60,0.000000e+00,1.000000e-99,1.000000e-99,1.000000e-99,1.000000e-99,-4.654801e+03,0.000000e+00,2.935000e+02,1.198140e+00,1.000000e-60,0.000000e+00,1.529487e-05,1.000000e-120,0.000000e+00
1.298351e-02,1.838345e-24,7.657627e-01,5.771568e-21,1.568114e-04,1.000000e-60,5.887474e-24,5.097277e-16,2.293798e-03,2.947860e-14,5.790166e-06,2.298378e-01,1.000000e-60,5.341328e-31,6.055116e-27,2.434968e-15,1.895436e-03,2.128679e-22,6.108461e-10,6.112043e-18,1.260527e-07,6.298804e-22,3.516576e-06,3.704847e-05,4.932403e-06,6.074254e-09,1.614790e-25,2.086224e-06,1.886337e-10,1.548915e-13,2.269831e-08,3.376499e-10,2.264809e-09,3.202083e-18,2.842789e-09,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.871151e+01,1.298351e-02,1.618765e-03,2.696951e-02,1.018766e+03,2.647272e-05,1.964085e-05,-0.000000e+00,1.315618e-11,-0.000000e+00,-4.979128e-14,2.450609e-03,1.310639e-11,1.803676e-10,2.198520e-10,-3.948438e-11,-1.122808e-05,-1.084665e+04,2.521216e-03,3.226792e+02,1.084345e+00,2.293798e-03,1.315618e-11,1.811310e-05,5.261509e-06,3.017762e-14
2.575039e-02,3.646017e-24,7.644300e-01,1.414035e-19,3.110064e-04,1.000000e-60,4.655869e-22,3.213826e-15,4.549324e-03,2.360042e-13,1.148372e-05,2.268442e-01,1.000000e-60,1.453965e-31,4.890316e-25,2.162485e-14,3.759247e-03,4.132871e-21,1.211501e-09,3.003558e-17,2.500023e-07,7.262766e-21,6.974444e-06,7.347878e-05,9.782731e-06,1.197410e-08,5.283297e-24,4.137408e-06,4.910275e-10,4.023244e-13,4.501790e-08,6.696557e-10,4.491548e-09,6.933692e-18,5.637834e-09,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.857103e+01,2.575039e-02,5.200152e-03,2.902705e-02,1.028600e+03,2.821995e-05,2.085690e-05,-0.000000e+00,1.720598e-10,-0.000000e+00,-8.186571e-13,4.860331e-03,1.712411e-10,1.260242e-09,1.600056e-09,-3.398145e-10,-4.872281e-05,-1.693528e+04,1.627171e-02,3.509224e+02,9.921956e-01,4.549324e-03,1.720598e-10,2.102096e-05,2.069635e-05,7.827558e-13
3.807624e-02,5.391244e-24,7.631435e-01,1.592430e-18,4.598748e-04,1.000000e-60,1.584074e-20,1.386965e-14,6.726934e-03,1.266012e-12,1.698060e-05,2.239541e-01,1.006714e-35,5.650099e-32,1.471217e-23,1.246931e-13,5.558674e-03,3.788297e-20,1.791409e-09,9.944472e-17,3.696702e-07,4.751768e-20,1.031279e-05,1.086506e-04,1.446592e-05,1.756101e-08,6.327706e-23,6.117299e-06,9.881118e-10,8.082918e-13,6.656647e-08,9.901500e-10,6.640551e-09,1.114206e-17,8.335428e-09,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.843669e+01,3.807624e-02,9.935396e-03,3.097449e-02,1.038494e+03,2.982635e-05,2.196765e-05,-0.000000e+00,1.139990e-09,-0.000000e+00,-6.599984e-12,7.186808e-03,1.133390e-09,4.213719e-09,6.175359e-09,-1.961640e-09,-1.902144e-04,-2.281365e+04,6.050031e-02,3.777639e+02,9.173631e-01,6.726934e-03,1.139990e-09,2.394652e-05,4.525164e-05,7.668637e-12
4.985955e-02,7.059652e-24,7.619135e-01,1.097675e-17,6.021906e-04,1.000000e-60,2.862588e-19,4.500738e-14,8.808693e-03,4.995955e-12,2.223553e-05,2.211911e-01,1.000000e-60,1.129217e-31,2.275883e-22,5.184882e-13,7.278896e-03,2.176911e-19,2.345802e-09,2.580141e-16,4.840712e-07,2.233516e-19,1.350405e-05,1.422743e-04,1.894364e-05,2.275485e-08,4.323894e-22,8.009320e-06,1.787385e-09,1.462908e-12,8.716657e-08,1.296412e-09,8.692955e-09,1.625345e-17,1.091210e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.830945e+01,4.985955e-02,1.537493e-02,3.280790e-02,1.048309e+03,3.129602e-05,2.297827e-05,-0.000000e+00,5.001510e-09,-0.000000e+00,-3.452120e-11,9.410884e-03,4.966989e-09,9.827339e-09,1.804876e-08,-8.221418e-09,-6.088110e-04,-2.843334e+04,1.784436e-01,4.030304e+02,8.560049e-01,8.808693e-03,5.001510e-09,2.684362e-05,7.759307e-05,4.405677e-11
6.113445e-02,8.656074e-24,7.607366e-01,5.373738e-17,7.383659e-04,1.000000e-60,3.190131e-18,1.181915e-13,1.080063e-02,1.564623e-11,2.726372e-05,2.185474e-01,9.808961e-35,1.222657e-30,2.183929e-21,1.688111e-12,8.924897e-03,9.049671e-19,2.876301e-09,5.662113e-16,5.935373e-07,8.364236e-19,1.655744e-05,1.744473e-04,2.322916e-05,2.753925e-08,2.039215e-21,9.818589e-06,3.033082e-09,2.494789e-12,1.068779e-07,1.589164e-09,1.065267e-08,2.459836e-17,1.337317e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.818876e+01,6.113445e-02,2.119762e-02,3.454159e-02,1.058017e+03,3.264748e-05,2.390332e-05,-0.000000e+00,1.655341e-08,-0.000000e+00,-1.337239e-10,1.153900e-02,1.641969e-08,1.811225e-08,4.479664e-08,-2.668440e-08,-1.611626e-03,-3.381060e+04,4.556249e-01,4.268456e+02,8.047995e-01,1.080063e-02,1.655341e-08,2.970096e-05,1.166536e-04,1.787873e-10
7.196878e-02,1.019012e-23,7.596058e-01,2.051147e-16,8.692201e-04,1.000000e-60,2.451616e-17,2.648742e-13,1.271473e-02,4.112371e-11,3.209545e-05,2.160070e-01,1.509816e-34,1.188200e-29,1.471120e-20,4.569027e-12,1.050658e-02,2.973352e-18,3.386131e-09,1.100985e-15,6.987283e-07,2.654501e-18,1.949125e-05,2.053630e-04,2.734864e-05,3.191807e-08,7.390989e-21,1.155550e-05,4.915781e-09,4.090412e-12,1.258190e-07,1.869903e-09,1.252845e-08,4.470713e-17,1.573034e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.807375e+01,7.196878e-02,2.731093e-02,3.619238e-02,1.067629e+03,3.389976e-05,2.475721e-05,-0.000000e+00,4.472557e-08,-0.000000e+00,-4.163271e-10,1.358395e-02,4.430924e-08,2.765366e-08,9.899164e-08,-7.133798e-08,-3.660000e-03,-3.897775e+04,1.040355e+00,4.493974e+02,7.612941e-01,1.271473e-02,4.472557e-08,3.251990e-05,1.616644e-04,5.686735e-10
8.242494e-02,1.167061e-23,7.585143e-01,6.490697e-16,9.955069e-04,1.000000e-60,1.407132e-16,5.257416e-13,1.456202e-02,9.437174e-11,3.675853e-05,2.135552e-01,1.041822e-33,7.947067e-29,7.559946e-20,1.072035e-11,1.203305e-02,8.178763e-18,3.878288e-09,1.954882e-15,8.002517e-07,7.426860e-18,2.232237e-05,2.351995e-04,3.132621e-05,3.590691e-08,2.200235e-20,1.322943e-05,7.677571e-09,6.516922e-12,1.440991e-07,2.139955e-09,1.432697e-08,1.022371e-16,1.799307e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.796364e+01,8.242494e-02,3.354505e-02,3.777425e-02,1.077161e+03,3.506834e-05,2.555148e-05,-0.000000e+00,1.038029e-07,-0.000000e+00,-1.099636e-09,1.555753e-02,1.027033e-07,3.497019e-08,1.994001e-07,-1.644299e-07,-7.366151e-03,-4.396455e+04,2.161579e+00,4.708530e+02,7.237540e-01,1.456202e-02,1.038029e-07,3.530410e-05,2.120524e-04,1.511580e-09
9.256429e-02,1.310625e-23,7.574560e-01,1.779079e-15,1.117967e-03,1.000000e-60,6.409575e-16,9.501466e-13,1.635334e-02,1.947916e-10,4.128035e-05,2.111778e-01,2.041479e-33,6.104205e-28,3.147373e-19,2.249735e-11,1.351328e-02,1.962010e-17,4.355758e-09,3.237300e-15,8.987061e-07,1.885750e-17,2.506740e-05,2.641319e-04,3.518569e-05,3.954336e-08,5.630428e-20,1.484933e-05,1.162767e-08,1.016352e-11,1.618255e-07,2.400986e-09,1.605367e-08,2.636906e-16,2.016966e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.785769e+01,9.256429e-02,3.989421e-02,3.929973e-02,1.086635e+03,3.616644e-05,2.629585e-05,-0.000000e+00,2.145118e-07,-0.000000e+00,-2.561784e-09,1.747131e-02,2.119500e-07,3.387537e-08,3.719403e-07,-3.380649e-07,-1.348624e-02,-4.880025e+04,4.146214e+00,4.913693e+02,6.909071e-01,1.635334e-02,2.145118e-07,3.805989e-05,2.674317e-04,3.507984e-09
1.024479e-01,1.450568e-23,7.564243e-01,4.363905e-15,1.237339e-03,1.000000e-60,2.427663e-15,1.596912e-12,1.809949e-02,3.700314e-10,4.568819e-05,2.088603e-01,1.284957e-33,3.546384e-27,1.110308e-18,4.324796e-11,1.495617e-02,4.230700e-17,4.821575e-09,5.078230e-15,9.946890e-07,4.442340e-17,2.774297e-05,2.923345e-04,3.895087e-05,4.289443e-08,1.280080e-19,1.642385e-05,1.716210e-08,1.560033e-11,1.791051e-07,2.656125e-09,1.771284e-08,6.822591e-16,2.226740e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.775518e+01,1.024479e-01,4.630251e-02,4.078036e-02,1.096082e+03,3.720556e-05,2.699865e-05,-0.000000e+00,4.053279e-07,-0.000000e+00,-5.419303e-09,1.933683e-02,3.999086e-07,1.473878e-08,6.508317e-07,-6.360929e-07,-2.292808e-02,-5.351400e+04,7.440989e+00,5.110953e+02,6.617969e-01,1.809949e-02,4.053279e-07,4.079598e-05,3.275915e-04,7.336228e-09
