Z,AR,N2,H,H2,HE,O,OH,H2O,HO2,H2O2,O2,OH*,N,NH,NH2,NH3,NNH,N2H2,N2H3,N2H4,H2NN,NO,N2O,NO2,HNO,HON,HONO,H2NO,HNOH,NH2OH,HNO2,HONO2,NO3,HNO3,CO,CO2,CH4,C2H6,W,ZBilger,chi,lambda,cp,lambdaOverCp,mu,ProdRateCO2,ProdRateH2O,ProdRateCO,ProdRateH2,ProgVar,ProdRateProgVar,ProdRate-NO,ProdRatePos-NO,ProdRateNeg-NO,ProdRateNegOverYNO-NO,TotalEnthalpy,HeatRelease,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.885580e+01,1.000000e-99,0.000000e+00,2.482334e-02,1.009210e+03,2.459681e-05,1.832539e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.000000e-60,0.000000e+00,1.000000e-99,1.000000e-99,1.000000e-99,1.000000e-99,-4.654801e+03,0.000000e+00,2.935000e+02,1.198140e+00,1.000000e-60,0.000000e+00,1.529487e-05,1.000000e-120,0.000000e+00
1.147942e-02,2.070182e-26,7.670925e-01,6.822614e-10,1.947054e-05,7.856196e-30,3.166473e-06,5.543300e-06,5.724732e-03,1.817677e-06,2.970147e-06,2.266337e-01,1.809800e-22,1.129410e-14,3.875423e-15,1.075124e-10,6.165625e-06,1.123308e-15,7.485889e-11,1.564559e-11,4.834606e-10,8.301470e-12,3.527074e-04,4.237668e-05,2.965930e-05,1.873573e-07,4.589738e-12,6.674124e-05,1.824498e-08,2.889596e-09,1.613120e-08,9.784972e-10,9.425166e-06,3.171796e-09,8.751649e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.873362e+01,1.147942e-02,8.784922e+00,2.933127e-02,1.022792e+03,2.867766e-05,2.140005e-05,-0.000000e+00,4.553547e-02,-0.000000e+00,-8.141473e-05,5.744203e-03,4.545405e-02,-4.005322e-01,2.435299e-02,-4.248852e-01,-1.204639e+03,-1.012577e+04,4.232594e+06,3.625550e+02,9.658265e-01,5.724732e-03,4.553547e-02,2.215724e-05,3.277256e-05,2.606784e-04
2.185740e-02,2.510367e-26,7.670696e-01,5.454035e-09,3.707508e-05,1.495860e-29,7.494222e-06,1.716158e-05,1.089897e-02,5.152771e-06,5.470353e-06,2.209834e-01,9.822590e-21,1.316019e-13,9.410466e-13,2.385852e-09,1.173343e-05,5.302319e-14,1.405329e-10,2.700386e-11,9.411036e-10,1.623775e-11,6.822811e-04,8.068737e-05,5.384522e-05,3.921295e-07,1.244814e-11,1.155482e-04,4.274383e-08,5.367115e-09,3.205727e-08,2.181443e-09,1.625731e-05,7.938938e-09,1.484387e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.862372e+01,2.185740e-02,2.649329e+01,3.313163e-02,1.036385e+03,3.196847e-05,2.389337e-05,-0.000000e+00,1.951894e-01,-0.000000e+00,-8.757567e-04,1.093604e-02,1.943137e-01,-1.156199e+00,8.269782e-02,-1.238897e+00,-1.815816e+03,-1.507512e+04,1.370622e+07,4.237170e+02,8.232518e-01,1.089897e-02,1.951894e-01,2.902316e-05,1.187875e-04,2.127363e-03
3.106549e-02,2.924775e-26,7.670493e-01,2.236456e-08,5.270233e-05,2.126036e-29,1.287899e-05,3.368681e-05,1.548830e-02,1.000681e-05,7.472542e-06,2.159683e-01,1.368957e-19,8.002236e-13,2.363423e-11,1.462998e-08,1.666113e-05,5.000131e-13,1.981481e-10,3.576651e-11,1.366136e-09,2.339901e-11,9.842630e-04,1.146793e-04,7.217405e-05,6.167696e-07,2.494447e-11,1.493438e-04,7.226870e-08,7.420756e-09,4.745593e-08,3.742216e-09,2.076900e-05,1.306673e-08,1.867267e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.852658e+01,3.106549e-02,4.782414e+01,3.635972e-02,1.049599e+03,3.464153e-05,2.593040e-05,-0.000000e+00,4.487094e-01,-0.000000e+00,-3.594806e-03,1.554101e-02,4.451146e-01,-1.883979e+00,1.797822e-01,-2.063761e+00,-2.096758e+03,-1.946851e+04,2.590830e+07,4.769183e+02,7.289343e-01,1.548830e-02,4.487094e-01,3.557303e-05,2.398874e-04,6.949746e-03
3.951031e-02,3.297593e-26,7.670306e-01,6.746779e-08,6.704959e-05,2.703976e-29,1.943931e-05,5.424998e-05,1.969531e-02,1.627073e-05,9.095313e-06,2.113673e-01,1.012198e-18,3.304317e-12,1.648670e-10,4.463242e-08,2.116473e-05,2.041683e-12,2.512009e-10,4.286766e-11,1.773554e-09,2.991759e-11,1.269270e-03,1.458532e-04,8.548000e-05,8.684499e-07,4.358908e-11,1.730569e-04,1.062965e-07,9.144036e-09,6.248944e-08,5.846458e-09,2.366097e-05,1.792066e-08,2.099503e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.843780e+01,3.951031e-02,7.094874e+01,3.923825e-02,1.062673e+03,3.692409e-05,2.767966e-05,-0.000000e+00,8.117213e-01,-0.000000e+00,-9.653074e-03,1.976236e-02,8.020682e-01,-2.491033e+00,3.457967e-01,-2.836830e+00,-2.235010e+03,-2.349849e+04,4.124809e+07,5.247877e+02,6.603815e-01,1.969531e-02,8.117213e-01,4.191465e-05,3.879052e-04,1.598710e-02
4.746213e-02,3.633393e-26,7.670130e-01,1.659755e-07,8.058613e-05,3.248177e-29,2.738599e-05,7.842006e-05,2.365445e-02,2.370040e-05,1.041887e-05,2.070335e-01,5.066235e-18,1.047823e-11,6.049632e-10,9.702233e-08,2.539227e-05,5.521655e-12,3.020896e-10,4.959504e-11,2.172019e-09,3.591391e-11,1.544570e-03,1.752064e-04,9.429224e-05,1.149697e-06,6.970354e-11,1.896745e-04,1.440703e-07,1.058885e-08,7.710733e-08,8.730769e-09,2.540183e-05,2.215832e-08,2.229909e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.835444e+01,4.746213e-02,9.523222e+01,4.189699e-02,1.075770e+03,3.894604e-05,2.923741e-05,-0.000000e+00,1.295249e+00,-0.000000e+00,-2.049521e-02,2.373504e-02,1.274754e+00,-2.942461e+00,6.209730e-01,-3.563434e+00,-2.307072e+03,-2.729338e+04,6.079273e+07,5.690240e+02,6.072577e-01,2.365445e-02,1.295249e+00,4.814663e-05,5.595330e-04,3.063840e-02
5.506924e-02,3.933373e-26,7.669961e-01,3.511562e-07,9.357782e-05,3.768786e-29,3.696630e-05,1.059146e-04,2.743931e-02,3.191548e-05,1.149051e-05,2.028865e-01,1.934426e-17,2.763935e-11,1.576633e-09,1.748463e-07,2.942924e-05,1.184775e-11,3.524419e-10,5.688552e-11,2.564345e-09,4.144241e-11,1.813958e-03,2.032853e-04,9.901245e-05,1.459210e-06,1.040136e-10,2.009686e-04,1.843434e-07,1.177872e-08,9.111968e-08,1.270098e-08,2.629641e-05,2.557396e-08,2.289200e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.827487e+01,5.506924e-02,1.207365e+02,4.440495e-02,1.088938e+03,4.077823e-05,3.065571e-05,-0.000000e+00,1.909820e+00,-0.000000e+00,-3.748182e-02,2.753289e-02,1.872338e+00,-3.208729e+00,1.038615e+00,-4.247344e+00,-2.341478e+03,-3.092369e+04,8.536191e+07,6.105544e+02,5.643633e-01,2.743931e-02,1.909820e+00,5.431911e-05,7.529157e-04,5.240414e-02
6.242112e-02,4.223287e-26,7.669798e-01,6.618799e-07,1.061941e-04,4.271929e-29,4.845599e-05,1.365045e-04,3.109411e-02,4.045975e-05,1.234240e-05,1.988780e-01,6.052499e-17,6.386383e-11,3.353542e-09,2.802058e-07,3.333158e-05,2.196844e-11,4.035844e-10,6.532426e-11,2.950131e-09,4.652762e-11,2.079487e-03,2.304189e-04,1.001159e-04,1.793652e-06,1.464244e-10,2.081073e-04,2.254933e-07,1.272945e-08,1.043165e-07,1.815646e-08,2.656051e-05,2.806730e-08,2.298145e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.819811e+01,6.242112e-02,1.470819e+02,4.680232e-02,1.102168e+03,4.246387e-05,3.196592e-05,-0.000000e+00,2.663757e+00,-0.000000e+00,-6.182987e-02,3.120030e-02,2.601927e+00,-3.273044e+00,1.610920e+00,-4.883964e+00,-2.348639e+03,-3.443197e+04,1.153241e+08,6.499364e+02,5.287272e-01,3.109411e-02,2.663757e+00,6.045825e-05,9.668437e-04,8.282715e-02
6.956346e-02,4.504939e-26,7.669639e-01,1.139167e-06,1.185331e-04,4.760731e-29,6.213586e-05,1.699304e-04,3.464119e-02,4.885852e-05,1.299777e-05,1.949835e-01,1.624677e-16,1.335620e-10,6.245170e-09,4.142987e-07,3.713349e-05,3.684000e-11,4.566513e-10,7.526241e-11,3.326394e-09,5.118346e-11,2.341805e-03,2.567742e-04,9.818628e-05,2.148202e-06,1.959693e-10,2.119045e-04,2.656535e-07,1.345597e-08,1.164964e-07,2.560328e-08,2.635272e-05,2.962318e-08,2.271271e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.812363e+01,6.956346e-02,1.739696e+02,4.910992e-02,1.115400e+03,4.402897e-05,3.318645e-05,-0.000000e+00,3.561903e+00,-0.000000e+00,-9.454614e-02,3.475973e-02,3.467357e+00,-3.141653e+00,2.322100e+00,-5.463752e+00,-2.333137e+03,-3.783997e+04,1.505759e+08,6.874662e+02,4.985429e-01,3.464119e-02,3.561903e+00,6.656689e-05,1.200012e-03,1.233886e-01
7.650797e-02,4.778789e-26,7.669483e-01,1.821190e-06,1.306370e-04,5.235994e-29,7.825324e-05,2.058448e-04,3.808600e-02,5.667291e-05,1.347581e-05,1.911968e-01,3.855425e-16,2.579436e-10,1.058151e-08,5.771925e-07,4.085242e-05,5.735797e-11,5.126065e-10,8.691713e-11,3.688227e-09,5.543270e-11,2.600401e-03,2.823924e-04,9.390967e-05,2.516686e-06,2.509171e-10,2.129764e-04,3.029275e-07,1.397694e-08,1.274867e-07,3.562993e-08,2.579548e-05,3.030008e-08,2.219195e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.805127e+01,7.650797e-02,2.011720e+02,5.133471e-02,1.128526e+03,4.548830e-05,3.432715e-05,-0.000000e+00,4.604204e+00,-0.000000e+00,-1.363530e-01,3.821664e-02,4.467851e+00,-2.846309e+00,3.130167e+00,-5.976476e+00,-2.298290e+03,-4.115323e+04,1.905416e+08,7.232514e+02,4.726566e-01,3.808600e-02,4.604204e+00,7.262598e-05,1.450543e-03,1.753557e-01
