Z,AR,N2,H,H2,HE,O,OH,H2O,HO2,H2O2,O2,OH*,N,NH,NH2,NH3,NNH,N2H2,N2H3,N2H4,H2NN,NO,N2O,NO2,HNO,HON,HONO,H2NO,HNOH,NH2OH,HNO2,HONO2,NO3,HNO3,CO,CO2,CH4,C2H6,W,ZBilger,chi,lambda,cp,lambdaOverCp,mu,ProdRateCO2,ProdRateH2O,ProdRateCO,ProdRateH2,ProgVar,ProdRateProgVar,ProdRate-NO,ProdRatePos-NO,ProdRateNeg-NO,ProdRateNegOverYNO-NO,TotalEnthalpy,HeatRelease,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.885580e+01,1.000000e-99,0.000000e+00,2.482334e-02,1.009210e+03,2.459681e-05,1.832539e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.000000e-60,0.000000e+00,1.000000e-99,1.000000e-99,1.000000e-99,1.000000e-99,-4.654801e+03,0.000000e+00,2.935000e+02,1.198140e+00,1.000000e-60,0.000000e+00,1.529487e-05,1.000000e-120,0.000000e+00
7.656818e-03,1.000000e-60,7.672340e-01,2.297325e-16,9.247797e-08,1.351432e-27,4.502148e-09,1.271630e-09,3.952697e-03,4.773078e-11,1.180011e-07,2.287659e-01,5.547824e-32,2.120301e-27,1.294454e-22,6.279642e-18,3.108736e-14,6.992212e-24,4.092330e-18,2.350777e-22,2.793277e-22,1.080702e-24,3.722804e-05,2.314864e-08,3.915161e-06,1.795991e-10,1.144942e-18,4.295330e-06,5.012190e-15,9.654222e-17,2.382948e-16,5.388284e-10,9.806840e-07,5.048598e-12,7.690159e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.877575e+01,7.656818e-03,8.545572e-02,2.800509e-02,1.018331e+03,2.750097e-05,2.052137e-05,-0.000000e+00,4.819448e-07,-0.000000e+00,-6.986232e-11,3.952789e-03,4.818749e-07,-1.151746e-05,4.493607e-06,-1.601107e-05,-4.300809e-01,-8.308177e+03,1.766163e+02,3.420593e+02,1.025198e+00,3.952697e-03,4.819448e-07,2.001698e-05,1.562381e-05,1.904982e-09
1.526113e-02,1.000000e-60,7.673493e-01,7.880883e-15,1.843218e-07,2.693595e-27,1.607341e-08,1.243549e-08,7.878286e-03,4.049265e-10,2.352054e-07,2.246779e-01,1.764106e-29,5.275715e-26,1.272179e-21,2.326416e-17,6.196073e-14,1.680548e-22,8.173400e-18,4.820996e-22,5.576345e-22,3.982987e-24,7.421603e-05,4.613853e-08,7.804067e-06,3.601604e-10,9.625488e-18,8.541626e-06,1.018598e-14,1.953118e-16,4.752357e-16,1.076217e-09,1.951465e-06,2.070190e-11,1.529302e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.869669e+01,1.526113e-02,2.836488e-01,3.099132e-02,1.028094e+03,3.014443e-05,2.253027e-05,-0.000000e+00,6.571887e-06,-0.000000e+00,-2.343886e-09,7.878470e-03,6.569543e-06,-1.101687e-04,2.297246e-05,-1.331411e-04,-1.793967e+00,-1.193715e+04,1.375310e+03,3.896638e+02,8.974789e-01,7.878286e-03,6.571887e-06,2.510396e-05,6.206739e-05,5.177521e-08
2.276563e-02,1.000000e-60,7.674630e-01,9.304152e-14,2.749613e-07,4.018144e-27,3.859340e-08,5.948071e-08,1.175235e-02,1.886679e-09,3.509307e-07,2.206436e-01,1.024117e-27,8.173319e-25,8.621511e-21,6.156146e-17,9.243031e-14,4.403171e-21,1.223272e-17,7.514415e-22,8.354073e-22,1.011710e-23,1.107676e-04,6.882668e-08,1.165099e-05,5.438589e-10,5.024302e-17,1.266511e-05,1.559522e-14,2.976121e-16,7.100997e-16,1.617883e-09,2.897040e-06,5.379468e-11,2.266500e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.861908e+01,2.276563e-02,5.602390e-01,3.381614e-02,1.038514e+03,3.256204e-05,2.437765e-05,-0.000000e+00,3.476500e-05,-0.000000e+00,-2.516506e-08,1.175262e-02,3.473983e-05,-4.421051e-04,6.194522e-05,-5.040503e-04,-4.550520e+00,-1.551898e+04,5.124354e+03,4.360142e+02,7.999036e-01,1.175235e-02,3.476500e-05,3.047573e-05,1.381177e-04,4.085704e-07
3.014741e-02,1.000000e-60,7.675750e-01,6.154325e-13,3.641246e-07,5.321031e-27,7.620944e-08,1.892672e-07,1.556305e-02,6.234898e-09,4.649213e-07,2.166752e-01,2.326162e-26,9.357980e-24,5.203469e-20,1.410744e-16,1.224119e-13,6.680088e-20,1.627791e-17,1.059169e-21,1.116920e-21,2.138299e-23,1.468299e-04,9.114380e-08,1.545590e-05,7.362622e-10,1.965240e-16,1.657541e-05,2.133585e-14,4.050306e-16,9.437176e-16,2.186293e-09,3.796640e-06,1.111372e-10,2.961125e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.854315e+01,3.014741e-02,8.969435e-01,3.650920e-02,1.049566e+03,3.478505e-05,2.608631e-05,-0.000000e+00,1.135174e-04,-0.000000e+00,-1.454177e-07,1.556341e-02,1.133719e-04,-1.129946e-03,1.268857e-04,-1.256831e-03,-8.559779e+00,-1.904255e+04,1.284399e+04,4.809743e+02,7.232071e-01,1.556305e-02,1.135174e-04,3.607032e-05,2.422085e-04,1.766677e-06
3.742603e-02,1.000000e-60,7.676853e-01,2.823566e-12,4.520660e-07,6.605712e-27,1.337984e-07,4.646256e-07,1.932048e-02,1.641721e-08,5.775969e-07,2.127622e-01,2.905007e-25,8.133067e-23,2.729367e-19,2.970774e-16,1.520082e-13,6.116186e-19,2.034657e-17,1.430583e-21,1.411906e-21,4.037819e-23,1.825741e-04,1.131491e-07,1.923611e-05,9.472933e-10,6.063833e-16,2.019131e-05,2.754675e-14,5.196903e-16,1.179158e-15,2.830720e-09,4.628112e-06,1.997627e-10,3.593461e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.846867e+01,3.742603e-02,1.279642e+00,3.910443e-02,1.061241e+03,3.684782e-05,2.768146e-05,-0.000000e+00,2.775768e-04,-0.000000e+00,-5.694294e-07,1.932093e-02,2.770073e-04,-2.209725e-03,2.242812e-04,-2.434006e-03,-1.333161e+01,-2.251702e+04,2.523133e+04,5.246715e+02,6.612449e-01,1.932048e-02,2.775768e-04,4.186264e-05,3.732809e-04,5.362917e-06
4.465173e-02,1.000000e-60,7.677949e-01,1.014748e-11,5.394383e-07,7.881050e-27,2.178325e-07,9.599291e-07,2.305055e-02,3.691848e-08,6.898044e-07,2.088777e-01,2.427793e-24,5.592876e-22,1.225274e-18,5.878701e-16,1.814723e-13,3.896847e-18,2.450461e-17,1.904652e-21,1.736038e-21,7.121652e-23,2.183321e-04,1.349943e-07,2.301288e-05,1.191372e-09,1.539884e-15,2.344683e-05,3.442134e-14,6.444243e-16,1.421381e-15,3.638747e-09,5.368968e-06,3.274202e-10,4.145512e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.839511e+01,4.465173e-02,1.707764e+00,4.163771e-02,1.073561e+03,3.878466e-05,2.918849e-05,-0.000000e+00,5.650030e-04,-0.000000e+00,-1.721613e-06,2.305109e-02,5.632814e-04,-3.655309e-03,3.645840e-04,-4.019893e-03,-1.841183e+01,-2.596620e+04,4.249856e+04,5.674102e+02,6.098583e-01,2.305055e-02,5.650030e-04,4.786110e-05,5.313279e-04,1.302363e-05
5.185986e-02,1.000000e-60,7.679041e-01,3.063264e-11,6.267702e-07,9.153288e-27,3.367279e-07,1.756430e-06,2.677150e-02,7.384976e-08,8.020406e-07,2.050026e-01,1.522392e-23,3.190710e-21,4.776468e-18,1.101709e-15,2.110375e-13,1.903507e-17,2.882649e-17,2.536597e-21,2.109862e-21,1.206241e-22,2.543683e-04,1.567864e-07,2.678261e-05,1.486364e-09,3.333445e-15,2.627732e-05,4.218437e-14,7.823841e-16,1.675619e-15,4.752797e-09,5.993643e-06,5.016854e-10,4.599392e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.832208e+01,5.185986e-02,2.167320e+00,4.413328e-02,1.086511e+03,4.061925e-05,3.062468e-05,-0.000000e+00,1.017629e-03,-0.000000e+00,-4.335669e-06,2.677213e-02,1.013294e-03,-5.411242e-03,5.644564e-04,-5.975698e-03,-2.349231e+01,-2.940684e+04,6.475076e+04,6.093953e+02,5.663810e-01,2.677150e-02,1.017629e-03,5.407081e-05,7.167132e-04,2.724345e-05
5.906269e-02,1.000000e-60,7.680133e-01,8.111614e-11,7.144047e-07,1.042459e-26,5.013233e-07,2.940200e-06,3.048963e-02,1.348788e-07,9.142694e-07,2.011303e-01,7.692869e-23,1.579946e-20,1.655898e-17,1.964283e-15,2.409019e-13,7.591796e-17,3.339756e-17,3.402233e-21,2.559112e-21,1.997323e-22,2.908356e-04,1.785625e-07,3.050964e-05,1.853532e-09,6.352757e-15,2.862123e-05,5.109723e-14,9.372497e-16,1.946785e-15,6.402308e-09,6.474795e-06,7.288904e-10,4.938288e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.824947e+01,5.906269e-02,2.660663e+00,4.660311e-02,1.100024e+03,4.236553e-05,3.199976e-05,-0.000000e+00,1.686114e-03,-0.000000e+00,-9.539091e-06,3.049035e-02,1.676575e-03,-7.421536e-03,8.497587e-04,-8.271295e-03,-2.843976e+01,-3.284471e+04,9.239497e+04,6.506923e+02,5.290750e-01,3.048963e-02,1.686114e-03,6.048246e-05,9.296175e-04,5.140899e-05
6.627207e-02,1.000000e-60,7.681226e-01,1.939247e-10,8.028228e-07,1.169705e-26,7.255609e-07,4.603204e-06,3.421102e-02,2.288823e-07,1.026252e-06,1.972543e-01,3.286725e-22,7.022375e-20,5.219240e-17,3.346740e-15,2.713409e-13,2.582030e-16,3.833540e-17,4.603808e-21,3.116050e-21,3.270078e-22,3.278838e-04,2.003584e-07,3.413794e-05,2.318173e-09,1.097340e-14,3.043380e-05,6.148865e-14,1.114042e-15,2.239758e-15,8.931576e-09,6.787666e-06,1.013124e-09,5.149354e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.817715e+01,6.627207e-02,3.184206e+00,4.905588e-02,1.114016e+03,4.403516e-05,3.332168e-05,-0.000000e+00,2.638236e-03,-0.000000e+00,-1.894298e-05,3.421182e-02,2.619293e-03,-9.638435e-03,1.259702e-03,-1.089814e-02,-3.323781e+01,-3.628539e+04,1.264164e+05,6.913646e+02,4.966752e-01,3.421102e-02,2.638236e-03,6.708948e-05,1.170394e-03,9.025674e-05
