Z,AR,N2,H,H2,HE,O,OH,H2O,HO2,H2O2,O2,OH*,N,NH,NH2,NH3,NNH,N2H2,N2H3,N2H4,H2NN,NO,N2O,NO2,HNO,HON,HONO,H2NO,HNOH,NH2OH,HNO2,HONO2,NO3,HNO3,CO,CO2,CH4,C2H6,W,ZBilger,chi,lambda,cp,lambdaOverCp,mu,ProdRateCO2,ProdRateH2O,ProdRateCO,ProdRateH2,ProgVar,ProdRateProgVar,ProdRate-NO,ProdRatePos-NO,ProdRateNeg-NO,ProdRateNegOverYNO-NO,TotalEnthalpy,HeatRelease,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.885580e+01,1.000000e-99,0.000000e+00,2.482334e-02,1.009210e+03,2.459681e-05,1.832539e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.000000e-60,0.000000e+00,1.000000e-99,1.000000e-99,1.000000e-99,1.000000e-99,-4.654801e+03,0.000000e+00,2.935000e+02,1.198140e+00,1.000000e-60,0.000000e+00,1.529487e-05,1.000000e-120,0.000000e+00
8.794378e-03,1.000000e-60,7.669904e-01,5.337221e-13,4.612229e-05,1.000000e-60,3.245491e-07,2.850256e-07,3.953840e-03,9.574968e-08,4.841988e-07,2.285210e-01,9.098278e-27,2.005470e-15,5.274363e-12,1.508511e-08,1.079126e-04,7.982325e-14,1.491305e-08,2.535140e-09,1.009398e-07,7.936201e-10,1.983926e-04,1.437349e-04,1.510957e-05,4.849293e-07,8.338410e-13,1.703736e-05,5.781150e-07,1.536121e-08,1.437161e-07,1.761856e-09,2.036887e-06,2.647026e-10,1.817944e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.875741e+01,8.794378e-03,2.314218e+00,2.800368e-02,1.018955e+03,2.748273e-05,2.047504e-05,-0.000000e+00,2.064366e-03,-0.000000e+00,-9.617446e-06,3.999963e-03,2.054749e-03,-1.689766e-02,1.887670e-03,-1.878533e-02,-9.468765e+01,-8.846276e+03,1.852398e+05,3.410711e+02,1.027513e+00,3.953840e-03,2.064366e-03,1.992679e-05,1.563285e-05,8.162173e-06
1.728239e-02,1.000000e-60,7.668673e-01,1.575868e-11,9.063843e-05,1.000000e-60,8.059751e-07,1.034040e-06,7.769814e-03,3.700105e-07,9.500096e-07,2.243117e-01,1.667390e-24,1.845740e-14,3.118194e-11,5.477307e-08,2.120637e-04,6.460707e-13,2.914674e-08,4.967577e-09,2.009807e-07,1.624915e-09,3.909163e-04,2.824602e-04,2.950993e-05,9.828929e-07,2.006482e-12,3.235579e-05,1.204979e-06,3.002990e-08,2.839216e-07,3.539387e-09,3.873453e-06,7.412789e-10,3.431582e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.866305e+01,1.728239e-02,7.436290e+00,3.091877e-02,1.029031e+03,3.004649e-05,2.238707e-05,-0.000000e+00,1.143706e-02,-0.000000e+00,-1.017795e-04,7.860453e-03,1.133529e-02,-6.974773e-02,7.510753e-03,-7.725848e-02,-1.976343e+02,-1.289243e+04,7.767940e+05,3.863313e+02,9.041596e-01,7.769814e-03,1.143706e-02,2.476009e-05,6.037001e-05,8.886383e-05
2.517205e-02,1.000000e-60,7.667527e-01,1.478975e-10,1.320184e-04,1.000000e-60,1.434253e-06,2.326362e-06,1.131657e-02,9.280856e-07,1.379865e-06,2.203989e-01,5.384540e-23,9.773057e-14,1.198826e-10,1.395011e-07,3.088762e-04,2.596311e-12,4.227345e-08,7.024350e-09,2.978319e-07,2.438646e-09,5.712087e-04,4.114029e-04,4.260516e-05,1.490776e-06,3.624332e-12,4.523335e-05,1.857083e-06,4.331033e-08,4.158890e-07,5.327076e-09,5.405745e-06,1.387199e-09,4.746535e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.857587e+01,2.517205e-02,1.406013e+01,3.352927e-02,1.039050e+03,3.226916e-05,2.404765e-05,-0.000000e+00,3.366308e-02,-0.000000e+00,-4.633748e-04,1.144859e-02,3.319970e-02,-1.517350e-01,1.686195e-02,-1.685970e-01,-2.951583e+02,-1.665400e+04,1.765470e+06,4.278053e+02,8.140214e-01,1.131657e-02,3.366308e-02,2.954179e-05,1.280648e-04,3.809506e-04
3.236439e-02,1.000000e-60,7.666481e-01,7.183402e-10,1.697455e-04,1.000000e-60,2.187049e-06,4.099498e-06,1.454953e-02,1.835262e-06,1.767223e-06,2.168317e-01,6.477696e-22,3.598173e-13,3.426126e-10,2.853930e-07,3.971466e-04,7.189693e-12,5.418885e-08,8.623541e-09,3.904880e-07,3.201267e-09,7.370043e-04,5.289442e-04,5.411447e-05,2.008648e-06,5.804908e-12,5.566543e-05,2.514651e-06,5.494498e-08,5.375524e-07,7.140090e-09,6.619975e-06,2.134442e-09,5.760133e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.849681e+01,3.236439e-02,2.136832e+01,3.584725e-02,1.048755e+03,3.418077e-05,2.547885e-05,-0.000000e+00,7.310690e-02,-0.000000e+00,-1.356570e-03,1.471927e-02,7.175033e-02,-2.533813e-01,3.011160e-02,-2.834929e-01,-3.846556e+02,-2.008359e+04,3.124560e+06,4.650975e+02,7.466805e-01,1.454953e-02,7.310690e-02,3.412283e-05,2.116888e-04,1.063671e-03
3.896440e-02,1.000000e-60,7.665518e-01,2.364399e-09,2.043732e-04,1.000000e-60,3.055790e-06,6.273014e-06,1.751581e-02,3.123849e-06,2.117180e-06,2.135581e-01,4.317977e-21,1.037538e-12,7.946194e-10,5.033132e-07,4.781767e-04,1.579441e-11,6.511237e-08,9.861743e-09,4.797990e-07,3.909527e-09,8.905912e-04,6.367989e-04,6.411048e-05,2.543956e-06,8.679427e-12,6.408959e-05,3.173358e-06,6.509797e-08,6.500836e-07,9.022993e-09,7.564423e-06,2.934745e-09,6.525502e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.842461e+01,3.896440e-02,2.899960e+01,3.793491e-02,1.058141e+03,3.585054e-05,2.673181e-05,-0.000000e+00,1.329777e-01,-0.000000e+00,-3.057115e-03,1.772018e-02,1.299206e-01,-3.693632e-01,4.821356e-02,-4.175768e-01,-4.688759e+02,-2.323100e+04,4.876668e+06,4.988733e+02,6.943635e-01,1.751581e-02,1.329777e-01,3.849829e-05,3.068036e-04,2.329212e-03
4.512317e-02,1.000000e-60,7.664617e-01,6.113883e-09,2.366979e-04,1.000000e-60,4.046727e-06,8.799962e-06,2.028327e-02,4.812949e-06,2.437445e-06,2.105033e-01,1.987664e-20,2.544215e-12,1.598912e-09,8.025660e-07,5.538358e-04,2.985156e-11,7.532720e-08,1.086996e-08,5.671141e-07,4.572340e-09,1.035352e-03,7.374352e-04,7.274735e-05,3.106573e-06,1.239198e-11,7.095749e-05,3.836176e-06,7.402706e-08,7.554896e-07,1.103050e-08,8.293785e-06,3.760941e-09,7.098241e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.835754e+01,4.512317e-02,3.681193e+01,3.985658e-02,1.067303e+03,3.734325e-05,2.785448e-05,-0.000000e+00,2.163971e-01,-0.000000e+00,-5.845266e-03,2.051997e-02,2.105518e-01,-4.969368e-01,7.310968e-02,-5.700465e-01,-5.505826e+02,-2.616812e+04,7.089665e+06,5.299975e+02,6.520446e-01,2.028327e-02,2.163971e-01,4.271867e-05,4.114110e-04,4.389241e-03
5.095753e-02,1.000000e-60,7.663760e-01,1.346497e-08,2.673369e-04,1.000000e-60,5.173732e-06,1.165890e-05,2.290433e-02,6.911514e-06,2.733759e-06,2.076094e-01,7.140286e-20,5.587693e-12,2.915105e-09,1.192382e-06,6.255743e-04,5.089823e-11,8.505429e-08,1.175377e-08,6.534349e-07,5.198565e-09,1.173935e-03,8.327607e-04,8.012485e-05,3.704861e-06,1.708303e-11,7.659782e-05,4.505743e-06,8.192982e-08,8.552854e-07,1.321486e-08,8.849787e-06,4.595184e-09,7.519970e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.829426e+01,5.095753e-02,4.471313e+01,4.165837e-02,1.076327e+03,3.870421e-05,2.888033e-05,-0.000000e+00,3.267449e-01,-0.000000e+00,-1.001074e-02,2.317166e-02,3.167342e-01,-6.335080e-01,1.076324e-01,-7.411405e-01,-6.313298e+02,-2.895057e+04,9.854492e+06,5.591245e+02,6.166978e-01,2.290433e-02,3.267449e-01,4.683060e-05,5.246083e-04,7.483873e-03
5.655087e-02,1.000000e-60,7.662935e-01,2.647618e-08,2.967334e-04,1.000000e-60,6.456094e-06,1.484564e-05,2.541635e-02,9.418381e-06,3.009888e-06,2.048351e-01,2.151848e-19,1.135601e-11,4.951743e-09,1.682613e-06,6.944339e-04,8.060495e-11,9.445883e-08,1.258946e-08,7.394192e-07,5.794930e-09,1.308263e-03,9.241361e-04,8.629191e-05,4.345697e-06,2.288003e-11,8.123915e-05,5.183014e-06,8.894338e-08,9.504827e-07,1.562755e-08,9.262760e-06,5.423650e-09,7.820631e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.823382e+01,5.655087e-02,5.276418e+01,4.337192e-02,1.085270e+03,3.996417e-05,2.983207e-05,-0.000000e+00,4.678085e-01,-0.000000e+00,-1.585952e-02,2.571308e-02,4.519490e-01,-7.757873e-01,1.553944e-01,-9.311817e-01,-7.117696e+02,-3.161808e+04,1.327603e+07,5.867153e+02,5.864417e-01,2.541635e-02,4.678085e-01,5.086963e-05,6.459908e-04,1.188998e-02
6.196561e-02,1.000000e-60,7.662133e-01,4.786051e-08,3.252219e-04,1.000000e-60,7.918420e-06,1.836892e-05,2.784726e-02,1.232202e-05,3.268278e-06,2.021495e-01,5.694288e-19,2.180735e-11,7.981595e-09,2.284158e-06,7.612019e-04,1.208238e-10,1.036742e-07,1.343209e-08,8.255102e-07,6.366395e-09,1.439796e-03,1.012579e-03,9.127074e-05,5.035144e-06,2.989114e-11,8.504541e-05,5.867433e-06,9.516668e-08,1.041781e-06,1.832317e-08,9.555427e-06,6.234541e-09,8.022373e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.817552e+01,6.196561e-02,6.083113e+01,4.502010e-02,1.094179e+03,4.114509e-05,3.072586e-05,-0.000000e+00,6.439222e-01,-0.000000e+00,-2.372348e-02,2.817248e-02,6.201988e-01,-9.196296e-01,2.206329e-01,-1.140263e+00,-7.919614e+02,-3.420040e+04,1.746860e+07,6.131095e+02,5.600367e-01,2.784726e-02,6.439222e-01,5.486401e-05,7.754699e-04,1.793147e-02
