Z,AR,N2,H,H2,HE,O,OH,H2O,HO2,H2O2,O2,OH*,N,NH,NH2,NH3,NNH,N2H2,N2H3,N2H4,H2NN,NO,N2O,NO2,HNO,HON,HONO,H2NO,HNOH,NH2OH,HNO2,HONO2,NO3,HNO3,CO,CO2,CH4,C2H6,W,ZBilger,chi,lambda,cp,lambdaOverCp,mu,ProdRateCO2,ProdRateH2O,ProdRateCO,ProdRateH2,ProgVar,ProdRateProgVar,ProdRate-NO,ProdRatePos-NO,ProdRateNeg-NO,ProdRateNegOverYNO-NO,TotalEnthalpy,HeatRelease,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.885580e+01,1.000000e-99,0.000000e+00,2.482334e-02,1.009210e+03,2.459681e-05,1.832539e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.000000e-60,0.000000e+00,1.000000e-99,1.000000e-99,1.000000e-99,1.000000e-99,-4.654801e+03,0.000000e+00,2.935000e+02,1.198140e+00,1.000000e-60,0.000000e+00,1.529487e-05,1.000000e-120,0.000000e+00
6.543750e-03,2.091677e-24,7.672224e-01,1.763047e-23,5.141304e-09,1.000000e-60,1.208249e-12,3.291498e-14,3.379409e-03,1.077296e-16,2.228475e-08,2.293711e-01,1.000000e-60,1.000000e-60,9.747879e-30,1.511697e-22,1.905485e-15,9.201026e-29,2.789397e-20,2.587051e-25,1.977100e-26,5.772284e-32,2.344151e-05,1.977950e-08,2.007715e-06,3.135491e-12,7.760433e-26,1.372855e-06,2.815218e-16,2.325666e-18,4.232165e-18,4.302553e-10,1.703014e-07,1.067943e-15,1.308302e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.878731e+01,6.543750e-03,9.716012e-03,2.754611e-02,1.016948e+03,2.708703e-05,2.020778e-05,-0.000000e+00,4.201749e-12,-0.000000e+00,-1.006701e-16,3.379414e-03,4.201648e-12,-1.195413e-09,6.523346e-10,-1.847748e-09,-7.882377e-05,-7.953436e+03,1.716020e-02,3.349020e+02,1.047529e+00,3.379409e-03,4.201749e-12,1.929090e-05,1.142041e-05,1.419943e-14
1.290647e-02,4.125487e-24,7.673239e-01,2.757747e-21,1.014037e-08,1.000000e-60,9.469940e-12,1.092289e-12,6.665326e-03,2.826643e-15,4.395299e-08,2.259571e-01,1.364036e-36,1.000000e-60,8.760382e-28,1.168288e-21,3.758255e-15,1.603526e-27,5.501645e-20,5.129749e-25,3.898050e-26,6.881252e-31,4.623451e-05,3.901181e-08,3.959875e-06,6.184882e-12,2.880141e-24,2.707728e-06,5.585052e-16,4.613807e-18,8.347248e-18,8.486078e-10,3.358911e-07,9.467331e-15,2.580408e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.872103e+01,1.290647e-02,3.184603e-02,3.006541e-02,1.024954e+03,2.933341e-05,2.191293e-05,-0.000000e+00,2.014588e-10,-0.000000e+00,-1.007168e-14,6.665336e-03,2.014487e-10,-1.121322e-08,7.579859e-09,-1.879308e-08,-4.064729e-04,-1.116124e+04,2.127665e-01,3.747231e+02,9.340543e-01,6.665326e-03,2.014588e-10,2.346002e-05,4.442657e-05,1.342789e-12
1.891913e-02,5.879763e-24,7.674199e-01,1.130571e-19,1.486441e-08,1.000000e-60,4.046246e-11,1.460912e-11,9.770465e-03,3.464003e-14,6.442914e-08,2.227310e-01,3.888743e-34,1.467764e-31,2.282063e-26,5.061990e-21,5.509093e-15,1.376878e-26,8.064760e-20,7.574172e-25,5.712147e-26,4.485898e-30,6.777357e-05,5.718602e-08,5.804623e-06,9.068712e-12,5.221588e-23,3.969135e-06,8.245985e-16,6.811939e-18,1.223595e-17,1.243949e-09,4.923671e-07,4.330088e-14,3.782488e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.865867e+01,1.891913e-02,6.144730e-02,3.235769e-02,1.033016e+03,3.132351e-05,2.343012e-05,-0.000000e+00,3.058506e-09,-0.000000e+00,-2.777999e-13,9.770480e-03,3.058228e-09,-9.515109e-08,3.730814e-08,-1.324592e-07,-1.954438e-03,-1.419299e+04,1.431056e+00,4.119475e+02,8.478065e-01,9.770465e-03,3.058506e-09,2.763616e-05,9.546199e-05,2.988303e-11
2.452386e-02,7.893052e-24,7.675094e-01,1.968243e-18,1.926795e-08,1.000000e-60,1.222326e-10,1.056423e-10,1.266493e-02,2.538956e-13,8.351612e-08,2.197238e-01,1.413532e-33,6.232576e-31,2.788159e-25,1.604568e-20,7.141144e-15,1.565203e-25,1.045421e-19,9.905646e-25,7.402273e-26,1.995508e-29,8.785140e-05,7.412720e-08,7.524223e-06,1.176331e-11,5.701847e-22,5.144800e-06,1.077643e-15,8.902276e-18,1.586089e-17,1.612508e-09,6.382025e-07,1.356263e-13,4.902762e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.860079e+01,2.452386e-02,9.534917e-02,3.443476e-02,1.040994e+03,3.307874e-05,2.477412e-05,-0.000000e+00,2.319542e-08,-0.000000e+00,-3.408663e-12,1.266495e-02,2.319201e-08,-5.513285e-07,1.191791e-07,-6.705076e-07,-7.632292e-03,-1.701939e+04,6.801365e+00,4.462811e+02,7.810019e-01,1.266493e-02,2.319542e-08,3.172095e-05,1.604005e-04,2.937684e-10
2.976641e-02,9.606037e-24,7.675931e-01,1.900011e-17,2.338692e-08,1.000000e-60,2.959510e-10,4.956337e-10,1.537236e-02,1.285849e-12,1.013700e-07,2.169109e-01,1.752461e-33,2.738386e-29,2.064410e-24,4.249616e-20,8.667735e-15,2.094582e-24,1.268974e-19,1.214851e-24,8.982732e-26,6.645598e-29,1.066322e-04,8.997361e-08,9.132792e-06,1.430000e-11,4.057508e-21,6.243886e-06,1.319748e-15,1.090231e-17,1.925193e-17,1.957454e-09,7.745154e-07,3.346237e-13,5.949669e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.854686e+01,2.976641e-02,1.316918e-01,3.633679e-02,1.048871e+03,3.464371e-05,2.597763e-05,-0.000000e+00,1.104131e-07,-0.000000e+00,-2.407188e-11,1.537238e-02,1.103890e-07,-2.166521e-06,2.942718e-07,-2.460793e-06,-2.307739e-02,-1.966337e+04,2.411041e+01,4.780686e+02,7.276972e-01,1.537236e-02,1.104131e-07,3.569841e-05,2.363095e-04,1.697310e-09
3.470437e-02,1.121950e-23,7.676720e-01,1.210995e-16,2.726661e-08,1.000000e-60,6.166240e-10,1.712298e-09,1.792248e-02,4.968710e-12,1.181876e-07,2.142614e-01,4.856605e-32,4.946727e-28,1.080552e-23,1.010237e-19,1.010565e-14,2.068234e-23,1.479633e-19,1.433231e-24,1.047189e-25,1.781416e-28,1.243230e-04,1.048994e-07,1.064817e-05,1.672499e-11,2.047775e-20,7.277473e-06,1.553510e-15,1.283354e-17,2.244704e-17,2.283117e-09,9.026263e-07,7.039965e-13,6.933070e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.849625e+01,3.470437e-02,1.699263e-01,3.809964e-02,1.056657e+03,3.605679e-05,2.706890e-05,-0.000000e+00,3.809506e-07,-0.000000e+00,-1.155578e-10,1.792251e-02,3.808350e-07,-6.354805e-06,6.151677e-07,-6.969973e-06,-5.606341e-02,-2.215389e+04,6.724492e+01,5.077133e+02,6.839930e-01,1.792248e-02,3.809506e-07,3.957482e-05,3.212153e-04,6.827580e-09
3.936795e-02,1.274331e-23,7.677464e-01,5.677121e-16,3.093076e-08,1.000000e-60,1.150657e-09,4.721762e-09,2.033091e-02,1.559365e-11,1.340735e-07,2.117592e-01,5.534130e-31,5.830869e-27,4.379609e-23,2.222736e-19,1.146374e-14,1.441039e-22,1.678746e-19,1.647672e-24,1.188086e-25,4.045582e-28,1.410333e-04,1.189958e-07,1.207990e-05,1.908412e-11,7.853036e-20,8.250130e-06,1.780243e-15,1.470668e-17,2.546730e-17,2.592974e-09,1.022989e-06,1.320267e-12,7.856068e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.844861e+01,3.936795e-02,2.088741e-01,3.974397e-02,1.064327e+03,3.734187e-05,2.806535e-05,-0.000000e+00,1.040591e-06,-0.000000e+00,-4.180336e-10,2.033094e-02,1.040173e-06,-1.502540e-05,1.144454e-06,-1.616985e-05,-1.146527e-01,-2.450610e+04,1.551607e+02,5.354422e+02,6.474870e-01,2.033091e-02,1.040591e-06,4.334504e-05,4.133459e-04,2.115616e-08
4.379523e-02,1.418991e-23,7.678171e-01,2.116329e-15,3.440937e-08,1.000000e-60,1.977424e-09,1.101796e-08,2.261730e-02,4.167807e-11,1.491606e-07,2.093837e-01,4.392692e-30,4.856164e-26,1.467475e-22,4.589846e-19,1.275317e-14,7.566867e-22,1.868023e-19,1.860907e-24,1.322464e-25,8.108767e-28,1.569013e-04,1.323779e-07,1.343999e-05,2.144309e-11,2.430045e-19,9.167210e-06,2.001677e-15,1.653562e-17,2.834013e-17,2.893078e-09,1.136077e-06,2.274690e-12,8.721913e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.840354e+01,4.379523e-02,2.480555e-01,4.128988e-02,1.071883e+03,3.852088e-05,2.898308e-05,-0.000000e+00,2.394653e-06,-0.000000e+00,-1.226513e-09,2.261734e-02,2.393426e-06,-3.034144e-05,1.959393e-06,-3.230083e-05,-2.058672e-01,-2.673917e+04,3.098488e+02,5.615208e+02,6.164376e-01,2.261730e-02,2.394653e-06,4.701705e-05,5.115423e-04,5.416059e-08
4.804908e-02,1.557984e-23,7.678850e-01,6.672766e-15,3.775201e-08,1.000000e-60,3.200149e-09,2.276208e-08,2.481413e-02,9.870986e-11,1.636686e-07,2.071013e-01,2.695310e-29,3.115762e-25,4.286591e-22,8.988384e-19,1.399244e-14,3.215623e-21,2.050271e-19,2.077667e-24,1.452796e-25,1.484197e-27,1.721550e-04,1.452358e-07,1.474811e-05,2.390141e-11,6.394765e-19,1.003824e-05,2.220952e-15,1.834575e-17,3.111090e-17,3.195258e-09,1.242778e-06,3.685368e-12,9.537142e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.836036e+01,4.804908e-02,2.877149e-01,4.276377e-02,1.079381e+03,3.961880e-05,2.984084e-05,-0.000000e+00,4.866035e-06,-0.000000e+00,-3.089038e-09,2.481417e-02,4.862945e-06,-5.467365e-05,3.167716e-06,-5.784137e-05,-3.359842e-01,-2.888479e+04,5.561771e+02,5.863502e+02,5.894368e-01,2.481413e-02,4.866035e-06,5.062602e-05,6.157410e-04,1.207464e-07
