Z,AR,N2,H,H2,HE,O,OH,H2O,HO2,H2O2,O2,OH*,N,NH,NH2,NH3,NNH,N2H2,N2H3,N2H4,H2NN,NO,N2O,NO2,HNO,HON,HONO,H2NO,HNOH,NH2OH,HNO2,HONO2,NO3,HNO3,CO,CO2,CH4,C2H6,W,ZBilger,chi,lambda,cp,lambdaOverCp,mu,ProdRateCO2,ProdRateH2O,ProdRateCO,ProdRateH2,ProgVar,ProdRateProgVar,ProdRate-NO,ProdRatePos-NO,ProdRateNeg-NO,ProdRateNegOverYNO-NO,TotalEnthalpy,HeatRelease,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.885580e+01,1.000000e-99,0.000000e+00,2.482334e-02,1.009210e+03,2.459681e-05,1.832539e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.000000e-60,0.000000e+00,1.000000e-99,1.000000e-99,1.000000e-99,1.000000e-99,-4.654801e+03,0.000000e+00,2.935000e+02,1.198140e+00,1.000000e-60,0.000000e+00,1.529487e-05,1.000000e-120,0.000000e+00
7.458131e-03,1.000000e-60,7.672417e-01,1.054915e-26,1.038885e-09,1.000000e-60,3.886195e-15,9.048279e-17,3.851871e-03,3.578398e-19,1.013326e-08,2.288864e-01,3.093225e-40,1.912038e-35,7.095830e-34,7.685583e-26,3.921001e-16,3.616303e-32,1.097838e-21,2.799711e-27,6.134543e-29,7.809236e-37,1.776389e-05,1.332469e-08,1.322763e-06,5.362615e-14,9.295485e-30,7.329751e-07,3.309288e-17,1.954178e-19,4.914367e-19,1.981788e-10,5.607195e-08,3.963889e-18,4.505466e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.877774e+01,7.458131e-03,3.585111e-03,2.791307e-02,1.018064e+03,2.741780e-05,2.045840e-05,-0.000000e+00,5.908543e-15,-0.000000e+00,-6.218776e-20,3.851872e-03,5.908481e-15,-3.671102e-10,1.325221e-12,-3.684354e-10,-2.074070e-05,-8.476419e+03,7.350973e-04,3.406189e+02,1.029605e+00,3.851871e-03,5.908543e-15,1.987014e-05,1.483691e-05,2.275895e-17
1.469499e-02,1.000000e-60,7.673619e-01,3.902683e-24,2.046948e-09,1.000000e-60,6.232037e-14,7.051705e-15,7.589461e-03,1.279748e-17,1.996587e-08,2.250093e-01,3.175185e-39,5.614120e-36,1.689541e-31,1.241881e-24,7.725671e-16,1.353956e-30,2.163106e-21,5.538468e-27,1.206275e-28,2.590508e-35,3.500075e-05,2.625405e-08,2.606266e-06,1.056934e-13,1.180485e-27,1.444204e-06,6.611215e-17,3.904008e-19,9.682931e-19,3.904779e-10,1.104803e-07,5.746975e-17,8.877260e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.870241e+01,1.469499e-02,1.165058e-02,3.075139e-02,1.027292e+03,2.993442e-05,2.237044e-05,-0.000000e+00,6.406931e-13,-0.000000e+00,-1.485426e-17,7.589463e-03,6.406782e-13,-1.047733e-09,3.050576e-11,-1.078239e-09,-3.080617e-05,-1.218535e+04,2.817929e-03,3.857741e+02,9.067087e-01,7.589461e-03,6.406931e-13,2.467214e-05,5.759992e-05,4.862515e-15
2.152392e-02,1.000000e-60,7.674753e-01,3.379702e-22,2.998188e-09,1.000000e-60,4.731822e-13,2.013399e-13,1.111637e-02,2.795237e-16,2.924424e-08,2.213507e-01,2.647270e-37,2.381624e-34,8.891654e-30,9.946389e-24,1.131588e-15,2.922707e-29,3.168341e-21,8.157235e-27,1.763692e-28,4.025181e-34,5.126602e-05,3.845461e-08,3.817405e-06,1.549742e-13,5.989948e-26,2.115341e-06,9.850690e-17,5.816958e-19,1.418270e-18,5.719377e-10,1.618217e-07,4.507740e-16,1.300262e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.863168e+01,2.152392e-02,2.237490e-02,3.332388e-02,1.036653e+03,3.214564e-05,2.405892e-05,-0.000000e+00,2.026072e-11,-0.000000e+00,-8.838346e-16,1.111637e-02,2.025984e-11,-2.431789e-09,2.606430e-10,-2.692432e-09,-5.251884e-05,-1.568585e+04,1.437216e-02,4.278562e+02,8.155142e-01,1.111637e-02,2.026072e-11,2.950153e-05,1.235737e-04,2.252257e-13
2.789362e-02,1.000000e-60,7.675811e-01,1.112498e-20,3.885460e-09,1.000000e-60,2.271273e-12,2.802320e-12,1.440611e-02,3.839292e-15,3.789868e-08,2.179382e-01,3.342145e-37,5.759950e-32,1.851592e-28,5.450168e-23,1.466466e-15,1.045270e-27,4.106035e-21,1.064349e-26,2.281911e-28,3.675901e-33,6.643751e-05,4.983472e-08,4.947089e-06,2.014854e-13,1.449670e-24,2.741342e-06,1.301538e-16,7.685737e-19,1.837988e-18,7.412036e-10,2.097099e-07,2.211015e-15,1.685049e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.856602e+01,2.789362e-02,3.459187e-02,3.565445e-02,1.045991e+03,3.408676e-05,2.554874e-05,-0.000000e+00,2.907352e-10,-0.000000e+00,-2.101664e-14,1.440611e-02,2.907142e-10,-1.096502e-08,1.300741e-09,-1.226576e-08,-1.846209e-04,-1.895143e+04,1.011810e-01,4.666314e+02,7.460335e-01,1.440611e-02,2.907352e-10,3.424610e-05,2.075360e-04,4.188363e-12
3.386174e-02,1.000000e-60,7.676802e-01,1.830606e-19,4.716793e-09,1.000000e-60,8.046330e-12,2.285674e-11,1.748844e-02,3.459385e-14,4.600749e-08,2.147408e-01,6.124794e-36,3.340848e-30,2.098162e-27,2.476134e-22,1.780231e-15,2.889095e-26,4.984771e-21,1.302322e-26,2.765857e-28,2.209288e-32,8.065252e-05,6.049735e-08,6.005545e-06,2.466311e-13,1.901621e-23,3.327838e-06,1.613505e-16,9.527917e-19,2.231247e-18,8.999218e-10,2.545736e-07,7.901679e-15,2.045526e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.850477e+01,3.386174e-02,4.766403e-02,3.779238e-02,1.055277e+03,3.581276e-05,2.688013e-05,-0.000000e+00,2.375490e-09,-0.000000e+00,-2.590190e-13,1.748844e-02,2.375231e-09,-6.122418e-08,4.648458e-09,-6.587264e-08,-8.167462e-04,-2.201144e+04,5.880590e-01,5.025323e+02,6.912516e-01,1.748844e-02,2.375490e-09,3.888617e-05,3.058455e-04,4.154361e-11
3.949738e-02,1.000000e-60,7.677738e-01,1.820847e-18,5.501814e-09,1.000000e-60,2.311138e-11,1.254069e-10,2.039905e-02,2.200814e-13,5.366465e-08,2.117215e-01,4.062002e-35,9.152800e-29,1.573036e-26,1.014198e-21,2.076517e-15,4.658639e-25,5.814917e-21,1.532604e-26,3.221261e-28,9.627470e-32,9.407576e-05,7.056599e-08,7.005053e-06,2.929617e-13,1.545125e-22,3.881491e-06,1.924332e-16,1.136338e-18,2.602618e-18,1.050770e-09,2.969124e-07,2.276792e-14,2.385685e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.844717e+01,3.949738e-02,6.142481e-02,3.977999e-02,1.064512e+03,3.736924e-05,2.808661e-05,-0.000000e+00,1.288671e-08,-0.000000e+00,-1.978432e-12,2.039906e-02,1.288473e-08,-2.695992e-07,1.336630e-08,-2.829655e-07,-3.007847e-03,-2.490113e+04,2.547423e+00,5.360426e+02,6.467291e-01,2.039905e-02,1.288671e-08,4.342871e-05,4.161212e-04,2.628766e-10
4.485397e-02,1.000000e-60,7.678628e-01,1.247376e-17,6.247967e-09,1.000000e-60,5.698415e-11,5.106422e-10,2.316555e-02,1.058127e-12,6.094299e-08,2.088517e-01,7.788255e-34,1.494434e-27,8.832383e-26,3.745368e-21,2.358137e-15,4.806445e-24,6.604655e-21,1.757604e-26,3.652593e-28,3.283690e-31,1.068347e-04,8.013606e-08,7.955139e-06,3.445019e-13,8.676340e-22,4.407152e-06,2.236582e-16,1.320768e-18,2.955676e-18,1.199003e-09,3.370650e-07,5.628044e-14,2.708209e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.839265e+01,4.485397e-02,7.550118e-02,4.164717e-02,1.073689e+03,3.878888e-05,2.919217e-05,-0.000000e+00,5.155322e-08,-0.000000e+00,-1.058425e-11,2.316556e-02,5.154263e-08,-9.141215e-07,3.326668e-08,-9.473882e-07,-8.867792e-03,-2.764782e+04,8.541254e+00,5.675353e+02,6.096710e-01,2.316555e-02,5.155322e-08,4.788184e-05,5.366427e-04,1.194259e-09
4.997636e-02,1.000000e-60,7.679479e-01,6.470307e-17,6.961509e-09,1.000000e-60,1.253775e-10,1.660189e-09,2.581109e-02,4.075638e-12,6.790423e-08,2.061074e-01,1.104889e-32,1.640380e-26,4.052760e-25,1.228183e-20,2.627458e-15,3.529579e-23,7.361079e-21,1.979727e-26,4.063873e-28,9.338374e-31,1.190369e-04,8.928772e-08,8.863865e-06,4.074631e-13,3.678116e-21,4.908299e-06,2.552534e-16,1.507642e-18,3.293538e-18,1.357760e-09,3.752165e-07,1.243460e-13,3.014552e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.834070e+01,4.997636e-02,8.973083e-02,4.341674e-02,1.082804e+03,4.009659e-05,3.021507e-05,-0.000000e+00,1.641374e-07,-0.000000e+00,-4.332995e-11,2.581110e-02,1.640940e-07,-2.515212e-06,7.561534e-08,-2.590827e-06,-2.176490e-02,-3.027443e+04,2.340365e+01,5.973199e+02,5.782107e-01,2.581109e-02,1.641374e-07,5.225616e-05,6.662124e-04,4.236565e-09
5.490621e-02,1.000000e-60,7.680297e-01,2.722969e-16,7.648272e-09,1.000000e-60,2.530228e-10,4.546637e-09,2.835719e-02,1.317495e-11,7.460689e-08,2.034662e-01,1.126072e-31,1.326238e-25,1.620434e-24,3.572010e-20,2.886700e-15,2.003195e-22,8.091054e-21,2.202010e-26,4.459483e-28,2.336109e-30,1.307829e-04,9.809539e-08,9.738783e-06,4.912210e-13,1.261009e-20,5.387202e-06,2.874591e-16,1.699078e-18,3.619333e-18,1.554738e-09,4.113734e-07,2.524586e-13,3.304811e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.829088e+01,5.490621e-02,1.040875e-01,4.510773e-02,1.091861e+03,4.131270e-05,3.117025e-05,-0.000000e+00,4.394193e-07,-0.000000e+00,-1.447106e-10,2.835720e-02,4.392745e-07,-5.894897e-06,1.636899e-07,-6.058586e-06,-4.632554e-02,-3.280230e+04,5.485990e+01,6.256762e+02,5.510353e-01,2.835719e-02,4.394193e-07,5.656670e-05,8.041302e-04,1.246070e-08
