Z,AR,N2,H,H2,HE,O,OH,H2O,HO2,H2O2,O2,OH*,N,NH,NH2,NH3,NNH,N2H2,N2H3,N2H4,H2NN,NO,N2O,NO2,HNO,HON,HONO,H2NO,HNOH,NH2OH,HNO2,HONO2,NO3,HNO3,CO,CO2,CH4,C2H6,W,ZBilger,chi,lambda,cp,lambdaOverCp,mu,ProdRateCO2,ProdRateH2O,ProdRateCO,ProdRateH2,ProgVar,ProdRateProgVar,ProdRate-NO,ProdRatePos-NO,ProdRateNeg-NO,ProdRateNegOverYNO-NO,TotalEnthalpy,HeatRelease,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.885580e+01,1.000000e-99,0.000000e+00,2.482334e-02,1.009210e+03,2.459681e-05,1.832539e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.000000e-60,0.000000e+00,1.000000e-99,1.000000e-99,1.000000e-99,1.000000e-99,-4.654801e+03,0.000000e+00,2.935000e+02,1.198140e+00,1.000000e-60,0.000000e+00,1.529487e-05,1.000000e-120,0.000000e+00
9.073628e-03,1.000000e-60,7.672042e-01,1.106615e-10,5.261645e-06,3.557725e-31,1.273540e-06,2.255132e-06,4.630199e-03,7.387878e-07,1.725344e-06,2.279729e-01,9.053338e-24,1.458264e-17,4.984247e-18,1.325544e-13,5.181963e-09,9.581146e-19,2.173705e-15,6.241021e-17,1.032827e-15,3.400433e-17,1.285645e-04,5.317522e-07,1.379304e-05,2.774493e-08,3.942920e-13,2.811744e-05,2.527618e-11,4.071890e-12,2.040813e-11,3.683786e-10,5.443896e-06,1.589806e-09,4.997840e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.876042e+01,9.073628e-03,2.805503e+00,2.852166e-02,1.020005e+03,2.796227e-05,2.086745e-05,-0.000000e+00,8.317748e-03,-0.000000e+00,-7.707572e-06,4.635460e-03,8.310040e-03,-6.888333e-02,4.475366e-03,-7.335870e-02,-5.705986e+02,-8.972839e+03,7.664531e+05,3.500567e+02,1.001243e+00,4.630199e-03,8.317748e-03,2.084154e-05,2.143874e-05,3.851283e-05
1.746588e-02,1.000000e-60,7.672840e-01,7.712942e-10,1.012857e-05,6.848288e-31,2.979816e-06,6.757069e-06,8.912264e-03,1.938359e-06,3.250108e-06,2.234318e-01,3.916169e-22,1.379963e-16,9.226637e-16,2.507791e-12,9.967518e-09,3.502621e-17,4.271075e-15,1.146118e-16,2.041112e-15,6.878136e-17,2.510690e-04,1.023573e-06,2.592928e-05,5.701972e-08,1.077795e-12,5.023177e-05,5.850050e-11,7.692913e-12,4.085030e-11,8.113510e-10,9.764372e-06,4.086588e-09,8.845066e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.867264e+01,1.746588e-02,8.716123e+00,3.173763e-02,1.030870e+03,3.078722e-05,2.301264e-05,-0.000000e+00,3.504820e-02,-0.000000e+00,-7.772368e-05,8.922392e-03,3.497048e-02,-2.110880e-01,1.468719e-02,-2.257752e-01,-8.992556e+02,-1.296824e+04,2.575376e+06,4.015537e+02,8.701751e-01,8.912264e-03,3.504820e-02,2.644599e-05,7.942845e-05,3.123588e-04
2.491477e-02,1.000000e-60,7.673548e-01,2.677781e-09,1.444962e-05,9.768959e-31,5.048001e-06,1.312986e-05,1.271244e-02,3.561959e-06,4.520652e-06,2.194004e-01,4.442995e-21,7.105969e-16,2.330763e-14,1.510245e-11,1.420114e-08,3.328832e-16,6.230050e-15,1.631489e-16,2.983377e-15,1.020908e-16,3.630869e-04,1.460108e-06,3.598115e-05,8.691939e-08,2.136701e-12,6.650052e-05,9.757788e-11,1.077472e-11,6.046386e-11,1.356426e-09,1.290540e-05,6.997008e-09,1.153790e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.859506e+01,2.491477e-02,1.590686e+01,3.447604e-02,1.041311e+03,3.310830e-05,2.478473e-05,-0.000000e+00,7.838100e-02,-0.000000e+00,-3.136049e-04,1.272689e-02,7.806740e-02,-3.585862e-01,2.859548e-02,-3.871817e-01,-1.066361e+03,-1.651580e+04,4.838695e+06,4.465776e+02,7.803271e-01,1.271244e-02,7.838100e-02,3.176198e-05,1.616061e-04,9.964138e-04
3.157208e-02,1.000000e-60,7.674182e-01,6.833231e-09,1.831386e-05,1.237926e-30,7.444939e-06,2.090252e-05,1.610819e-02,5.561808e-06,5.576076e-06,2.157968e-01,2.675452e-20,2.495984e-15,1.525537e-13,4.348780e-11,1.796902e-08,1.508888e-15,8.081609e-15,2.081361e-16,3.871784e-15,1.332553e-16,4.659139e-04,1.850254e-06,4.416367e-05,1.180122e-07,3.644234e-12,7.845754e-05,1.408157e-10,1.339886e-11,7.901850e-11,2.036360e-09,1.513583e-05,9.986164e-09,1.337412e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.852599e+01,3.157208e-02,2.362741e+01,3.685609e-02,1.051301e+03,3.505761e-05,2.628070e-05,-0.000000e+00,1.362011e-01,-0.000000e+00,-8.270461e-04,1.612650e-02,1.353740e-01,-4.900875e-01,4.646127e-02,-5.365488e-01,-1.151605e+03,-1.968707e+04,7.374645e+06,4.862516e+02,7.149278e-01,1.610819e-02,1.362011e-01,3.675994e-05,2.594738e-04,2.193953e-03
3.767051e-02,1.000000e-60,7.674762e-01,1.473179e-08,2.185750e-05,1.477042e-30,1.019124e-05,2.983963e-05,1.921823e-02,7.916570e-06,6.469005e-06,2.124950e-01,1.128908e-19,6.713808e-15,5.000599e-13,8.786612e-11,2.140933e-08,4.828586e-15,9.882584e-15,2.498556e-16,4.728958e-15,1.623226e-16,5.623655e-04,2.207646e-06,5.080002e-05,1.511800e-07,5.678906e-12,8.742015e-05,1.873008e-10,1.567026e-11,9.654806e-11,2.894323e-09,1.671320e-05,1.289878e-08,1.461755e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.846292e+01,3.767051e-02,3.154684e+01,3.899422e-02,1.060991e+03,3.675265e-05,2.758791e-05,-0.000000e+00,2.084461e-01,-0.000000e+00,-1.725808e-03,1.924009e-02,2.067203e-01,-6.039008e-01,6.984429e-02,-6.737451e-01,-1.198056e+03,-2.259244e+04,1.023830e+07,5.221122e+02,6.643518e-01,1.921823e-02,2.084461e-01,4.152606e-05,3.693404e-04,4.005965e-03
4.336388e-02,1.000000e-60,7.675303e-01,2.850221e-08,2.517131e-05,1.700277e-30,1.332280e-05,3.982246e-05,2.212104e-02,1.060369e-05,7.234552e-06,2.094118e-01,3.793517e-19,1.509737e-14,1.160777e-12,1.474464e-10,2.461560e-08,1.286364e-14,1.167585e-14,2.888797e-16,5.567626e-15,1.894227e-16,6.543453e-04,2.541299e-06,5.609548e-05,1.870216e-07,8.313162e-12,9.420628e-05,2.362676e-10,1.765500e-11,1.130487e-10,3.981426e-09,1.780658e-05,1.564634e-08,1.543726e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.840421e+01,4.336388e-02,3.967078e+01,4.096206e-02,1.070482e+03,3.826505e-05,2.875964e-05,-0.000000e+00,2.960256e-01,-0.000000e+00,-3.112460e-03,2.214622e-02,2.929132e-01,-7.011204e-01,1.009798e-01,-8.021002e-01,-1.225806e+03,-2.530497e+04,1.354750e+07,5.551635e+02,6.235114e-01,2.212104e-02,2.960256e-01,4.612528e-05,4.893404e-04,6.548394e-03
4.875170e-02,1.000000e-60,7.675815e-01,5.095873e-08,2.831477e-05,1.911530e-30,1.688164e-05,5.078685e-05,2.486735e-02,1.358894e-05,7.896097e-06,2.064934e-01,1.084901e-18,3.007111e-14,2.227812e-12,2.216505e-10,2.764958e-08,3.046688e-14,1.349453e-14,3.260893e-16,6.393319e-15,2.147458e-16,7.430808e-04,2.857043e-06,6.018706e-05,2.258694e-07,1.160155e-11,9.934129e-05,2.869570e-10,1.939541e-11,1.285052e-10,5.358287e-09,1.853004e-05,1.817088e-08,1.594467e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.834881e+01,4.875170e-02,4.788791e+01,4.280419e-02,1.079834e+03,3.963961e-05,2.982914e-05,-0.000000e+00,4.001536e-01,-0.000000e+00,-5.084045e-03,2.489566e-02,3.950696e-01,-7.819835e-01,1.424241e-01,-9.244075e-01,-1.244020e+03,-2.787195e+04,1.742358e+07,5.860529e+02,5.894956e-01,2.486735e-02,4.001536e-01,5.060112e-05,6.183851e-04,9.950760e-03
5.391522e-02,1.000000e-60,7.676307e-01,8.572257e-08,3.133719e-05,2.113990e-30,2.092781e-05,6.273769e-05,2.749855e-02,1.683590e-05,8.471323e-06,2.036957e-01,2.752549e-18,5.512520e-14,3.813544e-12,3.104994e-10,3.056191e-08,6.614776e-14,1.537256e-14,3.626045e-16,7.209761e-15,2.385978e-16,8.296316e-04,3.159641e-06,6.318480e-05,2.679885e-07,1.558808e-11,1.031873e-04,3.387492e-10,2.092478e-11,1.429483e-10,7.104005e-09,1.896443e-05,2.043885e-08,1.621651e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.829584e+01,5.391522e-02,5.619639e+01,4.455453e-02,1.089103e+03,4.090937e-05,3.082102e-05,-0.000000e+00,5.225005e-01,-0.000000e+00,-7.741040e-03,2.752989e-02,5.147595e-01,-8.458854e-01,1.968893e-01,-1.042775e+00,-1.256913e+03,-3.033205e+04,2.198932e+07,6.152958e+02,5.604298e-01,2.749855e-02,5.225005e-01,5.499533e-05,7.561703e-04,1.436801e-02
5.891054e-02,1.000000e-60,7.676782e-01,1.372272e-07,3.427362e-05,2.309854e-30,2.553017e-05,7.570244e-05,3.004320e-02,2.029732e-05,8.972322e-06,2.009885e-01,6.360463e-18,9.526605e-14,6.059109e-12,4.143342e-10,3.338870e-08,1.337497e-13,1.734215e-14,3.995259e-16,8.017692e-15,2.612916e-16,9.147259e-04,3.452377e-06,6.517284e-05,3.135016e-07,2.029508e-11,1.059894e-04,3.909733e-10,2.226643e-11,1.563986e-10,9.317523e-09,1.916668e-05,2.242496e-08,1.630565e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.824472e+01,5.891054e-02,6.463758e+01,4.623587e-02,1.098325e+03,4.209671e-05,3.175189e-05,-0.000000e+00,6.648306e-01,-0.000000e+00,-1.118585e-02,3.007748e-02,6.536447e-01,-8.914387e-01,2.668346e-01,-1.158273e+00,-1.266252e+03,-3.271197e+04,2.735355e+07,6.432451e+02,5.351103e-01,3.004320e-02,6.648306e-01,5.933709e-05,9.025939e-04,1.997364e-02
