Z,AR,N2,H,H2,HE,O,OH,H2O,HO2,H2O2,O2,OH*,N,NH,NH2,NH3,NNH,N2H2,N2H3,N2H4,H2NN,NO,N2O,NO2,HNO,HON,HONO,H2NO,HNOH,NH2OH,HNO2,HONO2,NO3,HNO3,CO,CO2,CH4,C2H6,W,ZBilger,chi,lambda,cp,lambdaOverCp,mu,ProdRateCO2,ProdRateH2O,ProdRateCO,ProdRateH2,ProgVar,ProdRateProgVar,ProdRate-NO,ProdRatePos-NO,ProdRateNeg-NO,ProdRateNegOverYNO-NO,TotalEnthalpy,HeatRelease,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.885580e+01,1.000000e-99,0.000000e+00,2.482334e-02,1.009210e+03,2.459681e-05,1.832539e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.000000e-60,0.000000e+00,1.000000e-99,1.000000e-99,1.000000e-99,1.000000e-99,-4.654801e+03,0.000000e+00,2.935000e+02,1.198140e+00,1.000000e-60,0.000000e+00,1.529487e-05,1.000000e-120,0.000000e+00
1.217009e-02,1.000000e-60,7.657992e-01,7.220756e-26,2.137031e-04,1.000000e-60,2.120424e-29,2.745411e-21,1.574612e-03,1.535825e-19,1.626445e-06,2.305080e-01,4.186104e-40,1.000000e-60,2.303476e-31,1.823478e-19,1.764572e-03,1.310294e-26,3.408873e-11,2.139851e-20,1.521085e-09,3.000146e-33,2.772431e-06,1.252544e-04,4.898353e-06,4.485809e-14,1.756022e-30,5.358291e-06,1.715841e-16,3.338663e-21,3.682205e-09,2.532940e-10,3.477768e-09,3.067630e-18,4.790098e-09,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.870756e+01,1.217009e-02,1.385131e-05,2.640402e-02,1.017592e+03,2.594756e-05,1.920680e-05,-0.000000e+00,7.624650e-16,-0.000000e+00,-6.295816e-17,1.788315e-03,6.995069e-16,-1.123913e-11,2.423944e-15,-1.124156e-11,-4.054765e-06,-1.045758e+04,2.148339e-05,3.130651e+02,1.117491e+00,1.574612e-03,7.624650e-16,1.718743e-05,2.479403e-06,1.200587e-18
2.420139e-02,1.000000e-60,7.644955e-01,1.103864e-24,4.249690e-04,1.000000e-60,6.915113e-28,1.345120e-20,3.131267e-03,8.679104e-19,3.234342e-06,2.281610e-01,1.831939e-38,4.905237e-35,8.216673e-30,1.085683e-18,3.509021e-03,1.670762e-25,6.779013e-11,8.815709e-20,3.024842e-09,1.694185e-32,5.513455e-06,2.490804e-04,9.740519e-06,1.032200e-13,4.065871e-29,1.065547e-05,7.596258e-16,1.154441e-20,7.322417e-09,5.036912e-10,6.915874e-09,6.466029e-18,9.525567e-09,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.856251e+01,2.420139e-02,4.487997e-05,2.794749e-02,1.026121e+03,2.723606e-05,2.003786e-05,-0.000000e+00,8.834151e-15,-0.000000e+00,-5.932513e-16,3.556236e-03,8.240899e-15,-3.698793e-11,2.234488e-14,-3.701028e-11,-6.712719e-06,-1.619419e+04,7.097159e-05,3.321292e+02,1.048025e+00,3.131267e-03,8.834151e-15,1.911964e-05,9.804833e-06,2.766209e-17
3.595056e-02,1.000000e-60,7.632224e-01,8.554863e-24,6.312809e-04,1.000000e-60,1.248019e-26,5.052666e-20,4.651419e-03,3.832350e-18,4.804534e-06,2.258690e-01,1.000000e-60,4.996473e-34,1.251422e-28,4.242698e-18,5.212562e-03,1.029348e-24,1.007060e-10,2.478287e-19,4.493392e-09,1.224054e-31,8.190424e-06,3.700027e-04,1.446880e-05,1.830965e-13,3.683510e-28,1.582844e-05,2.304998e-15,3.225410e-20,1.087727e-08,7.481931e-10,1.027336e-08,1.010769e-17,1.414999e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.842226e+01,3.595056e-02,8.653045e-05,2.943946e-02,1.034671e+03,2.845297e-05,2.081447e-05,-0.000000e+00,5.075553e-14,-0.000000e+00,-2.774836e-15,5.282700e-03,4.798069e-14,-6.906860e-11,1.118896e-13,-6.918049e-11,-8.446510e-06,-2.179628e+04,1.332664e-04,3.504798e+02,9.882758e-01,4.651419e-03,5.075553e-14,2.106140e-05,2.163570e-05,2.360852e-16
4.733460e-02,1.000000e-60,7.619888e-01,4.644040e-23,8.311813e-04,1.000000e-60,1.496610e-25,1.577241e-19,6.124330e-03,1.405099e-17,6.325930e-06,2.236483e-01,7.515600e-38,7.626188e-34,1.178802e-27,1.309038e-17,6.863164e-03,4.386626e-24,1.326113e-10,5.709834e-19,5.916440e-09,6.291035e-31,1.078441e-05,4.871671e-04,1.904982e-05,2.922228e-13,2.131351e-27,2.084065e-05,5.724833e-15,7.852650e-20,1.432165e-08,9.850422e-10,1.352650e-08,1.393450e-17,1.863070e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.828768e+01,4.733460e-02,1.350665e-04,3.087303e-02,1.043153e+03,2.959587e-05,2.153693e-05,-0.000000e+00,2.046029e-13,-0.000000e+00,-9.233819e-15,6.955511e-03,1.953691e-13,-1.028098e-10,4.152642e-13,-1.032250e-10,-9.571687e-06,-2.722428e+04,2.001989e-04,3.680098e+02,9.367429e-01,6.124330e-03,2.046029e-13,2.299129e-05,3.750742e-05,1.253056e-15
5.835114e-02,1.000000e-60,7.607951e-01,1.993932e-22,1.024628e-03,1.000000e-60,1.314448e-24,4.276152e-19,7.549691e-03,4.439066e-17,7.798211e-06,2.214992e-01,1.425323e-37,1.000000e-60,7.972137e-27,3.436433e-17,8.460479e-03,1.475433e-23,1.635143e-10,1.154013e-18,7.293830e-09,2.601964e-30,1.329486e-05,6.005492e-04,2.348264e-05,4.372899e-13,9.347777e-27,2.569105e-05,1.245576e-14,1.725476e-19,1.765483e-08,1.214143e-09,1.667462e-08,1.798903e-17,2.296675e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.815865e+01,5.835114e-02,1.883973e-04,3.225083e-02,1.051538e+03,3.067014e-05,2.221027e-05,-0.000000e+00,6.559829e-13,-0.000000e+00,-2.484743e-14,8.574319e-03,6.311355e-13,-1.356561e-10,1.264139e-12,-1.369202e-10,-1.029873e-05,-3.247703e+04,2.683785e-04,3.847405e+02,8.919212e-01,7.549691e-03,6.559829e-13,2.490161e-05,5.699783e-05,4.952468e-15
6.903966e-02,1.000000e-60,7.596369e-01,7.223144e-22,1.212315e-03,1.000000e-60,9.035104e-24,1.036846e-18,8.932612e-03,1.241333e-16,9.226656e-06,2.194141e-01,6.010792e-37,1.000000e-60,4.222918e-26,8.017475e-17,1.001024e-02,4.202045e-23,1.935522e-10,2.122727e-18,8.630745e-09,9.206018e-30,1.573075e-05,7.105553e-04,2.778319e-05,6.236561e-13,3.382663e-26,3.039703e-05,2.465417e-14,3.496880e-19,2.088877e-08,1.436283e-09,1.972901e-08,2.256074e-17,2.717369e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.803458e+01,6.903966e-02,2.448547e-04,3.358007e-02,1.059833e+03,3.168431e-05,2.284113e-05,-0.000000e+00,1.786872e-12,-0.000000e+00,-5.775396e-14,1.014493e-02,1.729118e-12,-1.660376e-10,3.327625e-12,-1.693653e-10,-1.076651e-05,-3.757338e+04,3.375819e-04,4.007547e+02,8.525071e-01,8.932612e-03,1.786872e-12,2.679289e-05,7.979156e-05,1.596143e-14
7.944840e-02,1.000000e-60,7.585091e-01,2.298577e-21,1.395090e-03,1.000000e-60,5.098954e-23,2.298149e-18,1.027933e-02,3.138016e-16,1.061771e-05,2.173836e-01,1.432985e-37,1.269900e-33,1.855613e-25,1.710984e-16,1.151942e-02,1.058365e-22,2.229037e-10,3.636067e-18,9.933605e-09,2.900481e-29,1.810305e-05,8.176819e-04,3.197089e-05,8.559449e-13,1.061448e-25,3.497983e-05,4.548780e-14,6.642788e-19,2.403806e-08,1.652574e-09,2.270343e-08,2.854095e-17,3.127049e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.791481e+01,7.944840e-02,3.036499e-04,3.486846e-02,1.068055e+03,3.264670e-05,2.343574e-05,-0.000000e+00,4.306316e-12,-0.000000e+00,-1.206434e-13,1.167442e-02,4.185673e-12,-1.925570e-10,7.832482e-12,-2.003895e-10,-1.106937e-05,-4.253632e+04,4.100767e-04,4.161445e+02,8.174722e-01,1.027933e-02,4.306316e-12,2.866855e-05,1.056646e-04,4.426604e-14
8.963856e-02,1.000000e-60,7.574049e-01,6.626905e-21,1.574026e-03,1.000000e-60,2.458298e-22,4.751666e-18,1.159778e-02,7.312835e-16,1.197955e-05,2.153958e-01,7.548184e-37,2.582695e-34,7.059841e-25,3.413827e-16,1.299692e-02,2.431626e-22,2.518093e-10,5.894280e-18,1.121067e-08,8.374205e-29,2.042570e-05,9.225589e-04,3.607039e-05,1.140479e-12,2.992645e-25,3.946641e-05,7.968242e-14,1.201731e-18,2.712121e-08,1.864956e-09,2.561538e-08,3.820947e-17,3.528124e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.779854e+01,8.963856e-02,3.637284e-04,3.612487e-02,1.076237e+03,3.356590e-05,2.400023e-05,-0.000000e+00,9.446578e-12,-0.000000e+00,-2.327322e-13,1.317180e-02,9.213846e-12,-2.134523e-10,1.689567e-11,-2.303480e-10,-1.127736e-05,-4.739503e+04,4.912038e-04,4.310165e+02,7.859784e-01,1.159778e-02,9.446578e-12,3.053548e-05,1.345085e-04,1.095593e-13
9.968266e-02,1.000000e-60,7.563165e-01,1.781297e-20,1.750397e-03,1.000000e-60,1.050836e-21,9.375084e-18,1.289732e-02,1.603523e-15,1.332187e-05,2.134364e-01,1.000000e-60,1.170569e-33,2.408968e-24,6.491201e-16,1.445324e-02,5.225638e-22,2.805788e-10,9.153006e-18,1.247192e-08,2.300190e-28,2.271521e-05,1.025933e-03,4.011089e-05,1.490663e-12,7.819613e-25,4.388870e-05,1.347197e-13,2.110735e-18,3.016017e-08,2.077231e-09,2.848557e-08,5.681730e-17,3.923448e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.768488e+01,9.968266e-02,4.253736e-04,3.735920e-02,1.084427e+03,3.445065e-05,2.454058e-05,-0.000000e+00,1.928072e-11,-0.000000e+00,-4.232566e-13,1.464772e-02,1.885746e-11,-2.260394e-10,3.406553e-11,-2.601049e-10,-1.145069e-05,-5.218410e+04,5.913416e-04,4.454883e+02,7.573365e-01,1.289732e-02,1.928072e-11,3.240380e-05,1.663409e-04,2.486696e-13
