Z,AR,N2,H,H2,HE,O,OH,H2O,HO2,H2O2,O2,OH*,N,NH,NH2,NH3,NNH,N2H2,N2H3,N2H4,H2NN,NO,N2O,NO2,HNO,HON,HONO,H2NO,HNOH,NH2OH,HNO2,HONO2,NO3,HNO3,CO,CO2,CH4,C2H6,W,ZBilger,chi,lambda,cp,lambdaOverCp,mu,ProdRateCO2,ProdRateH2O,ProdRateCO,ProdRateH2,ProgVar,ProdRateProgVar,ProdRate-NO,ProdRatePos-NO,ProdRateNeg-NO,ProdRateNegOverYNO-NO,TotalEnthalpy,HeatRelease,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.885580e+01,1.000000e-99,0.000000e+00,2.482334e-02,1.009210e+03,2.459681e-05,1.832539e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.000000e-60,0.000000e+00,1.000000e-99,1.000000e-99,1.000000e-99,1.000000e-99,-4.654801e+03,0.000000e+00,2.935000e+02,1.198140e+00,1.000000e-60,0.000000e+00,1.529487e-05,1.000000e-120,0.000000e+00
7.102952e-03,1.979986e-27,7.672338e-01,5.219523e-25,2.324454e-09,1.000000e-60,8.124197e-14,2.121898e-15,3.668343e-03,6.072246e-18,1.524288e-08,2.290742e-01,2.978668e-41,1.000000e-60,1.169021e-31,4.180626e-24,8.820318e-16,2.283471e-30,5.549733e-21,2.737222e-26,1.012970e-27,2.489971e-34,2.078054e-05,1.720358e-08,1.670615e-06,4.869234e-13,9.412867e-28,1.024112e-06,1.024931e-16,7.152339e-19,1.457451e-18,3.069670e-10,1.012345e-07,6.937379e-17,7.921810e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.878146e+01,7.102952e-03,6.053893e-03,2.777077e-02,1.017629e+03,2.728968e-05,2.036131e-05,-0.000000e+00,1.960600e-13,-0.000000e+00,-3.110312e-18,3.668346e-03,1.960569e-13,-5.409492e-10,3.555484e-11,-5.765040e-10,-2.774249e-05,-8.271579e+03,1.864656e-03,3.383985e+02,1.036495e+00,3.668343e-03,1.960600e-13,1.964439e-05,1.345674e-05,7.192153e-16
1.402747e-02,3.910232e-27,7.673468e-01,1.287454e-22,4.590515e-09,1.000000e-60,9.202960e-13,1.102056e-13,7.244533e-03,2.167943e-16,3.010285e-08,2.253619e-01,2.737572e-37,7.791627e-36,1.819652e-29,4.697163e-23,1.741906e-15,5.873433e-29,1.096006e-20,5.431231e-26,1.998466e-27,5.046923e-33,4.103906e-05,3.397498e-08,3.299250e-06,9.617877e-13,6.637865e-26,2.022497e-06,2.043095e-16,1.425744e-18,2.878290e-18,6.062227e-10,1.999259e-07,8.789394e-16,1.564461e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.870936e+01,1.402747e-02,1.989835e-02,3.049615e-02,1.026414e+03,2.971135e-05,2.220056e-05,-0.000000e+00,1.442337e-11,-0.000000e+00,-4.963179e-16,7.244538e-03,1.442287e-11,-2.199085e-09,5.858487e-10,-2.784933e-09,-6.786056e-05,-1.179806e+04,1.936041e-02,3.816530e+02,9.167213e-01,7.244533e-03,1.442337e-11,2.421735e-05,5.248326e-05,1.044906e-13
2.060670e-02,5.644688e-27,7.674542e-01,7.844575e-21,6.743581e-09,1.000000e-60,5.266317e-12,2.184653e-12,1.064240e-02,3.781660e-15,4.422183e-08,2.218347e-01,9.351162e-36,5.614627e-33,7.013778e-28,2.768869e-22,2.558903e-15,7.960703e-28,1.610067e-20,8.030705e-26,2.933156e-27,5.155300e-32,6.028741e-05,4.991010e-08,4.846663e-06,1.413670e-12,2.089450e-24,2.971094e-06,3.036278e-16,2.118820e-18,4.228280e-18,8.905570e-10,2.936956e-07,5.354627e-15,2.298226e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.864118e+01,2.060670e-02,3.844267e-02,3.298501e-02,1.035362e+03,3.185845e-05,2.383912e-05,-0.000000e+00,3.200022e-10,-0.000000e+00,-2.058266e-14,1.064241e-02,3.199816e-10,-1.315560e-08,3.807331e-09,-1.696293e-08,-2.813677e-04,-1.514923e+04,1.614725e-01,4.222639e+02,8.265890e-01,1.064240e-02,3.200022e-10,2.884035e-05,1.132607e-04,3.405591e-12
2.678182e-02,7.270613e-27,7.675549e-01,1.925038e-19,8.764401e-09,1.000000e-60,2.016718e-11,2.217626e-11,1.383156e-02,3.892053e-14,5.747361e-08,2.185242e-01,4.617357e-36,3.882874e-31,1.157336e-26,1.155240e-21,3.325719e-15,1.711531e-26,2.092578e-20,1.052180e-25,3.809014e-27,3.325861e-31,7.835352e-05,6.486644e-08,6.299025e-06,1.840162e-12,3.526749e-23,3.861388e-06,3.998551e-16,2.790325e-18,5.495359e-18,1.157439e-09,3.817003e-07,2.113785e-14,2.986867e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.857749e+01,2.678182e-02,5.973388e-02,3.525386e-02,1.044325e+03,3.375756e-05,2.529554e-05,-0.000000e+00,3.370577e-09,-0.000000e+00,-3.585595e-13,1.383157e-02,3.370218e-09,-9.106320e-08,1.525020e-08,-1.063134e-07,-1.356843e-03,-1.829498e+04,1.023767e+00,4.599352e+02,7.571990e-01,1.383156e-02,3.370577e-09,3.340673e-05,1.913121e-04,4.662034e-11
3.259466e-02,8.862184e-27,7.676498e-01,2.489386e-18,1.066666e-08,1.000000e-60,5.946134e-11,1.383660e-10,1.683362e-02,2.668495e-13,6.994802e-08,2.154079e-01,7.107498e-35,1.648677e-29,1.091555e-25,4.006165e-21,4.047548e-15,3.525368e-25,2.546849e-20,1.292718e-25,4.632237e-27,1.500389e-30,9.535987e-05,7.894533e-08,7.666202e-06,2.248258e-12,3.518599e-22,4.699253e-06,4.937184e-16,3.445336e-18,6.688146e-18,1.408779e-09,4.645114e-07,6.316465e-14,3.634810e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.851779e+01,3.259466e-02,8.265583e-02,3.734423e-02,1.053271e+03,3.545549e-05,2.660400e-05,-0.000000e+00,2.115586e-08,-0.000000e+00,-3.396537e-12,1.683363e-02,2.115246e-08,-4.556423e-07,4.549224e-08,-5.011345e-07,-5.255193e-03,-2.125644e+04,4.728537e+00,4.949915e+02,7.021028e-01,1.683362e-02,2.115586e-08,3.789189e-05,2.833708e-04,3.561297e-10
3.810355e-02,1.037053e-26,7.677397e-01,2.035210e-17,1.246946e-08,1.000000e-60,1.465439e-10,6.060485e-10,1.967870e-02,1.339877e-12,8.177052e-08,2.124545e-01,2.345113e-33,3.925315e-28,7.010870e-25,1.251684e-20,4.731638e-15,4.651354e-24,2.977520e-20,1.527589e-25,5.411437e-27,5.155196e-30,1.114774e-04,9.228803e-08,8.961992e-06,2.650587e-12,2.314669e-21,5.492599e-06,5.861550e-16,4.090381e-18,7.818757e-18,1.647734e-09,5.428770e-07,1.565525e-13,4.247800e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.846145e+01,3.810355e-02,1.068243e-01,3.929385e-02,1.062197e+03,3.699299e-05,2.779445e-05,-0.000000e+00,9.188518e-08,-0.000000e+00,-2.080913e-11,1.967872e-02,9.186437e-08,-1.653702e-06,1.120396e-07,-1.765742e-06,-1.583945e-02,-2.406320e+04,1.648467e+01,5.278438e+02,6.571040e-01,1.967870e-02,9.188518e-08,4.229840e-05,3.872512e-04,1.808181e-09
4.335663e-02,1.181757e-26,7.678254e-01,1.188846e-16,1.418856e-08,1.000000e-60,3.172329e-10,2.043868e-09,2.239168e-02,5.281113e-12,9.304541e-08,2.096383e-01,3.875847e-32,5.757815e-27,3.423724e-24,3.601783e-20,5.383986e-15,4.109913e-23,3.388496e-20,1.759518e-25,6.154206e-27,1.441500e-29,1.268479e-04,1.050112e-07,1.019788e-05,3.065919e-12,1.101831e-20,6.247197e-06,6.779451e-16,4.730873e-18,8.897493e-18,1.879150e-09,6.172786e-07,3.398541e-13,4.829427e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.840792e+01,4.335663e-02,1.317874e-01,4.113051e-02,1.071098e+03,3.840032e-05,2.888908e-05,-0.000000e+00,3.050624e-07,-0.000000e+00,-9.263026e-11,2.239169e-02,3.049698e-07,-4.687344e-06,2.422151e-07,-4.929559e-06,-3.886196e-02,-2.673971e+04,4.589005e+01,5.588279e+02,6.195038e-01,2.239168e-02,3.050624e-07,4.663261e-05,5.013873e-04,6.830860e-09
4.839859e-02,1.320646e-26,7.679077e-01,5.409282e-16,1.583863e-08,1.000000e-60,6.235793e-10,5.671468e-09,2.499562e-02,1.723465e-11,1.038709e-07,2.069353e-01,4.314597e-31,5.819532e-26,1.372238e-23,9.542984e-20,6.010188e-15,2.664536e-22,3.783502e-20,1.991724e-25,6.868606e-27,3.454597e-29,1.416037e-04,1.172230e-07,1.138465e-05,3.522303e-12,4.091471e-20,6.967258e-06,7.698576e-16,5.372231e-18,9.934513e-18,2.113843e-09,6.879472e-07,6.695047e-13,5.381316e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.835674e+01,4.839859e-02,1.572592e-01,4.287692e-02,1.079977e+03,3.970168e-05,2.990572e-05,-0.000000e+00,8.301178e-07,-0.000000e+00,-3.251502e-10,2.499563e-02,8.297926e-07,-1.105004e-05,4.790269e-07,-1.152907e-05,-8.141785e-02,-2.930867e+04,1.074672e+02,5.882474e+02,5.874607e-01,2.499562e-02,8.301178e-07,5.090676e-05,6.247810e-04,2.074931e-08
5.327722e-02,1.455036e-26,7.679873e-01,2.042111e-15,1.743542e-08,1.000000e-60,1.140171e-09,1.359406e-08,2.751520e-02,4.855700e-11,1.143546e-07,2.043198e-01,3.593098e-30,4.416414e-25,4.780066e-23,2.329674e-19,6.616293e-15,1.366759e-21,4.166641e-20,2.228794e-25,7.564894e-27,7.393410e-29,1.558872e-04,1.290392e-07,1.253387e-05,4.061092e-12,1.258159e-19,7.655960e-06,8.628110e-16,6.021399e-18,1.094163e-17,2.375792e-09,7.548645e-07,1.226710e-12,5.903276e-07,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.830739e+01,5.327722e-02,1.832409e-01,4.455425e-02,1.088856e+03,4.091839e-05,3.086014e-05,-0.000000e+00,1.946646e-06,-0.000000e+00,-9.550603e-10,2.751522e-02,1.945691e-06,-2.270802e-05,8.935503e-07,-2.360157e-05,-1.514016e-01,-3.179439e+04,2.207436e+02,6.164130e+02,5.596424e-01,2.751520e-02,1.946646e-06,5.514261e-05,7.570862e-04,5.356235e-08
