Z,AR,N2,H,H2,HE,O,OH,H2O,HO2,H2O2,O2,OH*,N,NH,NH2,NH3,NNH,N2H2,N2H3,N2H4,H2NN,NO,N2O,NO2,HNO,HON,HONO,H2NO,HNOH,NH2OH,HNO2,HONO2,NO3,HNO3,CO,CO2,CH4,C2H6,W,ZBilger,chi,lambda,cp,lambdaOverCp,mu,ProdRateCO2,ProdRateH2O,ProdRateCO,ProdRateH2,ProgVar,ProdRateProgVar,ProdRate-NO,ProdRatePos-NO,ProdRateNeg-NO,ProdRateNegOverYNO-NO,TotalEnthalpy,HeatRelease,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.885580e+01,1.000000e-99,0.000000e+00,2.482334e-02,1.009210e+03,2.459681e-05,1.832539e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.000000e-60,0.000000e+00,1.000000e-99,1.000000e-99,1.000000e-99,1.000000e-99,-4.654801e+03,0.000000e+00,2.935000e+02,1.198140e+00,1.000000e-60,0.000000e+00,1.529487e-05,1.000000e-120,0.000000e+00
6.117934e-03,1.177466e-25,7.671399e-01,1.309179e-10,6.863610e-06,1.000000e-60,1.409555e-06,2.333890e-06,3.088183e-03,8.566310e-07,1.700129e-06,2.295539e-01,7.636719e-24,4.271516e-16,1.199434e-17,1.689269e-12,3.763988e-07,6.709458e-18,7.632449e-13,1.642979e-13,3.999939e-12,8.301751e-14,1.441260e-04,5.798473e-06,1.375931e-05,5.898938e-08,1.216341e-12,3.115313e-05,1.136143e-09,2.189799e-10,1.086734e-09,3.468775e-10,4.943008e-06,1.448036e-09,4.628131e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.879102e+01,6.117934e-03,2.555941e+00,2.731078e-02,1.016333e+03,2.687188e-05,2.004002e-05,-0.000000e+00,1.146931e-02,-0.000000e+00,-8.063180e-06,3.095047e-03,1.146125e-02,-1.046414e-01,5.911702e-03,-1.105531e-01,-7.670587e+02,-7.568324e+03,1.110693e+06,3.311134e+02,1.059651e+00,3.088183e-03,1.146931e-02,1.891191e-05,9.536874e-06,3.541933e-05
1.211370e-02,2.331419e-25,7.671615e-01,7.889090e-10,1.359038e-05,1.000000e-60,3.179451e-06,6.402524e-06,6.114390e-03,2.110884e-06,3.309169e-06,2.262918e-01,2.320779e-22,2.904811e-15,6.673326e-16,1.723885e-11,7.451067e-07,1.497901e-16,1.501157e-12,2.877534e-13,8.048537e-12,1.668790e-13,2.881802e-04,1.148116e-05,2.664625e-05,1.228348e-07,2.959270e-12,5.862063e-05,2.557436e-09,4.248501e-10,2.209289e-09,7.441894e-10,9.318236e-06,3.597402e-09,8.651669e-06,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.872773e+01,1.211370e-02,8.486680e+00,2.963828e-02,1.023712e+03,2.895179e-05,2.161259e-05,-0.000000e+00,4.865228e-02,-0.000000e+00,-6.938706e-05,6.127981e-03,4.858289e-02,-3.539677e-01,2.091212e-02,-3.748798e-01,-1.300852e+03,-1.042395e+04,3.985204e+06,3.675760e+02,9.524380e-01,6.114390e-03,4.865228e-02,2.269186e-05,3.738577e-05,2.974790e-04
1.786915e-02,3.439121e-25,7.671822e-01,2.595488e-09,2.004810e-05,1.000000e-60,5.318021e-06,1.228367e-05,9.018896e-03,3.810540e-06,4.782705e-06,2.231599e-01,2.378005e-21,1.242828e-14,2.003379e-14,1.157070e-10,1.098783e-06,1.599955e-15,2.204201e-12,4.006134e-13,1.203585e-11,2.495887e-13,4.294222e-04,1.693607e-05,3.831896e-05,1.904596e-07,5.403145e-12,8.185333e-05,4.257812e-09,6.146396e-10,3.349526e-09,1.210662e-09,1.299860e-05,6.257784e-09,1.195627e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.866714e+01,1.786915e-02,1.657456e+01,3.179213e-02,1.031210e+03,3.082994e-05,2.303744e-05,-0.000000e+00,1.132500e-01,-0.000000e+00,-2.800018e-04,9.038944e-03,1.129700e-01,-6.644875e-01,4.310186e-02,-7.075893e-01,-1.647771e+03,-1.316537e+04,8.010505e+06,4.021913e+02,8.686287e-01,9.018896e-03,1.132500e-01,2.652162e-05,8.134049e-05,1.021390e-03
2.326861e-02,1.571261e-25,7.672017e-01,6.498192e-09,2.610758e-05,1.000000e-60,7.785317e-06,1.972843e-05,1.174328e-02,5.938157e-06,6.089056e-06,2.202211e-01,1.411843e-20,4.053120e-14,2.766516e-13,4.894892e-10,1.430153e-06,9.353954e-15,2.862721e-12,5.046027e-13,1.587451e-11,3.287974e-13,5.647080e-04,2.205358e-05,4.849235e-05,2.609734e-07,8.683786e-12,1.008349e-04,6.192157e-09,7.854565e-10,4.480718e-09,1.758678e-09,1.595341e-05,9.165913e-09,1.453842e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.861043e+01,2.326861e-02,2.591828e+01,3.375612e-02,1.038638e+03,3.250038e-05,2.430914e-05,-0.000000e+00,2.035607e-01,-0.000000e+00,-7.704439e-04,1.176939e-02,2.027903e-01,-9.790940e-01,7.230598e-02,-1.051400e+00,-1.861847e+03,-1.573748e+04,1.274425e+07,4.343110e+02,8.027977e-01,1.174328e-02,2.035607e-01,3.028053e-05,1.379046e-04,2.390470e-03
2.827389e-02,1.000000e-60,7.672197e-01,1.380953e-08,3.172662e-05,1.000000e-60,1.053501e-05,2.838331e-05,1.426826e-02,8.439092e-06,7.225980e-06,2.174963e-01,5.931251e-20,1.085917e-13,1.838749e-12,1.368153e-09,1.736721e-06,3.334613e-14,3.475385e-12,5.973250e-13,1.952947e-11,4.031288e-13,6.925681e-04,2.679750e-05,5.709982e-05,3.338457e-07,1.289038e-11,1.160741e-04,8.305894e-09,9.369605e-10,5.583024e-09,2.398222e-09,1.825583e-05,1.209910e-08,1.649355e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.855797e+01,2.827389e-02,3.589959e+01,3.553741e-02,1.045873e+03,3.397871e-05,2.543846e-05,-0.000000e+00,3.166864e-01,-0.000000e+00,-1.669161e-03,1.429999e-02,3.150173e-01,-1.270079e+00,1.097049e-01,-1.379784e+00,-1.992272e+03,-1.812201e+04,1.799542e+07,4.637704e+02,7.504244e-01,1.426826e-02,3.166864e-01,3.389876e-05,2.035832e-04,4.518564e-03
3.297769e-02,1.000000e-60,7.672366e-01,2.641515e-08,3.701004e-05,1.000000e-60,1.358400e-05,3.810138e-05,1.664062e-02,1.129307e-05,8.224307e-06,2.149351e-01,1.990698e-19,2.522751e-13,7.240395e-12,2.909676e-09,2.024141e-06,8.621271e-14,4.055848e-12,6.803036e-13,2.305675e-11,4.732457e-13,8.148798e-04,3.125566e-05,6.433528e-05,4.099565e-07,1.816468e-11,1.284327e-04,1.058624e-08,1.072622e-09,6.661673e-09,3.151837e-09,2.004536e-05,1.495799e-08,1.796815e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.850878e+01,3.297769e-02,4.630888e+01,3.718328e-02,1.052979e+03,3.531246e-05,2.646075e-05,-0.000000e+00,4.523442e-01,-0.000000e+00,-3.107534e-03,1.667763e-02,4.492367e-01,-1.531641e+00,1.582734e-01,-1.689914e+00,-2.073820e+03,-2.036301e+04,2.383791e+07,4.911718e+02,7.073392e-01,1.664062e-02,4.523442e-01,3.740886e-05,2.769102e-04,7.527288e-03
3.748356e-02,1.000000e-60,7.672528e-01,4.697885e-08,4.207508e-05,1.000000e-60,1.698476e-05,4.887839e-05,1.891258e-02,1.449944e-05,9.113615e-06,2.124812e-01,5.735058e-19,5.278266e-13,2.034209e-11,5.225051e-09,2.298805e-06,1.827072e-13,4.618793e-12,7.567898e-13,2.652238e-11,5.401472e-13,9.339853e-04,3.552621e-05,7.038065e-05,4.904822e-07,2.469714e-11,1.385940e-04,1.303783e-08,1.195720e-09,7.726291e-09,4.052318e-09,2.143507e-05,1.769804e-08,1.907668e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.846174e+01,3.748356e-02,5.714829e+01,3.873873e-02,1.060060e+03,3.654390e-05,2.740769e-05,-0.000000e+00,6.123444e-01,-0.000000e+00,-5.234107e-03,1.895466e-02,6.071102e-01,-1.763602e+00,2.223471e-01,-1.985949e+00,-2.126317e+03,-2.250977e+04,3.045836e+07,5.171567e+02,6.706900e-01,1.891258e-02,6.123444e-01,4.086492e-05,3.576857e-04,1.158101e-02
4.183495e-02,1.000000e-60,7.672685e-01,7.881364e-08,4.697174e-05,1.000000e-60,2.077261e-05,6.066778e-05,2.110604e-02,1.802672e-05,9.908096e-06,2.101108e-01,1.468843e-18,1.015988e-12,4.577299e-11,8.385425e-09,2.563468e-06,3.392375e-13,5.171508e-12,8.296827e-13,2.994795e-11,6.040646e-13,1.050781e-03,3.965033e-05,7.530870e-05,5.756957e-07,3.263186e-11,1.469503e-04,1.564280e-08,1.307496e-09,8.774435e-09,5.131917e-09,2.249434e-05,2.026698e-08,1.989084e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.841638e+01,4.183495e-02,6.834006e+01,4.022436e-02,1.067144e+03,3.769348e-05,2.829445e-05,-0.000000e+00,7.979246e-01,-0.000000e+00,-8.191945e-03,2.115301e-02,7.897326e-01,-1.963549e+00,3.064455e-01,-2.269994e+00,-2.160293e+03,-2.458296e+04,3.801109e+07,5.420009e+02,6.389272e-01,2.110604e-02,7.979246e-01,4.428431e-05,4.454649e-04,1.684103e-02
4.607246e-02,1.000000e-60,7.672838e-01,1.260190e-07,5.174707e-05,1.000000e-60,2.499622e-05,7.346718e-05,2.324142e-02,2.184081e-05,1.061971e-05,2.078019e-01,3.428221e-18,1.830739e-12,8.874256e-11,1.245409e-08,2.820735e-06,5.752804e-13,5.721063e-12,9.019769e-13,3.335264e-11,6.652781e-13,1.166156e-03,4.366645e-05,7.918387e-05,6.658278e-07,4.210748e-11,1.538046e-04,1.838382e-08,1.408958e-09,9.804400e-09,6.431365e-09,2.327834e-05,2.262942e-08,2.046631e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.837229e+01,4.607246e-02,7.990877e+01,4.165786e-02,1.074262e+03,3.877811e-05,2.913363e-05,-0.000000e+00,1.010882e+00,-0.000000e+00,-1.213154e-02,2.329317e-02,9.987500e-01,-2.129019e+00,4.152796e-01,-2.544299e+00,-2.181782e+03,-2.660189e+04,4.665560e+07,5.659544e+02,6.109357e-01,2.324142e-02,1.010882e+00,4.768690e-05,5.401636e-04,2.349433e-02
