Z,AR,N2,H,H2,HE,O,OH,H2O,HO2,H2O2,O2,OH*,N,NH,NH2,NH3,NNH,N2H2,N2H3,N2H4,H2NN,NO,N2O,NO2,HNO,HON,HONO,H2NO,HNOH,NH2OH,HNO2,HONO2,NO3,HNO3,CO,CO2,CH4,C2H6,W,ZBilger,chi,lambda,cp,lambdaOverCp,mu,ProdRateCO2,ProdRateH2O,ProdRateCO,ProdRateH2,ProgVar,ProdRateProgVar,ProdRate-NO,ProdRatePos-NO,ProdRateNeg-NO,ProdRateNegOverYNO-NO,TotalEnthalpy,HeatRelease,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.885580e+01,1.000000e-99,0.000000e+00,2.482334e-02,1.009210e+03,2.459681e-05,1.832539e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.000000e-60,0.000000e+00,1.000000e-99,1.000000e-99,1.000000e-99,1.000000e-99,-4.654801e+03,0.000000e+00,2.935000e+02,1.198140e+00,1.000000e-60,0.000000e+00,1.529487e-05,1.000000e-120,0.000000e+00
1.148459e-02,5.523455e-21,7.658812e-01,1.013796e-27,2.313132e-04,1.000000e-60,5.205999e-30,3.003559e-23,1.248057e-03,1.431293e-21,9.666863e-08,2.308522e-01,1.000000e-60,2.511290e-32,1.000000e-60,3.829260e-21,1.648751e-03,2.203824e-28,3.155657e-15,1.085192e-24,1.246249e-13,1.107554e-32,2.456978e-06,1.283043e-04,3.909293e-06,4.322436e-16,2.333552e-32,3.752588e-06,3.708619e-18,2.583443e-24,1.942232e-10,7.016970e-11,2.731575e-09,2.409632e-18,4.175495e-09,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.870967e+01,1.148459e-02,3.881452e-07,2.613787e-02,1.016906e+03,2.570334e-05,1.901129e-05,-0.000000e+00,1.581601e-16,-0.000000e+00,-5.929006e-21,1.479370e-03,1.581541e-16,-9.171844e-12,2.707894e-16,-9.172115e-12,-3.733087e-06,-1.013076e+04,1.750615e-05,3.087605e+02,1.133154e+00,1.248057e-03,1.581601e-16,1.677732e-05,1.557646e-06,1.973928e-19
2.290440e-02,1.101575e-20,7.646515e-01,7.745016e-27,4.613216e-04,1.000000e-60,3.827472e-30,8.588116e-23,2.489073e-03,4.667930e-21,1.927919e-07,2.288336e-01,3.523622e-36,3.312158e-32,4.812050e-32,1.155926e-20,3.288202e-03,1.413504e-27,6.296567e-15,3.905429e-24,2.485796e-13,5.331225e-31,4.905754e-06,2.558848e-04,7.787860e-06,7.842472e-16,2.857590e-31,7.484008e-06,8.850729e-18,5.540096e-24,3.873507e-10,1.399437e-10,5.447740e-09,5.023551e-18,8.327411e-09,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.856581e+01,2.290440e-02,1.265905e-06,2.743551e-02,1.024728e+03,2.677345e-05,1.966639e-05,-0.000000e+00,1.646261e-15,-0.000000e+00,-4.574366e-20,2.950394e-03,1.646215e-15,-3.143497e-11,2.780737e-15,-3.143775e-11,-6.408341e-06,-1.557572e+04,6.011079e-05,3.237301e+02,1.075341e+00,2.489073e-03,1.646261e-15,1.828851e-05,6.195484e-06,4.097664e-18
3.418691e-02,1.644202e-20,7.634366e-01,3.248353e-26,6.885648e-04,1.000000e-60,2.418787e-29,1.924888e-22,3.715169e-03,1.224788e-20,2.877596e-07,2.268394e-01,4.002184e-36,7.442295e-32,3.055056e-31,2.505220e-20,4.907943e-03,4.827366e-27,9.407850e-15,9.931131e-24,3.711238e-13,1.684604e-32,7.331006e-06,3.819316e-04,1.161073e-05,1.062131e-15,1.467994e-30,1.117057e-05,1.556819e-17,9.665721e-24,5.781564e-10,2.088795e-10,8.131252e-09,7.800826e-18,1.242937e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.842510e+01,3.418691e-02,2.468617e-06,2.870960e-02,1.032614e+03,2.780285e-05,2.028933e-05,-0.000000e+00,8.728283e-15,-0.000000e+00,-1.913247e-19,4.403734e-03,8.728091e-15,-6.099084e-11,1.466409e-14,-6.100550e-11,-8.321574e-06,-2.095523e+04,1.168309e-04,3.383199e+02,1.023899e+00,3.715169e-03,8.728283e-15,1.981575e-05,1.380248e-05,3.242705e-17
4.528823e-02,2.178114e-20,7.622412e-01,1.064236e-25,9.121584e-04,1.000000e-60,1.689068e-28,3.840356e-22,4.921574e-03,2.861246e-20,3.812021e-07,2.248772e-01,3.073068e-36,1.000000e-60,1.673520e-30,4.693494e-20,6.501670e-03,1.255106e-26,1.248831e-14,2.129999e-23,4.918741e-13,2.100188e-32,9.723303e-06,5.059540e-04,1.536300e-05,1.291418e-15,5.325994e-30,1.479793e-05,2.421983e-17,1.550179e-23,7.658977e-10,2.767122e-10,1.077167e-08,1.070783e-17,1.646541e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.828800e+01,4.528823e-02,3.905376e-06,2.995660e-02,1.040516e+03,2.879014e-05,2.088047e-05,-0.000000e+00,3.337250e-14,-0.000000e+00,-6.076356e-19,5.833733e-03,3.337189e-14,-9.412139e-11,5.597465e-14,-9.417737e-11,-9.685738e-06,-2.624833e+04,1.805950e-04,3.524827e+02,9.780181e-01,4.921574e-03,3.337250e-14,2.134978e-05,2.422189e-05,1.642452e-16
5.620467e-02,2.703134e-20,7.610657e-01,3.193710e-25,1.132028e-03,1.000000e-60,9.242343e-28,7.354420e-22,6.107888e-03,6.369026e-20,4.730885e-07,2.229476e-01,1.257317e-35,1.008393e-31,6.743013e-30,8.275757e-20,8.068856e-03,2.858546e-26,1.555763e-14,4.096249e-23,6.109563e-13,1.459681e-30,1.208168e-05,6.279109e-04,1.904370e-05,1.527629e-15,1.684738e-29,1.836489e-05,3.616210e-17,2.451453e-23,9.505124e-10,3.434371e-10,1.336811e-08,1.373130e-17,2.043415e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.815446e+01,5.620467e-02,5.510373e-06,3.117729e-02,1.048418e+03,2.973746e-05,2.144218e-05,-0.000000e+00,1.036577e-13,-0.000000e+00,-1.687676e-18,7.239917e-03,1.036560e-13,-1.285439e-10,1.738965e-13,-1.287178e-10,-1.065396e-05,-3.145328e+04,2.470612e-04,3.662247e+02,9.368759e-01,6.107888e-03,1.036577e-13,2.288689e-05,3.730630e-05,6.331296e-16
6.695031e-02,3.219940e-20,7.599086e-01,1.000036e-24,1.348458e-03,1.000000e-60,5.159216e-27,1.474943e-21,7.275641e-03,1.464829e-19,5.635371e-07,2.210483e-01,3.286135e-35,1.000000e-60,2.636911e-29,1.490452e-19,9.611522e-03,6.347354e-26,1.865641e-14,7.284635e-23,7.288024e-13,1.558947e-30,1.440896e-05,7.479597e-04,2.265789e-05,1.897581e-15,5.409779e-29,2.187606e-05,5.607320e-17,4.150623e-23,1.132239e-09,4.092143e-10,1.592392e-08,1.689253e-17,2.434072e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.802423e+01,6.695031e-02,7.232949e-06,3.237421e-02,1.056318e+03,3.064818e-05,2.197739e-05,-0.000000e+00,2.775857e-13,-0.000000e+00,-4.570834e-18,8.624099e-03,2.775811e-13,-1.628456e-10,4.662841e-13,-1.633119e-10,-1.133405e-05,-3.657679e+04,3.135786e-04,3.795740e+02,8.997458e-01,7.275641e-03,2.775857e-13,2.442622e-05,5.293495e-05,2.019614e-15
7.754264e-02,3.729373e-20,7.587680e-01,3.546600e-24,1.561800e-03,1.000000e-60,3.114714e-26,3.405695e-21,8.426734e-03,3.786482e-19,6.526954e-07,2.191761e-01,7.769822e-36,1.764797e-31,1.059945e-28,3.000749e-19,1.113218e-02,1.524545e-25,2.185115e-14,1.220396e-22,8.460502e-13,5.001444e-32,1.670869e-05,8.662959e-04,2.621180e-05,2.690231e-15,1.934927e-28,2.533720e-05,9.858267e-17,8.238174e-23,1.311372e-09,4.744205e-10,1.844327e-08,2.028651e-17,2.819144e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.789704e+01,7.754264e-02,9.069001e-06,3.355009e-02,1.064216e+03,3.152563e-05,2.248886e-05,-0.000000e+00,6.639656e-13,-0.000000e+00,-1.324275e-17,9.988534e-03,6.639524e-13,-1.960765e-10,1.117627e-12,-1.971942e-10,-1.180189e-05,-4.162720e+04,3.784529e-04,3.925618e+02,8.660294e-01,8.426734e-03,6.639656e-13,2.596778e-05,7.100985e-05,5.595061e-15
8.799817e-02,4.232226e-20,7.576421e-01,1.396909e-23,1.772387e-03,1.000000e-60,1.999434e-25,9.345146e-21,9.562960e-03,1.126835e-18,7.407022e-07,2.173280e-01,9.013809e-35,2.654869e-31,4.678523e-28,7.086522e-19,1.263320e-02,4.190839e-25,2.524486e-14,1.950173e-22,9.635617e-13,1.075878e-30,1.898421e-05,9.831037e-04,2.971130e-05,4.534171e-15,7.603892e-28,2.875372e-05,2.057411e-16,1.972900e-22,1.488192e-09,5.399923e-10,2.093009e-08,2.417114e-17,3.199229e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.777262e+01,8.799817e-02,1.097485e-05,3.470739e-02,1.072117e+03,3.237275e-05,2.297897e-05,-0.000000e+00,1.452110e-12,-0.000000e+00,-4.250574e-17,1.133535e-02,1.452068e-12,-2.274804e-10,2.450822e-12,-2.299312e-10,-1.211171e-05,-4.661237e+04,4.404980e-04,4.052170e+02,8.352409e-01,9.562960e-03,1.452110e-12,2.751179e-05,9.145020e-05,1.388647e-14
9.832972e-02,4.729117e-20,7.565296e-01,5.672564e-23,1.980477e-03,1.000000e-60,1.268685e-24,2.868848e-20,1.068571e-02,3.653049e-18,8.276654e-07,2.155019e-01,1.829010e-35,1.147083e-31,2.208878e-27,1.892199e-18,1.411641e-02,1.278134e-24,2.899395e-14,2.999314e-22,1.082487e-12,1.000000e-60,2.123808e-05,1.098526e-03,3.316096e-05,8.732527e-15,3.058249e-27,3.212991e-05,4.904387e-16,5.357936e-22,1.662916e-09,6.082450e-10,2.338741e-08,2.914179e-17,3.574792e-08,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.765076e+01,9.832972e-02,1.292758e-05,3.584803e-02,1.080022e+03,3.319193e-05,2.344970e-05,-0.000000e+00,2.952067e-12,-0.000000e+00,-1.458679e-16,1.266619e-02,2.951922e-12,-2.562973e-10,4.998220e-12,-2.612955e-10,-1.230316e-05,-5.153843e+04,4.987586e-04,4.175627e+02,8.069895e-01,1.068571e-02,2.952067e-12,2.905825e-05,1.141844e-04,3.154493e-14
